Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa05135	['Yersinia infection']	16	20.594900	-0.364215	0.083892	0.947605	0.309673	1.000000	0.402680	1.000000	"['BAIAP2', 'DOCK1', 'IRAK4', 'MAPK12', 'MAPK13', 'RHOA', 'TAB2']; ['AKT3', 'ARHGEF28', 'BAIAP2', 'DOCK1', 'MAPK14', 'NFATC2', 'TAB2', 'VAV2',
 'WIPF1']"
hsa00052	['Galactose metabolism']	5	3.077000	0.700404	0.085291	0.970703	0.309673	1.000000	0.404012	1.000000	['GAA', 'HK1']; ['B4GALT2', 'GLB1', 'HKDC1']
hsa04917	['Prolactin signaling pathway']	8	9.579800	-0.259996	0.089391	0.950705	0.317900	1.000000	0.417932	1.000000	['ESR1', 'MAPK12', 'MAPK13', 'STAT1', 'TNFRSF11A']; ['AKT3', 'MAPK14', 'STAT1']
hsa03410	['Base excision repair']	3	1.737100	0.788282	0.094991	0.969703	0.327785	1.000000	0.438418	1.000000	['LIG1', 'OGG1']; ['PARP1']
hsa03016	['Transfer RNA biogenesis']	11	17.548200	-0.673820	0.105989	0.930407	0.356838	1.000000	0.477061	1.000000	['DARS2', 'PUS7L', 'TRUB1', 'URM1']; ['CDKAL1', 'ELP3', 'FARS2', 'NARS', 'TNPO3', 'TSEN15', 'URM1']
hsa05221	['Acute myeloid leukemia']	7	9.670400	-0.466221	0.106089	0.940606	0.356838	1.000000	0.477061	1.000000	['BRAF', 'CCNA1', 'ITGAM']; ['AKT3', 'JUP', 'PER2', 'RUNX1']
hsa00140	['Steroid hormone biosynthesis']	4	3.285500	0.283887	0.109889	0.954705	0.360320	1.000000	0.477061	1.000000	['COMT', 'CYP2E1', 'SULT2B1']; ['HSD17B3']
hsa04722	['Neurotrophin signaling pathway']	16	19.389000	-0.277166	0.109889	0.928807	0.360320	1.000000	0.477061	1.000000	"['BRAF', 'IRAK4', 'MAPK12', 'MAPK13', 'NFKBIB', 'NTRK2', 'PDPK1', 'PLCG2',
 'RHOA']; ['AKT3', 'MAP3K5', 'MAPK14', 'NFKBIB', 'NTRK3', 'PDPK1', 'SH2B3']"
hsa00350	['Tyrosine metabolism']	4	2.552700	0.647976	0.109989	0.960304	0.360320	1.000000	0.477061	1.000000	['COMT', 'HPD', 'IL4I1', 'TYR']; None
hsa04914	['Progesterone-mediated oocyte maturation']	15	14.265100	0.072473	0.111789	0.931807	0.360320	1.000000	0.479095	1.000000	"['ADCY1', 'BRAF', 'CCNA1', 'CDC25A', 'CPEB1', 'IGF1', 'IGF1R', 'MAD1L1',
 'MAPK12', 'MAPK13']; ['AKT3', 'ANAPC7', 'CCNB2', 'CPEB3', 'MAPK14']"
hsa05161	['Hepatitis B']	18	19.671100	-0.128081	0.115788	0.923108	0.369153	1.000000	0.490398	1.000000	"['BRAF', 'CCNA1', 'CREB3L2', 'CREB5', 'HSPG2', 'IRAK4', 'MAPK12', 'MAPK13',
 'STAT1', 'TAB2']; ['AKT3', 'CREB5', 'MAPK14', 'NFATC2', 'PRKCA', 'PRKCB', 'STAT1', 'TAB2']"
hsa04050	['Cytokine receptors']	13	9.885400	0.395140	0.118188	0.931307	0.375165	1.000000	0.493192	1.000000	"['CCR3', 'CCR9', 'CXCR6', 'IFNGR2', 'IL20RA', 'IL31RA', 'IL4R',
 'TNFRSF11A', 'TNFRSF13B']; ['ACKR3', 'IL12RB1', 'IL17RD', 'TNFRSF13B']"
hsa03110	['Chaperones and folding catalysts']	15	18.624400	-0.312231	0.119188	0.920108	0.375165	1.000000	0.493192	1.000000	['CPA1', 'DNAJC11', 'ERP29', 'FKBP6', 'HSPB7', 'HTRA4', 'NKTR', 'PCSK2']; ['HSPA8', 'PCSK5', 'PCSK6', 'PCSK9', 'PDIA3', 'SEC63', 'TRAP1']
hsa00260	['Glycine, serine and threonine metabolism']	4	2.608900	0.616558	0.122188	0.952905	0.379793	1.000000	0.498750	1.000000	['SARDH']; ['CTH', 'DAO', 'PGAM1']
hsa04218	['Cellular senescence']	15	20.665300	-0.462248	0.124588	0.914909	0.383370	1.000000	0.498750	1.000000	"['CCNA1', 'CDC25A', 'HIPK2', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'MRE11',
 'TRPM7']; ['AKT3', 'CCNB2', 'HLA-A', 'MAPK14', 'NFATC2', 'RAD50']"
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	10	13.620400	-0.445769	0.124688	0.921608	0.383370	1.000000	0.498750	1.000000	['CYP2E1', 'LEP', 'NDUFA9', 'PKLR']; ['AKT3', 'COX5A', 'COX6B2', 'MAP3K5', 'PKLR', 'PRKAA1']
hsa05323	['Rheumatoid arthritis']	7	6.649800	0.074044	0.128487	0.935606	0.389907	1.000000	0.508301	1.000000	['ATP6V0A2', 'ATP6V1C2', 'IL11', 'TNFRSF11A']; ['ANGPT1', 'ATP6V0A2', 'TNFSF13B']
hsa04950	['Maturity onset diabetes of the young']	3	1.273400	1.236277	0.132487	0.964904	0.404095	1.000000	0.518426	1.000000	['PKLR']; ['NKX2-2', 'PKLR']
hsa04150	['mTOR signaling pathway']	17	22.709800	-0.417780	0.135386	0.907909	0.410148	1.000000	0.522714	1.000000	"['ATP6V1C2', 'BRAF', 'IGF1', 'IGF1R', 'PDPK1', 'RHOA', 'RPTOR', 'TBC1D7']; ['AKT3', 'DEPTOR', 'GRB10', 'MAPKAP1', 'PDPK1', 'PRKAA1', 'PRKCA', 'PRKCB',
 'SEC13']"
hsa05132	['Salmonella infection']	19	26.205300	-0.463859	0.136486	0.902710	0.410762	1.000000	0.522714	1.000000	"['FHOD1', 'FYCO1', 'IRAK4', 'MAPK12', 'MAPK13', 'NAIP', 'RHOA', 'TAB2']; ['AHNAK2', 'AKT3', 'DYNC1H1', 'FGD4', 'FHOD1', 'FYCO1', 'MAPK14', 'MYH9',
 'RIPK1', 'TAB2', 'VPS33A']"
hsa05033	['Nicotine addiction']	13	11.238600	0.210049	0.140486	0.916608	0.415002	1.000000	0.523989	1.000000	['CACNA1B', 'CHRNA7', 'GABRA1', 'GABRB3', 'GRIN2A', 'GRIN2B', 'SLC17A6']; ['CACNA1B', 'GABRA4', 'GABRB1', 'GRIN2C', 'GRIN3A', 'SLC17A8']
hsa05219	['Bladder cancer']	2	5.159200	-1.367147	0.141086	0.930307	0.415002	1.000000	0.523989	1.000000	['BRAF', 'CDH1']; None
hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	17	18.418900	-0.115652	0.141186	0.908109	0.415002	1.000000	0.523989	1.000000	"['COL4A1', 'COL4A4', 'MAPK12', 'MAPK13', 'NOX4', 'PLCB1', 'PLCG2', 'PRKCE',
 'STAT1']; ['AKT3', 'COL1A2', 'MAPK14', 'PLCE1', 'PRKCA', 'PRKCB', 'PRKCE', 'STAT1']"
hsa03011	['Ribosome']	3	5.103400	-0.766496	0.143186	0.930207	0.415002	1.000000	0.525988	1.000000	['DAP3']; ['MRPL14', 'RPL37']
hsa00199	['Cytochrome P450']	3	4.371300	-0.543100	0.145385	0.931307	0.415002	1.000000	0.528674	1.000000	['CYP2E1', 'CYP3A43']; ['CYP4X1']
hsa04370	['VEGF signaling pathway']	9	10.551800	-0.229492	0.151285	0.911709	0.422211	1.000000	0.544626	1.000000	['MAPK12', 'MAPK13', 'MAPKAPK3', 'PLCG2']; ['AKT3', 'MAPK14', 'NFATC2', 'PRKCA', 'PRKCB']
hsa04966	['Collecting duct acid secretion']	3	2.112500	0.506011	0.162984	0.941106	0.450323	1.000000	0.580932	1.000000	['ATP6V0A2', 'ATP6V1C2']; ['ATP6V0A2']
hsa04261	['Adrenergic signaling in cardiomyocytes']	30	33.813900	-0.172654	0.164684	0.874913	0.451334	1.000000	0.581236	1.000000	"['ADCY1', 'ATP2B2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6',
 'CREB3L2', 'CREB5', 'MAPK12', 'MAPK13', 'PLCB1', 'PPP2R5C', 'RYR2',
 'SLC8A1']; ['AKT3', 'ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4',
 'CACNG7', 'CREB5', 'MAPK14', 'MYL4', 'PPP2R5C', 'PRKCA', 'RAPGEF3',
 'SLC8A1']"
hsa04147	['Exosome']	72	94.986000	-0.399718	0.168583	0.859914	0.457277	1.000000	0.583903	1.000000	"['ABCB11', 'ATP6V0A2', 'CA4', 'CD101', 'CD36', 'COL4A1', 'COL4A4', 'COMT',
 'CUBN', 'EHD4', 'GAA', 'HPD', 'HSPG2', 'IGSF3', 'ITGAM', 'KRT24', 'LTF',
 'PKLR', 'PMEL', 'RHOA', 'SCARB1', 'SCIN', 'SELENBP1', 'SEPT2', 'SLC44A5',
 'SPR', 'STX2', 'TC2N', 'THBS3', 'VPS36']; ['ABCC9', 'ACAP2', 'ACTN2', 'ANXA4', 'ATIC', 'ATP6V0A2', 'B2M', 'CA4',
 'CKMT1A', 'CLDN17', 'CTH', 'CUBN', 'DNM3', 'DPP4', 'DYNC1H1', 'GLB1',
 'GNG7', 'H2AFX', 'HIST1H2BD', 'HLA-A', 'HSPA8', 'IGSF3', 'JUP', 'KRT9',
 'MYH9', 'MYO1D', 'MYO1E', 'PARK7', 'PCBD1', 'PDIA3', 'PGAM1', 'PKLR',
 'PMEL', 'RAB35', 'SCARB1', 'SCIN', 'SEPT2', 'SEPT8', 'SFN', 'SLC26A4',
 'THBS3', 'VPS25']"
hsa03420	['Nucleotide excision repair']	3	3.748100	-0.321197	0.168683	0.921408	0.457277	1.000000	0.583903	1.000000	['LIG1']; ['GTF2H3', 'RFC5']
hsa05034	['Alcoholism']	19	18.785000	0.016418	0.172283	0.883312	0.460970	1.000000	0.585790	1.000000	"['BRAF', 'CAMKK1', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'GRIN2A',
 'GRIN2B', 'HDAC9', 'NTRK2']; ['CREB5', 'GNG7', 'GRIN2C', 'GRIN3A', 'H2AFX', 'HDAC4', 'HDAC5', 'HDAC9',
 'HIST1H2BD']"
hsa05010	['Alzheimer disease']	27	42.940800	-0.669390	0.172483	0.865313	0.460970	1.000000	0.585790	1.000000	"['APBB1', 'ATF6', 'ATP5A1', 'BRAF', 'CACNA1C', 'CHRNA7', 'DKK2', 'GRIN2A',
 'GRIN2B', 'ITPR1', 'ITPR2', 'NDUFA9', 'NOX4', 'PLCB1', 'RYR3']; ['AKT3', 'APP', 'ATP2A2', 'CACNA1C', 'COX5A', 'COX6B2', 'GRIN2C', 'MAP3K5',
 'PSMD14', 'RTN3', 'RTN4', 'SHFM1']"
hsa05410	['Hypertrophic cardiomyopathy (HCM)']	22	24.746100	-0.169698	0.177882	0.878612	0.467677	1.000000	0.597274	1.000000	"['CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6', 'DAG1', 'IGF1',
 'RYR2', 'SGCD', 'SLC8A1']; ['ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7',
 'ITGA9', 'ITGB5', 'PRKAA1', 'SGCD', 'SLC8A1']"
hsa04910	['Insulin signaling pathway']	16	18.874700	-0.238382	0.179182	0.874313	0.467785	1.000000	0.597274	1.000000	"['ACACB', 'BRAF', 'GYS1', 'HK1', 'PDPK1', 'PKLR', 'PRKAR2A', 'RPTOR',
 'SORBS1']; ['ACACB', 'AKT3', 'HKDC1', 'PDPK1', 'PKLR', 'PPP1R3C', 'PRKAA1']"
hsa04922	['Glucagon signaling pathway']	14	17.208100	-0.297661	0.187881	0.872513	0.488092	1.000000	0.615382	1.000000	"['ACACB', 'CPT1C', 'CREB3L2', 'CREB5', 'GYS1', 'ITPR1', 'ITPR2', 'PLCB1',
 'SIK2']; ['ACACB', 'AKT3', 'CREB5', 'PGAM1', 'PRKAA1']"
hsa03021	['Transcription machinery']	15	29.168500	-0.959449	0.188781	0.854915	0.488092	1.000000	0.615382	1.000000	['ARID1B', 'BRF1', 'MED1', 'MEPCE', 'RTF1', 'SF3B3', 'TAF7']; ['AFF3', 'ARID1A', 'GPN2', 'GTF2H3', 'MED9', 'SF3B3', 'SUPT6H', 'TAF3']
hsa03450	['Non-homologous end-joining']	3	2.306500	0.379257	0.191081	0.924608	0.489314	1.000000	0.615382	1.000000	['MRE11', 'XRCC6']; ['RAD50']
hsa04913	['Ovarian steroidogenesis']	8	8.265000	-0.047015	0.192981	0.888611	0.492200	1.000000	0.615382	1.000000	['ADCY1', 'BMP6', 'IGF1', 'IGF1R', 'SCARB1']; ['FSHR', 'LDLR', 'SCARB1']
hsa01007	['Amino acid related enzymes']	5	8.250900	-0.722623	0.193581	0.886111	0.492200	1.000000	0.615382	1.000000	['ABAT', 'DARS2']; ['FARS2', 'NARS', 'SPTLC3']
hsa00250	['Alanine, aspartate and glutamate metabolism']	5	3.904600	0.356753	0.195280	0.905709	0.492200	1.000000	0.615382	1.000000	['ABAT', 'ALDH4A1', 'CAD', 'IL4I1']; ['GFPT2']
hsa04925	['Aldosterone synthesis and secretion']	22	23.984000	-0.124569	0.196580	0.864214	0.492200	1.000000	0.615382	1.000000	"['ADCY1', 'ATP2B2', 'CACNA1C', 'CACNA1I', 'CAMK1D', 'CREB3L2', 'CREB5',
 'ITPR1', 'ITPR2', 'PLCB1', 'PRKCE', 'SCARB1']; ['CACNA1C', 'CACNA1G', 'CACNA1I', 'CREB5', 'LDLR', 'PDE2A', 'PRKCA',
 'PRKCB', 'PRKCE', 'SCARB1']"
hsa04071	['Sphingolipid signaling pathway']	20	24.867500	-0.314261	0.206479	0.850215	0.501588	1.000000	0.634208	1.000000	"['CERS6', 'MAPK12', 'MAPK13', 'PDPK1', 'PLCB1', 'PPP2R5C', 'PRKCE', 'RHOA']; ['AKT3', 'CERS6', 'FYN', 'MAP3K5', 'MAPK14', 'PDPK1', 'PPP2R5C', 'PRKCA',
 'PRKCB', 'PRKCE', 'SGPL1', 'SPTLC3']"
hsa04550	['Signaling pathways regulating pluripotency of stem cells']	12	16.463300	-0.456219	0.206579	0.855014	0.501588	1.000000	0.634208	1.000000	['ACVR1', 'IGF1', 'IGF1R', 'INHBA', 'MAPK12', 'MAPK13', 'ZFHX3']; ['AKT3', 'FGFR2', 'LEFTY2', 'MAPK14', 'ZFHX3']
hsa04121	['Ubiquitin system']	64	102.097900	-0.673809	0.207879	0.821018	0.501588	1.000000	0.634208	1.000000	"['ASB3', 'ASB4', 'BIRC6', 'BRAP', 'COPS7B', 'DCAF1', 'DCAF4', 'DDRGK1',
 'FAM175B', 'FBXL20', 'FBXO40', 'FBXW7', 'HERC6', 'JOSD1', 'KBTBD8',
 'KCTD16', 'KLHL1', 'KLHL12', 'SENP7', 'SH3RF1', 'TRIM32', 'TRIM50',
 'TRIM54', 'URM1', 'USP3', 'USP34', 'ZBTB11', 'ZBTB43', 'ZNRF3']; ['ABTB2', 'ANAPC7', 'ASB4', 'ASB7', 'BRAP', 'DCAF8', 'DCUN1D4', 'FBXO36',
 'FBXO39', 'FBXW7', 'HECTD4', 'HECW1', 'HERC1', 'KDM2B', 'MARCH1',
 'MARCH10', 'MARCH7', 'NACC2', 'NEDD4L', 'PARK2', 'PSMD14', 'RFWD3',
 'RNF111', 'RNF130', 'SH3RF1', 'SHPRH', 'TRIM32', 'TRIM46', 'TRIM50',
 'UBE4A', 'URM1', 'USP12', 'USP20', 'USP32', 'ZNRF2']"
hsa05330	['Allograft rejection']	1	1.583700	-0.663299	0.211379	0.930007	0.502859	1.000000	0.639465	1.000000	None; ['HLA-A']
hsa04110	['Cell cycle']	10	13.766500	-0.461162	0.214479	0.855614	0.506248	1.000000	0.642283	1.000000	['CCNA1', 'CDC14B', 'CDC25A', 'ESPL1', 'MAD1L1']; ['ANAPC7', 'CCNB2', 'SFN', 'STAG1', 'TFDP2']
hsa04919	['Thyroid hormone signaling pathway']	19	22.168100	-0.222486	0.215878	0.844616	0.510451	1.000000	0.642283	1.000000	"['ESR1', 'MED1', 'NCOA3', 'PDPK1', 'PLCB1', 'PLCG2', 'SLC16A10', 'STAT1',
 'THRB']; ['AKT3', 'ATP2A2', 'NCOA3', 'NOTCH3', 'PDPK1', 'PLCE1', 'PRKCA', 'PRKCB',
 'SLC16A10', 'STAT1']"
hsa03320	['PPAR signaling pathway']	10	7.601400	0.395663	0.222378	0.867713	0.523741	1.000000	0.656197	1.000000	['CD36', 'CPT1C', 'ME3', 'PDPK1', 'SORBS1']; ['ACADM', 'ACSBG2', 'PDPK1', 'SCD5', 'SCP2']
hsa00053	['Ascorbate and aldarate metabolism']	0	0.898300		0.229477	0.941906	0.533325	1.000000	0.671640	1.000000	None; None
hsa04210	['Apoptosis']	10	15.042600	-0.589054	0.237976	0.834017	0.543964	1.000000	0.688788	1.000000	['ITPR1', 'ITPR2', 'PDPK1']; ['AKT3', 'DFFB', 'MAP3K5', 'PARP1', 'PDPK1', 'RIPK1', 'SPTAN1']
hsa03010	['Ribosome']	2	3.314400	-0.728748	0.240976	0.883412	0.548475	1.000000	0.688788	1.000000	None; ['MRPL14', 'RPL37']
hsa04330	['Notch signaling pathway']	6	5.947600	0.012655	0.241076	0.867113	0.548475	1.000000	0.688788	1.000000	['DLL1', 'NCOR2', 'SNW1']; ['CTBP2', 'MAML3', 'NOTCH3']
hsa05322	['Systemic lupus erythematosus']	6	6.072600	-0.017352	0.252475	0.856314	0.574236	1.000000	0.706653	1.000000	['C7', 'GRIN2A', 'GRIN2B']; ['C8A', 'H2AFX', 'HIST1H2BD']
hsa03015	['mRNA surveillance pathway']	4	9.678700	-1.274813	0.254475	0.835416	0.576137	1.000000	0.706653	1.000000	['MSI2', 'PPP2R5C', 'WDR33']; ['PPP2R5C']
hsa04614	['Renin-angiotensin system']	4	2.605200	0.618606	0.258874	0.884412	0.580909	1.000000	0.706653	1.000000	['NLN', 'PRCP', 'PREP']; ['PREP']
hsa05030	['Cocaine addiction']	9	8.809800	0.030816	0.261174	0.842416	0.580909	1.000000	0.706653	1.000000	['CREB3L2', 'CREB5', 'GPSM1', 'GRIN2A', 'GRIN2B', 'GRM2']; ['CREB5', 'GRIN2C', 'GRIN3A']
hsa05166	['Human T-cell leukemia virus 1 infection']	20	26.493300	-0.405628	0.261974	0.802520	0.580909	1.000000	0.706653	1.000000	"['ADCY1', 'CCNA1', 'CD4', 'CREB3L2', 'CREB5', 'ESPL1', 'MAD1L1', 'VAC14']; ['AKT3', 'ANAPC7', 'B2M', 'CCNB2', 'CD3D', 'CD3G', 'CREB5', 'FDPS',
 'HLA-A', 'NFATC2', 'NRP1', 'VAC14']"
hsa05152	['Tuberculosis']	13	16.224200	-0.319636	0.264874	0.812519	0.580909	1.000000	0.706653	1.000000	"['ATP6V0A2', 'IFNGR2', 'IRAK4', 'ITGAM', 'MAPK12', 'MAPK13', 'RFX5',
 'RHOA', 'STAT1']; ['AKT3', 'ATP6V0A2', 'MAPK14', 'STAT1']"
hsa05215	['Prostate cancer']	13	17.192000	-0.403226	0.266173	0.807419	0.580909	1.000000	0.706653	1.000000	['BRAF', 'CREB3L2', 'CREB5', 'ERG', 'IGF1', 'IGF1R', 'PDGFD', 'PDPK1']; ['AKT3', 'CREB5', 'ERG', 'FGFR2', 'PDPK1']
hsa05144	['Malaria']	3	3.488700	-0.217727	0.267973	0.868413	0.580909	1.000000	0.706653	1.000000	['CD36', 'THBS3']; ['THBS3']
hsa04031	['GTP-binding proteins']	11	19.168900	-0.801264	0.270973	0.801920	0.584901	1.000000	0.706653	1.000000	['GNG11', 'GNGT1', 'RAB2B', 'RASD2', 'RASEF', 'RERG', 'RHOA']; ['ARL8B', 'GNG7', 'RAB35', 'RHOV']
hsa03013	['RNA transport']	4	11.589000	-1.534684	0.271273	0.818418	0.584901	1.000000	0.706653	1.000000	['EIF2B3', 'NUP214', 'TPR']; ['SEC13']
hsa03030	['DNA replication']	2	2.660800	-0.411860	0.273173	0.878012	0.584901	1.000000	0.706653	1.000000	['LIG1']; ['RFC5']
hsa04062	['Chemokine signaling pathway']	24	29.679400	-0.306428	0.274673	0.788821	0.584901	1.000000	0.706653	1.000000	"['ADCY1', 'BRAF', 'CCL24', 'CCR3', 'CCR9', 'CXCL9', 'CXCR6', 'GNG11',
 'GNGT1', 'GRK4', 'LYN', 'NFKBIB', 'PLCB1', 'RHOA', 'STAT1', 'TIAM1']; ['AKT3', 'DOCK2', 'GNG7', 'GRK4', 'NFKBIB', 'PRKCB', 'STAT1', 'VAV2']"
hsa04068	['FoxO signaling pathway']	13	17.288500	-0.411301	0.274873	0.800220	0.584901	1.000000	0.706653	1.000000	['BRAF', 'GRM1', 'IGF1', 'IGF1R', 'MAPK12', 'MAPK13', 'PDPK1']; ['AKT3', 'CCNB2', 'GRM1', 'MAPK14', 'PDPK1', 'PRKAA1']
hsa01001	['Protein kinases']	77	112.207600	-0.543240	0.276272	0.756224	0.584901	1.000000	0.706653	1.000000	"['AATK', 'ABL2', 'ACVR1', 'AURKC', 'BRAF', 'BRD3', 'BRDT', 'CAMK1D',
 'CAMKK1', 'CDC42BPB', 'CDK12', 'CDK14', 'DCAF1', 'EPHA6', 'GRK4',
 'GUCY2C', 'HIPK2', 'IGF1R', 'IRAK4', 'LRRK1', 'LTK', 'LYN', 'MAPK12',
 'MAPK13', 'MAPKAPK3', 'MAST2', 'NRBP1', 'NTRK2', 'PAK2', 'PDPK1', 'PRKCE',
 'PRKG1', 'PRKG2', 'SIK2', 'STK31', 'STK32B', 'STK33', 'STKLD1', 'TIE1',
 'TNIK', 'TRPM6', 'TRPM7', 'ULK4']; ['ABL2', 'AKT3', 'CLK2', 'DCLK1', 'FGFR2', 'FYN', 'GRK4', 'GUCY2C', 'ICK',
 'MAP3K5', 'MAP4K5', 'MAPK14', 'MAPKAPK5', 'MAST4', 'MERTK', 'NEK8',
 'NTRK3', 'OXSR1', 'PAK2', 'PASK', 'PDPK1', 'PRKAA1', 'PRKCA', 'PRKCB',
 'PRKCE', 'PRKG1', 'RIPK1', 'SIK3', 'STK32C', 'STK33', 'TLK2', 'TRPM6',
 'WNK4', 'YES1']"
hsa03460	['Fanconi anemia pathway']	1	6.220700	-2.637077	0.276772	0.834417	0.584901	1.000000	0.706653	1.000000	['POLN']; None
hsa05412	['Arrhythmogenic right ventricular cardiomyopathy (ARVC)']	23	27.076200	-0.235391	0.281072	0.785821	0.584901	1.000000	0.712577	1.000000	"['CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6', 'DAG1', 'RYR2',
 'SGCD', 'SLC8A1']; ['ACTN2', 'ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4',
 'CACNG7', 'CTNNA3', 'ITGA9', 'ITGB5', 'JUP', 'SGCD', 'SLC8A1']"
hsa00920	['Sulfur metabolism']	2	1.044000	0.937878	0.285771	0.920108	0.584901	1.000000	0.719425	1.000000	['SELENBP1', 'TST']; None
hsa05017	['Spinocerebellar ataxia']	22	29.895700	-0.442434	0.290371	0.776822	0.585325	1.000000	0.725927	1.000000	"['ATXN10', 'ATXN2', 'GRIN2A', 'GRIN2B', 'GRM1', 'ITPR1', 'ITPR2', 'PLCB1',
 'RELN']; ['AKT3', 'ATP2A2', 'ATXN10', 'ATXN2', 'FGF14', 'GRIN2C', 'GRIN3A', 'GRM1',
 'MAP3K5', 'PRKCA', 'PRKCB', 'PSMD14', 'SHFM1']"
hsa04640	['Hematopoietic cell lineage']	8	7.186600	0.154691	0.295870	0.815418	0.595351	1.000000	0.734521	1.000000	['CD36', 'CD4', 'IL11', 'IL4R', 'ITGAM']; ['CD3D', 'CD3G', 'MS4A1']
hsa05167	['Kaposi sarcoma-associated herpesvirus infection']	16	23.266000	-0.540151	0.298070	0.775322	0.595351	1.000000	0.734521	1.000000	"['CCR3', 'GNG11', 'GNGT1', 'ITPR1', 'ITPR2', 'LYN', 'MAPK12', 'MAPK13',
 'PLCG2', 'STAT1']; ['AKT3', 'GNG7', 'HLA-A', 'MAPK14', 'NFATC2', 'STAT1']"
hsa03051	['Proteasome']	3	4.510800	-0.588421	0.300170	0.835316	0.596369	1.000000	0.734521	1.000000	None; ['HSPA8', 'PSMD14', 'SHFM1']
hsa00603	['Glycosphingolipid biosynthesis - globo and isoglobo series']	2	1.935600	0.047219	0.301970	0.883212	0.597780	1.000000	0.734521	1.000000	['B3GALT5']; ['ST3GAL2']
hsa00061	['Fatty acid biosynthesis']	3	1.960500	0.613741	0.315168	0.871413	0.621664	1.000000	0.761481	1.000000	['ACACB']; ['ACACB', 'ACSBG2']
hsa03050	['Proteasome']	2	2.868400	-0.520246	0.321768	0.840716	0.630963	1.000000	0.772243	1.000000	None; ['PSMD14', 'SHFM1']
hsa04930	['Type II diabetes mellitus']	11	10.330700	0.090566	0.328967	0.787721	0.639103	1.000000	0.784292	1.000000	['CACNA1B', 'CACNA1C', 'HK1', 'PKLR', 'PRKCE']; ['CACNA1B', 'CACNA1C', 'CACNA1G', 'HKDC1', 'PKLR', 'PRKCE']
hsa04664	['Fc epsilon RI signaling pathway']	12	13.193100	-0.136749	0.332867	0.768123	0.647592	1.000000	0.788369	1.000000	['LYN', 'MAPK12', 'MAPK13', 'PDPK1', 'PLCG2']; ['AKT3', 'FYN', 'IL13', 'MAPK14', 'PDPK1', 'PRKCA', 'VAV2']
hsa04114	['Oocyte meiosis']	16	18.007500	-0.170526	0.339966	0.750925	0.653425	1.000000	0.796596	1.000000	"['ADCY1', 'CPEB1', 'ESPL1', 'IGF1', 'IGF1R', 'ITPR1', 'ITPR2', 'MAD1L1',
 'MAPK12', 'MAPK13', 'PPP2R5C']; ['ANAPC7', 'CCNB2', 'CPEB3', 'MAPK14', 'PPP2R5C']"
hsa04142	['Lysosome']	9	13.217500	-0.554452	0.340766	0.756424	0.653425	1.000000	0.796596	1.000000	['AP3B2', 'ARSG', 'ATP6V0A2', 'GAA', 'GBA', 'SUMF1']; ['ATP6V0A2', 'GBA', 'GLB1']
hsa00100	['Steroid biosynthesis']	1	1.248400	-0.320080	0.357564	0.873213	0.686057	1.000000	0.830472	1.000000	None; ['LBR']
hsa05224	['Breast cancer']	9	20.176900	-1.164708	0.362564	0.719828	0.692588	1.000000	0.835254	1.000000	['BRAF', 'DLL1', 'ESR1', 'IGF1', 'IGF1R', 'NCOA3']; ['AKT3', 'NCOA3', 'NOTCH3']
hsa05320	['Autoimmune thyroid disease']	2	3.054900	-0.611125	0.364264	0.826317	0.692588	1.000000	0.835254	1.000000	['TG']; ['HLA-A']
hsa00601	['Glycosphingolipid biosynthesis - lacto and neolacto series']	2	3.060500	-0.613767	0.367763	0.814319	0.692807	1.000000	0.837942	1.000000	['B3GALT5']; ['B4GALT2']
hsa05202	['Transcriptional misregulation in cancer']	16	26.990300	-0.754369	0.370463	0.705029	0.693825	1.000000	0.838784	1.000000	"['ARNT2', 'CCNA1', 'CDK14', 'ERG', 'IGF1', 'IGF1R', 'ITGAM', 'KMT2A',
 'MEF2C']; ['ERG', 'JUP', 'KMT2A', 'MEF2C', 'PER2', 'RUNX1', 'WHSC1']"
hsa00240	['Pyrimidine metabolism']	4	6.850600	-0.776230	0.376762	0.768823	0.704841	1.000000	0.847715	1.000000	['CAD']; ['CMPK1', 'NME7', 'TK2']
hsa05212	['Pancreatic cancer']	4	11.711900	-1.549903	0.392561	0.719228	0.728497	1.000000	0.877776	1.000000	['BRAF', 'STAT1']; ['AKT3', 'STAT1']
