Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	2	2.084580	-0.059757	0.623984	0.654773	1.000000	0.901223	1.000000	0.999930	['STAT1']; ['CD28']
hsa05165	['Human papillomavirus infection']	8	8.525150	-0.091725	0.625194	0.518575	1.000000	0.857515	1.000000	0.999930	['CREB5', 'PPP2R5C', 'STAT1', 'THBS3', 'TNR']; ['ITGB7', 'LLGL1', 'WNT1']
hsa04142	['Lysosome']	2	2.110240	-0.077407	0.627544	0.646144	1.000000	0.901223	1.000000	0.999930	['GBA']; ['AP4S1']
hsa05322	['Systemic lupus erythematosus']	1	0.978630	0.031165	0.628324	0.742923	1.000000	0.932146	1.000000	0.999930	None; ['CD28']
hsa04962	['Vasopressin-regulated water reabsorption']	1	0.971440	0.041803	0.630944	0.747063	1.000000	0.932146	1.000000	0.999930	['CREB5']; None
hsa04115	['p53 signaling pathway']	1	0.986080	0.020223	0.631244	0.740943	1.000000	0.932146	1.000000	0.999930	['SFN']; None
hsa04742	['Taste transduction']	2	2.109410	-0.076840	0.631414	0.645994	1.000000	0.901223	1.000000	0.999930	['GABRA4', 'GRM1']; None
hsa00565	['Ether lipid metabolism']	1	0.986840	0.019112	0.633044	0.740473	1.000000	0.932146	1.000000	0.999930	['PLPP2']; None
hsa04218	['Cellular senescence']	3	3.233960	-0.108339	0.633284	0.593324	1.000000	0.886002	1.000000	0.999930	None; ['MCU', 'PPP1CC', 'RAD9B']
hsa00970	['Aminoacyl-tRNA biosynthesis']	1	0.997740	0.003264	0.638704	0.736793	1.000000	0.927593	1.000000	0.999930	None; ['DARS2']
hsa04714	['Thermogenesis']	4	4.349730	-0.120926	0.639534	0.560264	1.000000	0.881307	1.000000	0.999930	['CREB5', 'PRKAA1']; ['NDUFA11', 'PRKAG1']
hsa04979	['Cholesterol metabolism']	1	1.064570	-0.090271	0.664113	0.711763	1.000000	0.912164	1.000000	0.999930	['LDLR']; None
hsa04120	['Ubiquitin mediated proteolysis']	3	3.357990	-0.162635	0.664223	0.565084	1.000000	0.881307	1.000000	0.999930	['HERC1']; ['ANAPC7', 'BIRC6']
hsa00514	['Other types of O-glycan biosynthesis']	2	2.213750	-0.146492	0.666763	0.617974	1.000000	0.889540	1.000000	0.999930	['GALNT15', 'GALNTL5']; None
hsa04914	['Progesterone-mediated oocyte maturation']	2	2.268870	-0.181974	0.670463	0.604104	1.000000	0.886002	1.000000	0.999930	None; ['ANAPC7', 'KIF22']
hsa00190	['Oxidative phosphorylation']	1	1.096750	-0.133235	0.670523	0.700843	1.000000	0.912164	1.000000	0.999930	None; ['NDUFA11']
hsa05231	['Choline metabolism in cancer']	3	3.397980	-0.179715	0.670973	0.556254	1.000000	0.881307	1.000000	0.999930	['DGKA', 'PLPP2']; ['SP1']
hsa03018	['RNA degradation']	1	1.108660	-0.148817	0.673923	0.695253	1.000000	0.912164	1.000000	0.999930	['EXOSC1']; None
hsa00983	['Drug metabolism - other enzymes']	1	1.086630	-0.119861	0.675403	0.703323	1.000000	0.912164	1.000000	0.999930	['CMPK1']; None
hsa04610	['Complement and coagulation cascades']	1	1.118750	-0.161888	0.677943	0.692913	1.000000	0.912164	1.000000	0.999930	None; ['SERPINC1']
hsa00537	['Glycosylphosphatidylinositol (GPI)-anchored proteins']	2	2.235760	-0.160765	0.681413	0.609244	1.000000	0.886002	1.000000	0.999930	['CA4', 'CPM']; None
hsa05217	['Basal cell carcinoma']	1	1.127820	-0.173537	0.681783	0.687003	1.000000	0.912164	1.000000	0.999930	None; ['WNT1']
hsa05414	['Dilated cardiomyopathy (DCM)']	4	4.570060	-0.192213	0.683353	0.512815	1.000000	0.855457	1.000000	0.999930	None; ['ATP2A2', 'CACNA2D3', 'CACNB3', 'ITGB7']
hsa00240	['Pyrimidine metabolism']	1	1.126160	-0.171412	0.689003	0.686993	1.000000	0.912164	1.000000	0.999930	['CMPK1']; None
hsa03320	['PPAR signaling pathway']	1	1.186670	-0.246919	0.699133	0.665703	1.000000	0.904005	1.000000	0.999930	['ACSBG2']; None
hsa04512	['ECM-receptor interaction']	3	3.635730	-0.277283	0.713453	0.502295	1.000000	0.834168	1.000000	0.999930	['THBS3', 'TNR']; ['ITGB7']
hsa04380	['Osteoclast differentiation']	2	2.475930	-0.307971	0.714143	0.548055	1.000000	0.879217	1.000000	0.999930	['STAT1', 'TAB2']; None
hsa04072	['Phospholipase D signaling pathway']	5	5.959380	-0.253234	0.720763	0.446046	1.000000	0.783908	1.000000	0.999930	['DGKA', 'GRM1', 'GRM7', 'PLPP2']; ['CYTH3']
hsa00280	['Valine, leucine and isoleucine degradation']	1	1.252560	-0.324880	0.721513	0.641224	1.000000	0.901223	1.000000	0.999930	None; ['ALDH2']
hsa04550	['Signaling pathways regulating pluripotency of stem cells']	2	2.541140	-0.345476	0.726343	0.532345	1.000000	0.867330	1.000000	0.999930	None; ['WNT1', 'ZFHX3']
hsa00513	['Various types of N-glycan biosynthesis']	1	1.284520	-0.361229	0.731523	0.630754	1.000000	0.894389	1.000000	0.999930	['MAN1C1']; None
hsa04727	['GABAergic synapse']	3	3.784930	-0.335304	0.736473	0.471855	1.000000	0.806296	1.000000	0.999930	['GABRA4', 'GNG7']; ['GPHN']
hsa04913	['Ovarian steroidogenesis']	1	1.311580	-0.391306	0.738993	0.621184	1.000000	0.894389	1.000000	0.999930	['LDLR']; None
hsa04960	['Aldosterone-regulated sodium reabsorption']	1	1.302750	-0.381560	0.741133	0.621154	1.000000	0.894389	1.000000	0.999930	['SFN']; None
hsa00510	['N-Glycan biosynthesis']	1	1.325000	-0.405992	0.741163	0.616294	1.000000	0.889540	1.000000	0.999930	['MAN1C1']; None
hsa01007	['Amino acid related enzymes']	1	1.327910	-0.409157	0.744123	0.615154	1.000000	0.889540	1.000000	0.999930	None; ['DARS2']
hsa04151	['PI3K-Akt signaling pathway']	9	10.646330	-0.242359	0.747683	0.370146	1.000000	0.712179	1.000000	0.999930	['CREB5', 'GNG7', 'PPP2R5C', 'PRKAA1', 'THBS3', 'TNR']; ['ERBB2', 'FGF7', 'ITGB7']
hsa04540	['Gap junction']	3	3.844660	-0.357894	0.753382	0.455115	1.000000	0.793795	1.000000	0.999930	['GRM1']; ['MAPK7', 'TUBA1A']
hsa04723	['Retrograde endocannabinoid signaling']	4	5.117080	-0.355321	0.760242	0.414106	1.000000	0.757138	1.000000	0.999930	['GABRA4', 'GNG7', 'GRM1']; ['NDUFA11']
hsa05230	['Central carbon metabolism in cancer']	1	1.423120	-0.509057	0.764722	0.581504	1.000000	0.886002	1.000000	0.999930	None; ['ERBB2']
hsa05215	['Prostate cancer']	2	2.738220	-0.453238	0.766322	0.481215	1.000000	0.811878	1.000000	0.999930	['CREB5']; ['ERBB2']
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	1	1.430950	-0.516973	0.767972	0.578504	1.000000	0.886002	1.000000	0.999930	['GIT1']; None
hsa04740	['Olfactory transduction']	2	2.706110	-0.436220	0.769022	0.482065	1.000000	0.811878	1.000000	0.999930	['GNG7', 'NCALD']; None
hsa04918	['Thyroid hormone synthesis']	2	2.763730	-0.466617	0.772762	0.473175	1.000000	0.806296	1.000000	0.999930	['CREB5', 'SLC26A4']; None
hsa05416	['Viral myocarditis']	1	1.434700	-0.520749	0.772812	0.574104	1.000000	0.886002	1.000000	0.999930	None; ['CD28']
hsa04060	['Cytokine-cytokine receptor interaction']	2	2.801870	-0.486390	0.773562	0.467635	1.000000	0.804825	1.000000	0.999930	['IL31', 'TNFRSF13B']; None
hsa05030	['Cocaine addiction']	1	1.452060	-0.538101	0.774632	0.569984	1.000000	0.881307	1.000000	0.999930	['CREB5']; None
hsa04131	['Membrane trafficking']	38	42.083020	-0.147239	0.777202	0.276627	1.000000	0.636957	1.000000	0.999930	['ACAP2', 'ANKRD13B', 'COG4', 'COG8', 'DAB2', 'GIT1', 'IGFBP7', 'LDLR', 'MAN1C1', 'MAP1LC3A', 'MEGF11', 'PDIA3', 'PRKAA1', 'RIMS4', 'TBC1D8', 'THBS3', 'VPS33A', 'VPS4A', 'WIPF1']; ['AKAP13', 'ANKRD13A', 'AP4S1', 'ARHGEF4', 'CYTH3', 'DMXL2', 'EPN2', 'FAM109A', 'LLGL1', 'PDIA3', 'PGAP3', 'RAB35', 'SERINC4', 'SYNJ1', 'VPS29', 'VPS35', 'VPS45', 'YIPF3', 'YIPF4']
hsa05031	['Amphetamine addiction']	2	2.779930	-0.475049	0.778022	0.466515	1.000000	0.804825	1.000000	0.999930	['CREB5']; ['PPP1CC']
hsa04925	['Aldosterone synthesis and secretion']	3	4.038440	-0.428836	0.779932	0.418856	1.000000	0.759585	1.000000	0.999930	['CACNA1I', 'CREB5', 'LDLR']; None
hsa04340	['Hedgehog signaling pathway']	1	1.481990	-0.567536	0.780042	0.559594	1.000000	0.881307	1.000000	0.999930	None; ['CSNK1G1']
hsa03310	['Nuclear receptors']	1	1.492230	-0.577470	0.782842	0.557834	1.000000	0.881307	1.000000	0.999930	['NR0B2']; None
hsa04917	['Prolactin signaling pathway']	1	1.510030	-0.594577	0.785562	0.550814	1.000000	0.879217	1.000000	0.999930	['STAT1']; None
hsa04050	['Cytokine receptors']	1	1.529660	-0.613211	0.786792	0.546065	1.000000	0.879217	1.000000	0.999930	['TNFRSF13B']; None
hsa01002	['Peptidases and inhibitors']	13	15.551950	-0.258584	0.788462	0.301157	1.000000	0.637952	1.000000	0.999930	['ADAMTS16', 'ADGRL2', 'CPM', 'PREP', 'PSMD14', 'TMPRSS11F']; ['BIRC6', 'FETUB', 'QPCTL', 'SERPINC1', 'UCHL5', 'USP34', 'USP42']
hsa04090	['CD molecules']	5	6.607800	-0.402242	0.794622	0.348697	1.000000	0.664633	1.000000	0.999930	['MELTF', 'TNFRSF13B']; ['CD28', 'CTLA4', 'ERBB2']
hsa04510	['Focal adhesion']	6	7.816710	-0.381599	0.801492	0.327067	1.000000	0.652377	1.000000	0.999930	['PAK2', 'THBS3', 'TNR']; ['ERBB2', 'ITGB7', 'PPP1CC']
hsa04658	['Th1 and Th2 cell differentiation']	1	1.597790	-0.676078	0.805222	0.524275	1.000000	0.857515	1.000000	0.999930	['STAT1']; None
hsa01004	['Lipid biosynthesis proteins']	1	1.633300	-0.707790	0.810262	0.513015	1.000000	0.855457	1.000000	0.999930	['ACSBG2']; None
hsa05211	['Renal cell carcinoma']	1	1.647020	-0.719858	0.813762	0.506595	1.000000	0.839234	1.000000	0.999930	['PAK2']; None
hsa04728	['Dopaminergic synapse']	4	5.545620	-0.471349	0.814662	0.340247	1.000000	0.664633	1.000000	0.999930	['CREB5', 'GNG7', 'PPP2R5C']; ['PPP1CC']
hsa04722	['Neurotrophin signaling pathway']	2	3.056510	-0.611885	0.815462	0.405776	1.000000	0.750398	1.000000	0.999930	None; ['MAPK7', 'SH2B3']
hsa05032	['Morphine addiction']	3	4.481400	-0.578987	0.832602	0.338067	1.000000	0.664633	1.000000	0.999930	['GABRA4', 'GNG7', 'GRK4']; None
hsa04930	['Type II diabetes mellitus']	1	1.717400	-0.780226	0.833142	0.479025	1.000000	0.811878	1.000000	0.999930	['PKLR']; None
hsa04929	['GnRH secretion']	2	3.152830	-0.656647	0.834192	0.380706	1.000000	0.714676	1.000000	0.999930	['CACNA1I', 'KCNN3']; None
hsa05220	['Chronic myeloid leukemia']	1	1.766710	-0.821065	0.834532	0.468495	1.000000	0.804825	1.000000	0.999930	['RUNX1']; None
hsa04137	['Mitophagy - animal']	1	1.650440	-0.722851	0.834762	0.493515	1.000000	0.819414	1.000000	0.999930	None; ['SP1']
hsa04935	['Growth hormone synthesis, secretion and action']	3	4.516760	-0.590326	0.836952	0.329157	1.000000	0.652377	1.000000	0.999930	['CREB5', 'GHRL', 'STAT1']; None
hsa04812	['Cytoskeleton proteins']	10	12.891570	-0.366428	0.837082	0.250357	1.000000	0.627599	1.000000	0.999930	['KIF18A', 'KIF26B', 'MAP1LC3A']; ['HOOK3', 'KIF22', 'KIF3C', 'KLC3', 'PPL', 'SEPT12', 'TUBA1A']
hsa04064	['NF-kappa B signaling pathway']	1	1.788450	-0.838710	0.840392	0.462245	1.000000	0.803447	1.000000	0.999930	['TAB2']; None
hsa05213	['Endometrial cancer']	1	1.768590	-0.822600	0.840652	0.465075	1.000000	0.803447	1.000000	0.999930	None; ['ERBB2']
hsa05135	['Yersinia infection']	2	3.264840	-0.707012	0.845822	0.359686	1.000000	0.671686	1.000000	0.999930	['TAB2', 'WIPF1']; None
hsa05033	['Nicotine addiction']	1	1.862210	-0.897016	0.847612	0.443556	1.000000	0.783908	1.000000	0.999930	['GABRA4']; None
hsa04514	['Cell adhesion molecules (CAMs)']	3	4.571270	-0.607633	0.847762	0.318107	1.000000	0.637952	1.000000	0.999930	None; ['CD28', 'CTLA4', 'ITGB7']
hsa05218	['Melanoma']	1	1.891200	-0.919302	0.855721	0.430476	1.000000	0.773298	1.000000	0.999930	None; ['FGF7']
hsa04014	['Ras signaling pathway']	5	7.270970	-0.540220	0.859481	0.258827	1.000000	0.629290	1.000000	0.999930	['GNG7', 'PAK2']; ['BRAP', 'FGF7', 'REL']
hsa04022	['cGMP-PKG signaling pathway']	4	5.996630	-0.584152	0.861581	0.273067	1.000000	0.636957	1.000000	0.999930	['CREB5', 'MEF2C']; ['ATP2A2', 'PPP1CC']
hsa04140	['Autophagy - animal']	2	3.434230	-0.779987	0.861591	0.327857	1.000000	0.652377	1.000000	0.999930	['PRKAA1', 'TANK']; None
hsa04390	['Hippo signaling pathway']	3	4.757830	-0.665341	0.863501	0.291087	1.000000	0.637952	1.000000	0.999930	None; ['LLGL1', 'PPP1CC', 'WNT1']
hsa04052	['Cytokines and growth factors']	2	3.408270	-0.769040	0.866171	0.323417	1.000000	0.648435	1.000000	0.999930	['IL31']; ['FGF7']
hsa02000	['Transporters']	11	14.541030	-0.402626	0.868641	0.204748	1.000000	0.540863	1.000000	0.999930	['SLC16A10', 'SLC24A3', 'SLC26A4', 'SLC38A6', 'SLC39A11', 'SLC4A10', 'SLCO3A1', 'STARD10', 'TMEM63A']; ['MCU', 'SLC5A10']
hsa04062	['Chemokine signaling pathway']	3	4.865760	-0.697703	0.874031	0.274457	1.000000	0.636957	1.000000	0.999930	['GNG7', 'GRK4', 'STAT1']; None
hsa04720	['Long-term potentiation']	2	3.507990	-0.810645	0.875131	0.307127	1.000000	0.637952	1.000000	0.999930	['GRM1']; ['PPP1CC']
hsa05205	['Proteoglycans in cancer']	4	6.197900	-0.631779	0.876741	0.247558	1.000000	0.627599	1.000000	0.999930	None; ['ERBB2', 'HPSE2', 'PPP1CC', 'WNT1']
hsa04625	['C-type lectin receptor signaling pathway']	1	2.045790	-1.032658	0.877731	0.387036	1.000000	0.714676	1.000000	0.999930	['STAT1']; None
hsa04150	['mTOR signaling pathway']	2	3.596040	-0.846409	0.880541	0.296427	1.000000	0.637952	1.000000	0.999930	['PRKAA1']; ['WNT1']
hsa05167	['Kaposi sarcoma-associated herpesvirus infection']	2	3.632100	-0.860804	0.883841	0.289687	1.000000	0.637952	1.000000	0.999930	['GNG7', 'STAT1']; None
hsa04350	['TGF-beta signaling pathway']	1	2.100010	-1.070396	0.885451	0.370926	1.000000	0.712179	1.000000	0.999930	None; ['SP1']
hsa04911	['Insulin secretion']	2	3.620670	-0.856257	0.887011	0.285637	1.000000	0.636957	1.000000	0.999930	['CREB5', 'KCNN3']; None
hsa04926	['Relaxin signaling pathway']	2	3.781020	-0.918775	0.897801	0.263297	1.000000	0.636957	1.000000	0.999930	['CREB5', 'GNG7']; None
hsa01001	['Protein kinases']	14	18.585330	-0.408737	0.898531	0.156308	1.000000	0.540863	1.000000	0.999930	['CLK2', 'GRK4', 'PAK2', 'PRKAA1', 'SIK3', 'STK33']; ['CSNK1G1', 'DMPK', 'ERBB2', 'MAP3K12', 'MAPK7', 'MAPKAPK5', 'NEK8', 'PRKDC']
hsa04630	['Jak-STAT signaling pathway']	1	2.257850	-1.174950	0.900841	0.335037	1.000000	0.659367	1.000000	0.999930	['STAT1']; None
hsa04210	['Apoptosis']	1	2.390070	-1.257053	0.913351	0.303477	1.000000	0.637952	1.000000	0.999930	None; ['TUBA1A']
hsa04012	['ErbB signaling pathway']	2	3.962810	-0.986524	0.918521	0.226098	1.000000	0.564231	1.000000	0.999930	['PAK2']; ['ERBB2']
hsa04040	['Ion channels']	9	13.221740	-0.554915	0.919991	0.139829	1.000000	0.540863	1.000000	0.999930	['CACNA1I', 'CATSPER2', 'GABRA4', 'KCNN3', 'KCNT2', 'NALCN']; ['CACNA2D3', 'CACNB3', 'KCNH3']
hsa04974	['Protein digestion and absorption']	1	2.466470	-1.302448	0.920681	0.287677	1.000000	0.637952	1.000000	0.999930	['SLC16A10']; None
hsa05152	['Tuberculosis']	1	2.525380	-1.336500	0.922061	0.277317	1.000000	0.636957	1.000000	0.999930	['STAT1']; None
hsa04020	['Calcium signaling pathway']	5	8.331970	-0.736730	0.927331	0.150748	1.000000	0.540863	1.000000	0.999930	['CACNA1I', 'GRM1']; ['ATP2A2', 'ERBB2', 'MCU']
hsa05223	['Non-small cell lung cancer']	1	2.547270	-1.348952	0.928221	0.267107	1.000000	0.636957	1.000000	0.999930	None; ['ERBB2']
hsa05200	['Pathways in cancer']	9	13.439160	-0.578446	0.929211	0.127279	1.000000	0.540863	1.000000	0.999930	['GNG7', 'JUP', 'NCOA3', 'RUNX1', 'STAT1']; ['ERBB2', 'FGF7', 'SP1', 'WNT1']
hsa01003	['Glycosyltransferases']	4	7.152540	-0.838456	0.935341	0.146589	1.000000	0.540863	1.000000	0.999930	['GALNT15', 'GALNTL5', 'HAS3', 'LARGE1']; None
hsa05100	['Bacterial invasion of epithelial cells']	1	2.663100	-1.413107	0.938061	0.243258	1.000000	0.622679	1.000000	0.999930	None; ['SEPT12']
hsa04066	['HIF-1 signaling pathway']	1	2.722010	-1.444672	0.938871	0.236938	1.000000	0.605962	1.000000	0.999930	None; ['ERBB2']
hsa04024	['cAMP signaling pathway']	4	7.369440	-0.881555	0.942761	0.131059	1.000000	0.540863	1.000000	0.999930	['CREB5', 'GHRL']; ['ATP2A2', 'PPP1CC']
hsa00562	['Inositol phosphate metabolism']	1	2.843680	-1.507759	0.945971	0.215838	1.000000	0.540863	1.000000	0.999930	None; ['SYNJ1']
hsa04070	['Phosphatidylinositol signaling system']	2	4.504950	-1.171511	0.946511	0.160768	1.000000	0.540863	1.000000	0.999930	['DGKA']; ['SYNJ1']
hsa04916	['Melanogenesis']	1	2.914820	-1.543407	0.949611	0.204448	1.000000	0.540863	1.000000	0.999930	None; ['WNT1']
hsa01009	['Protein phosphatases and associated proteins']	11	16.519240	-0.586644	0.949961	0.088399	1.000000	0.540863	1.000000	0.999930	['DUSP5', 'GRM1', 'GRM7', 'PPP2R5C', 'TMEM132D']; ['CABIN1', 'MTMR11', 'PPP1CC', 'PPTC7', 'PTP4A2', 'UBN1']
hsa01521	['EGFR tyrosine kinase inhibitor resistance']	1	2.951420	-1.561409	0.952310	0.197468	1.000000	0.540863	1.000000	0.999930	None; ['ERBB2']
hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	1	3.031730	-1.600141	0.956930	0.185298	1.000000	0.540863	1.000000	0.999930	['STAT1']; None
hsa04310	['Wnt signaling pathway']	2	4.798910	-1.262707	0.957150	0.133939	1.000000	0.540863	1.000000	0.999930	['RSPO2']; ['WNT1']
hsa04725	['Cholinergic synapse']	2	4.842560	-1.275770	0.958940	0.129199	1.000000	0.540863	1.000000	0.999930	['CREB5', 'GNG7']; None
hsa04972	['Pancreatic secretion']	1	3.140850	-1.651155	0.962750	0.166008	1.000000	0.540863	1.000000	0.999930	None; ['ATP2A2']
hsa04080	['Neuroactive ligand-receptor interaction']	4	8.006750	-1.001217	0.963080	0.090999	1.000000	0.540863	1.000000	0.999930	['GABRA4', 'GHRL', 'GRM1', 'GRM7']; None
hsa04724	['Glutamatergic synapse']	3	6.608540	-1.139369	0.966740	0.093939	1.000000	0.540863	1.000000	0.999930	['GNG7', 'GRM1', 'GRM7']; None
hsa04666	['Fc gamma R-mediated phagocytosis']	1	3.448470	-1.785956	0.971300	0.131229	1.000000	0.540863	1.000000	0.999930	['PLPP2']; None
hsa04912	['GnRH signaling pathway']	1	3.467150	-1.793750	0.972730	0.128369	1.000000	0.540863	1.000000	0.999930	None; ['MAPK7']
hsa04520	['Adherens junction']	1	3.475890	-1.797382	0.974240	0.125819	1.000000	0.540863	1.000000	0.999930	None; ['ERBB2']
hsa05131	['Shigellosis']	2	5.552200	-1.473060	0.976930	0.078849	1.000000	0.540863	1.000000	0.999930	['TAB2']; ['SEPT12']
hsa04030	['G protein-coupled receptors']	3	7.128010	-1.248537	0.977330	0.067499	1.000000	0.540863	1.000000	0.999930	['ADGRL2', 'GRM1', 'GRM7']; None
hsa04713	['Circadian entrainment']	2	5.537410	-1.469211	0.979760	0.074529	1.000000	0.540863	1.000000	0.999930	['CACNA1I', 'GNG7']; None
hsa04750	['Inflammatory mediator regulation of TRP channels']	1	3.757650	-1.909831	0.979890	0.102969	1.000000	0.540863	1.000000	0.999930	None; ['PPP1CC']
hsa05225	['Hepatocellular carcinoma']	1	3.968260	-1.988507	0.983460	0.087869	1.000000	0.540863	1.000000	0.999930	None; ['WNT1']
hsa04730	['Long-term depression']	1	3.819740	-1.933474	0.983500	0.093009	1.000000	0.540863	1.000000	0.999930	['GRM1']; None
hsa00230	['Purine metabolism']	1	4.049280	-2.017665	0.984140	0.081189	1.000000	0.540863	1.000000	0.999930	['PKLR']; None
hsa04071	['Sphingolipid signaling pathway']	1	4.035100	-2.012604	0.984530	0.083189	1.000000	0.540863	1.000000	0.999930	['PPP2R5C']; None
hsa04726	['Serotonergic synapse']	1	4.303130	-2.105386	0.988430	0.063669	1.000000	0.540863	1.000000	0.999930	['GNG7']; None
hsa04611	['Platelet activation']	1	4.348390	-2.120481	0.989790	0.060999	1.000000	0.540863	1.000000	0.999930	None; ['PPP1CC']
hsa04270	['Vascular smooth muscle contraction']	1	5.109250	-2.353112	0.995350	0.030640	1.000000	0.385628	1.000000	0.999930	None; ['PPP1CC']
hsa04015	['Rap1 signaling pathway']	2	8.177990	-2.031746	0.997920	0.009810	1.000000	0.121230	1.000000	0.999930	['SIPA1L2']; ['FGF7']
hsa04360	['Axon guidance']	2	8.565940	-2.098612	0.998820	0.006230	1.000000	0.084205	1.000000	0.999930	['NTN1', 'PAK2']; None
hsa04515	['Cell adhesion molecules']	2	10.096940	-2.335846	0.999680	0.001550	1.000000	0.027950	1.000000	0.557994	['OPCML']; ['ITGB7']
hsa04971	['Gastric acid secretion']	0	2.686530		1.000000	0.062049	1.000000	0.540863	1.000000	0.999930	None; None
hsa00730	['Thiamine metabolism']	0	0.516870		1.000000	0.586574	1.000000	0.886002	1.000000	0.999930	None; None
hsa00670	['One carbon pool by folate']	0	0.423360		1.000000	0.650743	1.000000	0.901223	1.000000	0.999930	None; None
hsa05216	['Thyroid cancer']	0	0.759150		1.000000	0.463135	1.000000	0.803447	1.000000	0.999930	None; None
hsa00650	['Butanoate metabolism']	0	0.517210		1.000000	0.594684	1.000000	0.886002	1.000000	0.999930	None; None
hsa05214	['Glioma']	0	2.544660		1.000000	0.071579	1.000000	0.540863	1.000000	0.999930	None; None
hsa00640	['Propanoate metabolism']	0	0.951040		1.000000	0.377356	1.000000	0.714676	1.000000	0.999930	None; None
hsa04061	['Viral protein interaction with cytokine and cytokine receptor']	0	0.636630		1.000000	0.528765	1.000000	0.859803	1.000000	0.999930	None; None
hsa05210	['Colorectal cancer']	0	2.655910		1.000000	0.060439	1.000000	0.540863	1.000000	0.999930	None; None
hsa04091	['Lectins']	0	1.151380		1.000000	0.312877	1.000000	0.637952	1.000000	0.999930	None; None
hsa00630	['Glyoxylate and dicarboxylate metabolism']	0	0.642870		1.000000	0.518935	1.000000	0.857515	1.000000	0.999930	None; None
hsa00604	['Glycosphingolipid biosynthesis - ganglio series']	0	0.437030		1.000000	0.641334	1.000000	0.901223	1.000000	0.999930	None; None
hsa00130	['Ubiquinone and other terpenoid-quinone biosynthesis']	0	0.090950		1.000000	0.912791	1.000000	1.000000	1.000000	0.999930	None; None
hsa00140	['Steroid hormone biosynthesis']	0	0.492870		1.000000	0.607464	1.000000	0.886002	1.000000	0.999930	None; None
hsa04130	['SNARE interactions in vesicular transport']	0	0.558780		1.000000	0.564334	1.000000	0.881307	1.000000	0.999930	None; None
hsa03430	['Mismatch repair']	0	0.397150		1.000000	0.669553	1.000000	0.912164	1.000000	0.999930	None; None
hsa00760	['Nicotinate and nicotinamide metabolism']	0	0.568500		1.000000	0.563474	1.000000	0.881307	1.000000	0.999930	None; None
hsa03410	['Base excision repair']	0	0.257320		1.000000	0.772152	1.000000	0.945755	1.000000	0.999930	None; None
hsa05222	['Small cell lung cancer']	0	2.772090		1.000000	0.058159	1.000000	0.540863	1.000000	0.999930	None; None
hsa02010	['ABC transporters']	0	1.626790		1.000000	0.189468	1.000000	0.540863	1.000000	0.999930	None; None
hsa02044	['Secretion system']	0	0.221580		1.000000	0.799522	1.000000	0.970761	1.000000	0.999930	None; None
hsa00020	['Citrate cycle (TCA cycle)']	0	0.351550		1.000000	0.702763	1.000000	0.912164	1.000000	0.999930	None; None
hsa00030	['Pentose phosphate pathway']	0	0.317520		1.000000	0.725963	1.000000	0.916540	1.000000	0.999930	None; None
hsa00040	['Pentose and glucuronate interconversions']	0	0.273450		1.000000	0.759032	1.000000	0.941521	1.000000	0.999930	None; None
hsa00052	['Galactose metabolism']	0	0.466220		1.000000	0.624864	1.000000	0.894389	1.000000	0.999930	None; None
hsa00062	['Fatty acid elongation']	0	0.497840		1.000000	0.605924	1.000000	0.886002	1.000000	0.999930	None; None
hsa01040	['Biosynthesis of unsaturated fatty acids']	0	0.607880		1.000000	0.540115	1.000000	0.872475	1.000000	0.999930	None; None
hsa04136	['Autophagy - other']	0	0.913290		1.000000	0.390046	1.000000	0.714676	1.000000	0.999930	None; None
hsa03020	['RNA polymerase']	0	0.291820		1.000000	0.745863	1.000000	0.932146	1.000000	0.999930	None; None
hsa05310	['Asthma']	0	0.129920		1.000000	0.878681	1.000000	1.000000	1.000000	0.999930	None; None
hsa03030	['DNA replication']	0	0.402430		1.000000	0.666483	1.000000	0.904005	1.000000	0.999930	None; None
hsa00920	['Sulfur metabolism']	0	0.155780		1.000000	0.854981	1.000000	0.995751	1.000000	0.999930	None; None
hsa00860	['Porphyrin and chlorophyll metabolism']	0	0.322950		1.000000	0.722303	1.000000	0.916540	1.000000	0.999930	None; None
hsa00830	['Retinol metabolism']	0	0.505840		1.000000	0.600314	1.000000	0.886002	1.000000	0.999930	None; None
hsa03060	['Protein export']	0	0.599690		1.000000	0.525045	1.000000	0.857515	1.000000	0.999930	None; None
hsa00120	['Primary bile acid biosynthesis']	0	0.307960		1.000000	0.732733	1.000000	0.919902	1.000000	0.999930	None; None
hsa00770	['Pantothenate and CoA biosynthesis']	0	0.799540		1.000000	0.432226	1.000000	0.776424	1.000000	0.999930	None; None
hsa00100	['Steroid biosynthesis']	0	0.193620		1.000000	0.822932	1.000000	0.983066	1.000000	0.999930	None; None
hsa00603	['Glycosphingolipid biosynthesis - globo and isoglobo series']	0	0.299390		1.000000	0.737863	1.000000	0.927593	1.000000	0.999930	None; None
hsa00601	['Glycosphingolipid biosynthesis - lacto and neolacto series']	0	0.465130		1.000000	0.625434	1.000000	0.894389	1.000000	0.999930	None; None
