Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa00564	['Glycerophospholipid metabolism']	0	0.655580		1.000000	0.512565	1.000000	1.000000	1.000000	0.999720	None
hsa00563	['Glycosylphosphatidylinositol (GPI)-anchor biosynthesis']	0	0.088450		1.000000	0.915341	1.000000	1.000000	1.000000	0.999720	None
hsa00561	['Glycerolipid metabolism']	0	0.483820		1.000000	0.610664	1.000000	1.000000	1.000000	0.999720	None
hsa04940	['Type I diabetes mellitus']	0	0.119740		1.000000	0.886581	1.000000	1.000000	1.000000	0.999720	None
hsa04950	['Maturity onset diabetes of the young']	0	0.051820		1.000000	0.949261	1.000000	1.000000	1.000000	0.999720	None
hsa04960	['Aldosterone-regulated sodium reabsorption']	0	0.341570		1.000000	0.705683	1.000000	1.000000	1.000000	0.999720	None
hsa04961	['Endocrine and other factor-regulated calcium reabsorption']	0	0.558210		1.000000	0.565954	1.000000	1.000000	1.000000	0.999720	None
hsa04962	['Vasopressin-regulated water reabsorption']	0	0.256660		1.000000	0.771402	1.000000	1.000000	1.000000	0.999720	None
hsa04964	['Proximal tubule bicarbonate reclamation']	0	0.081590		1.000000	0.920711	1.000000	1.000000	1.000000	0.999720	None
hsa00512	['Mucin type O-glycan biosynthesis']	0	0.454740		1.000000	0.625034	1.000000	1.000000	1.000000	0.999720	None
hsa04966	['Collecting duct acid secretion']	0	0.087730		1.000000	0.915641	1.000000	1.000000	1.000000	0.999720	None
hsa00534	['Glycosaminoglycan biosynthesis - heparan sulfate / heparin']	0	0.317720		1.000000	0.722373	1.000000	1.000000	1.000000	0.999720	None
hsa00533	['Glycosaminoglycan biosynthesis - keratan sulfate']	0	0.079500		1.000000	0.922771	1.000000	1.000000	1.000000	0.999720	None
hsa04973	['Carbohydrate digestion and absorption']	0	0.354130		1.000000	0.699513	1.000000	1.000000	1.000000	0.999720	None
hsa00531	['Glycosaminoglycan degradation']	0	0.147970		1.000000	0.860031	1.000000	1.000000	1.000000	0.999720	None
hsa00520	['Amino sugar and nucleotide sugar metabolism']	0	0.235050		1.000000	0.786482	1.000000	1.000000	1.000000	0.999720	None
hsa04976	['Bile secretion']	0	0.531280		1.000000	0.583734	1.000000	1.000000	1.000000	0.999720	None
hsa04977	['Vitamin digestion and absorption']	0	0.130070		1.000000	0.876921	1.000000	1.000000	1.000000	0.999720	None
hsa00515	['Mannose type O-glycan biosynthesis']	0	0.194390		1.000000	0.819742	1.000000	1.000000	1.000000	0.999720	None
hsa00514	['Other types of O-glycan biosynthesis']	0	0.567920		1.000000	0.556604	1.000000	1.000000	1.000000	0.999720	None
hsa00513	['Various types of N-glycan biosynthesis']	0	0.330600		1.000000	0.716263	1.000000	1.000000	1.000000	0.999720	None
hsa00535	['Proteoglycans']	0	0.706400		1.000000	0.476905	1.000000	1.000000	1.000000	0.999720	None
hsa00330	['Arginine and proline metabolism']	0	0.110660		1.000000	0.894821	1.000000	1.000000	1.000000	0.999720	None
hsa05160	['Hepatitis C']	0	0.702780		1.000000	0.491865	1.000000	1.000000	1.000000	0.999720	None
hsa05150	['Staphylococcus aureus infection']	0	0.158310		1.000000	0.853601	1.000000	1.000000	1.000000	0.999720	None
hsa05220	['Chronic myeloid leukemia']	0	0.470810		1.000000	0.622134	1.000000	1.000000	1.000000	0.999720	None
hsa05221	['Acute myeloid leukemia']	0	0.408370		1.000000	0.660893	1.000000	1.000000	1.000000	0.999720	None
hsa00053	['Ascorbate and aldarate metabolism']	0	0.040540		1.000000	0.960220	1.000000	1.000000	1.000000	0.999720	None
hsa05223	['Non-small cell lung cancer']	0	0.681110		1.000000	0.498585	1.000000	1.000000	1.000000	0.999720	None
hsa05224	['Breast cancer']	0	0.858460		1.000000	0.419716	1.000000	1.000000	1.000000	0.999720	None
hsa05225	['Hepatocellular carcinoma']	0	1.074680		1.000000	0.335257	1.000000	1.000000	1.000000	0.999720	None
hsa05226	['Gastric cancer']	0	0.990980		1.000000	0.363176	1.000000	1.000000	1.000000	0.999720	None
hsa05230	['Central carbon metabolism in cancer']	0	0.380590		1.000000	0.680543	1.000000	1.000000	1.000000	0.999720	None
hsa05231	['Choline metabolism in cancer']	0	0.903240		1.000000	0.397016	1.000000	1.000000	1.000000	0.999720	None
hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	0	0.571130		1.000000	0.559424	1.000000	1.000000	1.000000	0.999720	None
hsa05310	['Asthma']	0	0.027970		1.000000	0.972440	1.000000	1.000000	1.000000	0.999720	None
hsa05320	['Autoimmune thyroid disease']	0	0.126420		1.000000	0.880261	1.000000	1.000000	1.000000	0.999720	None
hsa05321	['Inflammatory bowel disease (IBD)']	0	0.188820		1.000000	0.827462	1.000000	1.000000	1.000000	0.999720	None
hsa05322	['Systemic lupus erythematosus']	0	0.252980		1.000000	0.775422	1.000000	1.000000	1.000000	0.999720	None
hsa05323	['Rheumatoid arthritis']	0	0.262880		1.000000	0.767742	1.000000	1.000000	1.000000	0.999720	None
hsa05330	['Allograft rejection']	0	0.063580		1.000000	0.938221	1.000000	1.000000	1.000000	0.999720	None
hsa05332	['Graft-versus-host disease']	0	0.064750		1.000000	0.937141	1.000000	1.000000	1.000000	0.999720	None
hsa05340	['Primary immunodeficiency']	0	0.082810		1.000000	0.920461	1.000000	1.000000	1.000000	0.999720	None
hsa00051	['Fructose and mannose metabolism']	0	0.181660		1.000000	0.830402	1.000000	1.000000	1.000000	0.999720	None
hsa00040	['Pentose and glucuronate interconversions']	0	0.079820		1.000000	0.922961	1.000000	1.000000	1.000000	0.999720	None
hsa00030	['Pentose phosphate pathway']	0	0.089280		1.000000	0.914241	1.000000	1.000000	1.000000	0.999720	None
hsa05219	['Bladder cancer']	0	0.218440		1.000000	0.803022	1.000000	1.000000	1.000000	0.999720	None
hsa05218	['Melanoma']	0	0.502410		1.000000	0.601534	1.000000	1.000000	1.000000	0.999720	None
hsa05217	['Basal cell carcinoma']	0	0.313260		1.000000	0.728543	1.000000	1.000000	1.000000	0.999720	None
hsa05216	['Thyroid cancer']	0	0.205950		1.000000	0.812582	1.000000	1.000000	1.000000	0.999720	None
hsa05152	['Tuberculosis']	0	0.670680		1.000000	0.510425	1.000000	1.000000	1.000000	0.999720	None
hsa00565	['Ether lipid metabolism']	0	0.252810		1.000000	0.775882	1.000000	1.000000	1.000000	0.999720	None
hsa00280	['Valine, leucine and isoleucine degradation']	0	0.326270		1.000000	0.719253	1.000000	1.000000	1.000000	0.999720	None
hsa00270	['Cysteine and methionine metabolism']	0	0.177570		1.000000	0.836112	1.000000	1.000000	1.000000	0.999720	None
hsa00260	['Glycine, serine and threonine metabolism']	0	0.106350		1.000000	0.898991	1.000000	1.000000	1.000000	0.999720	None
hsa05164	['Influenza A']	0	0.627520		1.000000	0.529405	1.000000	1.000000	1.000000	0.999720	None
hsa00220	['Arginine biosynthesis']	0	0.073820		1.000000	0.928531	1.000000	1.000000	1.000000	0.999720	None
hsa05166	['Human T-cell leukemia virus 1 infection']	0	1.124110		1.000000	0.319977	1.000000	1.000000	1.000000	0.999720	None
hsa00199	['Cytochrome P450']	0	0.191030		1.000000	0.827202	1.000000	1.000000	1.000000	0.999720	None
hsa00190	['Oxidative phosphorylation']	0	0.295510		1.000000	0.743803	1.000000	1.000000	1.000000	0.999720	None
hsa00310	['Lysine degradation']	0	0.381880		1.000000	0.677833	1.000000	1.000000	1.000000	0.999720	None
hsa00130	['Ubiquinone and other terpenoid-quinone biosynthesis']	0	0.024300		1.000000	0.975950	1.000000	1.000000	1.000000	0.999720	None
hsa00100	['Steroid biosynthesis']	0	0.047850		1.000000	0.953070	1.000000	1.000000	1.000000	0.999720	None
hsa00071	['Fatty acid degradation']	0	0.131650		1.000000	0.876541	1.000000	1.000000	1.000000	0.999720	None
hsa05204	['Chemical carcinogenesis']	0	0.182610		1.000000	0.832522	1.000000	1.000000	1.000000	0.999720	None
hsa05206	['MicroRNAs in cancer']	0	1.337460		1.000000	0.256357	1.000000	1.000000	1.000000	0.999720	None
hsa05210	['Colorectal cancer']	0	0.718480		1.000000	0.477685	1.000000	1.000000	1.000000	0.999720	None
hsa00062	['Fatty acid elongation']	0	0.131210		1.000000	0.876641	1.000000	1.000000	1.000000	0.999720	None
hsa05212	['Pancreatic cancer']	0	0.487210		1.000000	0.612014	1.000000	1.000000	1.000000	0.999720	None
hsa05213	['Endometrial cancer']	0	0.492590		1.000000	0.603794	1.000000	1.000000	1.000000	0.999720	None
hsa05214	['Glioma']	0	0.687830		1.000000	0.496375	1.000000	1.000000	1.000000	0.999720	None
hsa00061	['Fatty acid biosynthesis']	0	0.077190		1.000000	0.925361	1.000000	1.000000	1.000000	0.999720	None
hsa00120	['Primary bile acid biosynthesis']	0	0.081760		1.000000	0.921141	1.000000	1.000000	1.000000	0.999720	None
hsa04930	['Type II diabetes mellitus']	0	0.476240		1.000000	0.615124	1.000000	1.000000	1.000000	0.999720	None
hsa00603	['Glycosphingolipid biosynthesis - globo and isoglobo series']	0	0.080490		1.000000	0.922251	1.000000	1.000000	1.000000	0.999720	None
hsa00591	['Linoleic acid metabolism']	0	0.119170		1.000000	0.887121	1.000000	1.000000	1.000000	0.999720	None
hsa04310	['Wnt signaling pathway']	0	1.269510		1.000000	0.273297	1.000000	1.000000	1.000000	0.999720	None
hsa04330	['Notch signaling pathway']	0	0.251720		1.000000	0.775432	1.000000	1.000000	1.000000	0.999720	None
hsa03032	['DNA replication proteins']	0	0.434130		1.000000	0.646884	1.000000	1.000000	1.000000	0.999720	None
hsa03030	['DNA replication']	0	0.110450		1.000000	0.895221	1.000000	1.000000	1.000000	0.999720	None
hsa04370	['VEGF signaling pathway']	0	0.460140		1.000000	0.626444	1.000000	1.000000	1.000000	0.999720	None
hsa03022	['Basal transcription factors']	0	0.174430		1.000000	0.839052	1.000000	1.000000	1.000000	0.999720	None
hsa03021	['Transcription machinery']	0	1.236850		1.000000	0.286257	1.000000	1.000000	1.000000	0.999720	None
hsa04390	['Hippo signaling pathway']	0	1.292400		1.000000	0.263587	1.000000	1.000000	1.000000	0.999720	None
hsa04392	['Hippo signaling pathway - multiple species']	0	0.255480		1.000000	0.772282	1.000000	1.000000	1.000000	0.999720	None
hsa03020	['RNA polymerase']	0	0.077590		1.000000	0.925341	1.000000	1.000000	1.000000	0.999720	None
hsa03018	['RNA degradation']	0	0.291360		1.000000	0.745703	1.000000	1.000000	1.000000	0.999720	None
hsa03013	['RNA transport']	0	0.475930		1.000000	0.620254	1.000000	1.000000	1.000000	0.999720	None
hsa03012	['Translation factors']	0	0.247140		1.000000	0.780002	1.000000	1.000000	1.000000	0.999720	None
hsa04530	['Tight junction']	0	1.399600		1.000000	0.236878	1.000000	1.000000	1.000000	0.999720	None
hsa03011	['Ribosome']	0	0.200110		1.000000	0.818252	1.000000	1.000000	1.000000	0.999720	None
hsa04550	['Signaling pathways regulating pluripotency of stem cells']	0	0.701780		1.000000	0.490515	1.000000	1.000000	1.000000	0.999720	None
hsa04610	['Complement and coagulation cascades']	0	0.281170		1.000000	0.754232	1.000000	1.000000	1.000000	0.999720	None
hsa03010	['Ribosome']	0	0.131450		1.000000	0.876051	1.000000	1.000000	1.000000	0.999720	None
hsa04612	['Antigen processing and presentation']	0	0.120320		1.000000	0.886741	1.000000	1.000000	1.000000	0.999720	None
hsa04614	['Renin-angiotensin system']	0	0.105550		1.000000	0.899351	1.000000	1.000000	1.000000	0.999720	None
hsa02044	['Secretion system']	0	0.058900		1.000000	0.942411	1.000000	1.000000	1.000000	0.999720	None
hsa03040	['Spliceosome']	0	0.302000		1.000000	0.738583	1.000000	1.000000	1.000000	0.999720	None
hsa03041	['Spliceosome']	0	1.596540		1.000000	0.189598	1.000000	0.813830	1.000000	0.999720	None
hsa03050	['Proteasome']	0	0.120160		1.000000	0.886551	1.000000	1.000000	1.000000	0.999720	None
hsa03051	['Proteasome']	0	0.182670		1.000000	0.832772	1.000000	1.000000	1.000000	0.999720	None
hsa04110	['Cell cycle']	0	0.593220		1.000000	0.547025	1.000000	1.000000	1.000000	0.999720	None
hsa04066	['HIF-1 signaling pathway']	0	0.730970		1.000000	0.476945	1.000000	1.000000	1.000000	0.999720	None
hsa04115	['p53 signaling pathway']	0	0.273880		1.000000	0.759672	1.000000	1.000000	1.000000	0.999720	None
hsa04120	['Ubiquitin mediated proteolysis']	0	0.898410		1.000000	0.396486	1.000000	1.000000	1.000000	0.999720	None
hsa04054	['Pattern recognition receptors']	0	0.193300		1.000000	0.822972	1.000000	1.000000	1.000000	0.999720	None
hsa04052	['Cytokines and growth factors']	0	0.858360		1.000000	0.417146	1.000000	1.000000	1.000000	0.999720	None
hsa04136	['Autophagy - other']	0	0.237730		1.000000	0.785632	1.000000	1.000000	1.000000	0.999720	None
hsa04137	['Mitophagy - animal']	0	0.448690		1.000000	0.625964	1.000000	1.000000	1.000000	0.999720	None
hsa04031	['GTP-binding proteins']	0	0.791800		1.000000	0.447446	1.000000	1.000000	1.000000	0.999720	None
hsa04141	['Protein processing in endoplasmic reticulum']	0	0.970580		1.000000	0.369566	1.000000	1.000000	1.000000	0.999720	None
hsa02010	['ABC transporters']	0	0.426020		1.000000	0.649554	1.000000	1.000000	1.000000	0.999720	None
hsa04015	['Rap1 signaling pathway']	0	2.164160		1.000000	0.108349	1.000000	0.427253	1.000000	0.999720	None
hsa03440	['Homologous recombination']	0	0.197750		1.000000	0.819522	1.000000	1.000000	1.000000	0.999720	None
hsa03430	['Mismatch repair']	0	0.109530		1.000000	0.895451	1.000000	1.000000	1.000000	0.999720	None
hsa03420	['Nucleotide excision repair']	0	0.156840		1.000000	0.854001	1.000000	1.000000	1.000000	0.999720	None
hsa03410	['Base excision repair']	0	0.071690		1.000000	0.930641	1.000000	1.000000	1.000000	0.999720	None
hsa03310	['Nuclear receptors']	0	0.394220		1.000000	0.670903	1.000000	1.000000	1.000000	0.999720	None
hsa04211	['Longevity regulating pathway']	0	0.729230		1.000000	0.476455	1.000000	1.000000	1.000000	0.999720	None
hsa04213	['Longevity regulating pathway - multiple species']	0	0.484870		1.000000	0.611834	1.000000	1.000000	1.000000	0.999720	None
hsa04215	['Apoptosis - multiple species']	0	0.151270		1.000000	0.858311	1.000000	1.000000	1.000000	0.999720	None
hsa04216	['Ferroptosis']	0	0.151430		1.000000	0.859141	1.000000	1.000000	1.000000	0.999720	None
hsa03060	['Protein export']	0	0.159080		1.000000	0.847872	1.000000	1.000000	1.000000	0.999720	None
hsa03450	['Non-homologous end-joining']	0	0.097770		1.000000	0.906341	1.000000	1.000000	1.000000	0.999720	None
hsa00590	['Arachidonic acid metabolism']	0	0.219560		1.000000	0.802002	1.000000	1.000000	1.000000	0.999720	None
hsa04622	['RIG-I-like receptor signaling pathway']	0	0.202590		1.000000	0.814892	1.000000	1.000000	1.000000	0.999720	None
hsa02000	['Transporters']	0	3.782180		1.000000	0.019840	1.000000	0.098950	1.000000	0.999720	None
hsa04744	['Phototransduction']	0	0.073900		1.000000	0.928451	1.000000	1.000000	1.000000	0.999720	None
hsa00830	['Retinol metabolism']	0	0.142820		1.000000	0.866511	1.000000	1.000000	1.000000	0.999720	None
hsa00790	['Folate biosynthesis']	0	0.125950		1.000000	0.880441	1.000000	1.000000	1.000000	0.999720	None
hsa04812	['Cytoskeleton proteins']	0	3.418230		1.000000	0.030820	1.000000	0.106890	1.000000	0.999720	None
hsa04910	['Insulin signaling pathway']	0	0.817780		1.000000	0.436966	1.000000	1.000000	1.000000	0.999720	None
hsa00770	['Pantothenate and CoA biosynthesis']	0	0.211680		1.000000	0.805092	1.000000	1.000000	1.000000	0.999720	None
hsa00760	['Nicotinate and nicotinamide metabolism']	0	0.150830		1.000000	0.859341	1.000000	1.000000	1.000000	0.999720	None
hsa04913	['Ovarian steroidogenesis']	0	0.353450		1.000000	0.699913	1.000000	1.000000	1.000000	0.999720	None
hsa04914	['Progesterone-mediated oocyte maturation']	0	0.618830		1.000000	0.533015	1.000000	1.000000	1.000000	0.999720	None
hsa00730	['Thiamine metabolism']	0	0.141170		1.000000	0.866461	1.000000	1.000000	1.000000	0.999720	None
hsa04916	['Melanogenesis']	0	0.796580		1.000000	0.445016	1.000000	1.000000	1.000000	0.999720	None
hsa04917	['Prolactin signaling pathway']	0	0.409900		1.000000	0.660963	1.000000	1.000000	1.000000	0.999720	None
hsa00670	['One carbon pool by folate']	0	0.107910		1.000000	0.897161	1.000000	1.000000	1.000000	0.999720	None
hsa04919	['Thyroid hormone signaling pathway']	0	0.962900		1.000000	0.375156	1.000000	1.000000	1.000000	0.999720	None
hsa00650	['Butanoate metabolism']	0	0.142390		1.000000	0.866581	1.000000	1.000000	1.000000	0.999720	None
hsa00640	['Propanoate metabolism']	0	0.237750		1.000000	0.786382	1.000000	1.000000	1.000000	0.999720	None
hsa00620	['Pyruvate metabolism']	0	0.166680		1.000000	0.845772	1.000000	1.000000	1.000000	0.999720	None
hsa04923	['Regulation of lipolysis in adipocytes']	0	0.526600		1.000000	0.580434	1.000000	1.000000	1.000000	0.999720	None
hsa00604	['Glycosphingolipid biosynthesis - ganglio series']	0	0.117980		1.000000	0.888031	1.000000	1.000000	1.000000	0.999720	None
hsa00601	['Glycosphingolipid biosynthesis - lacto and neolacto series']	0	0.130890		1.000000	0.876231	1.000000	1.000000	1.000000	0.999720	None
hsa00592	['alpha-Linolenic acid metabolism']	0	0.102350		1.000000	0.902331	1.000000	1.000000	1.000000	0.999720	None
hsa00860	['Porphyrin and chlorophyll metabolism']	0	0.093710		1.000000	0.910491	1.000000	1.000000	1.000000	0.999720	None
hsa04740	['Olfactory transduction']	0	0.728510		1.000000	0.474035	1.000000	1.000000	1.000000	0.999720	None
hsa00900	['Terpenoid backbone biosynthesis']	0	0.082090		1.000000	0.920701	1.000000	1.000000	1.000000	0.999720	None
hsa00920	['Sulfur metabolism']	0	0.043270		1.000000	0.957640	1.000000	1.000000	1.000000	0.999720	None
hsa04630	['Jak-STAT signaling pathway']	0	0.594380		1.000000	0.549515	1.000000	1.000000	1.000000	0.999720	None
hsa01524	['Platinum drug resistance']	0	0.319670		1.000000	0.724633	1.000000	1.000000	1.000000	0.999720	None
hsa04650	['Natural killer cell mediated cytotoxicity']	0	0.680460		1.000000	0.501865	1.000000	1.000000	1.000000	0.999720	None
hsa01523	['Antifolate resistance']	0	0.101400		1.000000	0.902901	1.000000	1.000000	1.000000	0.999720	None
hsa04658	['Th1 and Th2 cell differentiation']	0	0.430680		1.000000	0.647854	1.000000	1.000000	1.000000	0.999720	None
hsa01522	['Endocrine resistance']	0	0.735750		1.000000	0.473865	1.000000	1.000000	1.000000	0.999720	None
hsa01521	['EGFR tyrosine kinase inhibitor resistance']	0	0.777680		1.000000	0.453865	1.000000	1.000000	1.000000	0.999720	None
hsa01040	['Biosynthesis of unsaturated fatty acids']	0	0.154970		1.000000	0.855501	1.000000	1.000000	1.000000	0.999720	None
hsa04664	['Fc epsilon RI signaling pathway']	0	0.564240		1.000000	0.564184	1.000000	1.000000	1.000000	0.999720	None
hsa04666	['Fc gamma R-mediated phagocytosis']	0	0.917330		1.000000	0.393266	1.000000	1.000000	1.000000	0.999720	None
hsa04623	['Cytosolic DNA-sensing pathway']	0	0.123360		1.000000	0.883661	1.000000	1.000000	1.000000	0.999720	None
hsa01007	['Amino acid related enzymes']	0	0.342570		1.000000	0.707343	1.000000	1.000000	1.000000	0.999720	None
hsa04672	['Intestinal immune network for IgA production']	0	0.093090		1.000000	0.910731	1.000000	1.000000	1.000000	0.999720	None
hsa04710	['Circadian rhythm']	0	0.230990		1.000000	0.792002	1.000000	1.000000	1.000000	0.999720	None
hsa01006	['Prenyltransferases']	0	0.085140		1.000000	0.917651	1.000000	1.000000	1.000000	0.999720	None
hsa04714	['Thermogenesis']	0	1.173090		1.000000	0.300457	1.000000	1.000000	1.000000	0.999720	None
hsa01004	['Lipid biosynthesis proteins']	0	0.422240		1.000000	0.654033	1.000000	1.000000	1.000000	0.999720	None
hsa04722	['Neurotrophin signaling pathway']	0	0.827670		1.000000	0.432266	1.000000	1.000000	1.000000	0.999720	None
hsa00983	['Drug metabolism - other enzymes']	0	0.298680		1.000000	0.736823	1.000000	1.000000	1.000000	0.999720	None
hsa00982	['Drug metabolism - cytochrome P450']	0	0.137240		1.000000	0.871531	1.000000	1.000000	1.000000	0.999720	None
hsa00980	['Metabolism of xenobiotics by cytochrome P450']	0	0.132630		1.000000	0.878051	1.000000	1.000000	1.000000	0.999720	None
hsa00970	['Aminoacyl-tRNA biosynthesis']	0	0.258810		1.000000	0.770162	1.000000	1.000000	1.000000	0.999720	None
hsa04670	['Leukocyte transendothelial migration']	0	0.823360		1.000000	0.431806	1.000000	1.000000	1.000000	0.999720	None
hsa00010	['Glycolysis / Gluconeogenesis']	0	0.186990		1.000000	0.829102	1.000000	1.000000	1.000000	0.999720	None
