Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
hsa04150	['mTOR signaling pathway']	20	14.36014000	0.00702334	0.47793019	0.47934070	0.47651829	0.07467925	0.33032362	0.47339052	0.95553044	1.00000000	0.99999000	['AKT3', 'DEPTOR', 'GRB10', 'MAPKAP1', 'PDPK1', 'PRKAA1', 'PRKCA', 'PRKCB', 'SEC13']; ['AKT2', 'ATP6V1D', 'CHUK', 'DVL2', 'LAMTOR1', 'LAMTOR3', 'PRKAA2', 'RPS6KB1', 'ULK2', 'WNT1', 'WNT10B']
hsa03440	['Homologous recombination']	6	3.01860000	0.00487230	0.99108291	0.99573269	0.98641809	0.07826922	0.33032362	0.48368139	0.97074029	1.00000000	0.99999000	['RAD50', 'SHFM1']; ['BARD1', 'BLM', 'BRIP1', 'RAD51C']
hsa00260	['Glycine, serine and threonine metabolism']	4	1.65007000	0.00419381	1.27747277	1.28478768	1.27012058	0.07888921	0.33032362	0.48368139	0.97757022	1.00000000	0.99999000	['CTH', 'DAO', 'PGAM1']; ['SHMT1']
hsa00910	['Nitrogen metabolism']	3	1.04462000	0.00372741	1.52198427	1.53224335	1.51165172	0.08094919	0.33507306	0.48661069	0.98371016	1.00000000	0.99999000	['CA1', 'CA4', 'CA7']; None
hsa04145	['Phagosome']	12	7.70095000	0.00612948	0.63992607	0.64222084	0.63762765	0.08196918	0.33713429	0.48661069	0.95672043	1.00000000	0.99999000	['ATP6V0A2', 'DYNC1H1', 'HLA-A', 'ITGB5', 'SCARB1', 'THBS3']; ['ATP6V1D', 'RAC1', 'SCARB1', 'STX12', 'TUBA1A', 'TUBA1B']
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	13	8.67631000	0.00624816	0.58335812	0.58543451	0.58127874	0.08734913	0.35227687	0.51044646	0.95355046	1.00000000	0.99999000	['AKT3', 'COX5A', 'COX6B2', 'MAP3K5', 'PKLR', 'PRKAA1']; ['AKT2', 'NDUFB10', 'NFKB1', 'PRKAA2', 'PRKAG1', 'RAC1', 'RELA']
hsa05321	['Inflammatory bowel disease (IBD)']	6	3.11270000	0.00492424	0.94679596	0.95135340	0.94222409	0.09000910	0.36081646	0.51702150	0.96555034	1.00000000	0.99999000	['IL12RB1', 'IL13', 'STAT1']; ['IL12A', 'NFKB1', 'RELA']
hsa03041	['Spliceosome']	28	21.77419000	0.00773365	0.36280778	0.36383223	0.36178259	0.09123909	0.36081646	0.51702150	0.93945061	1.00000000	0.99999000	['ADARB2', 'CLK2', 'FRA10AC1', 'HSPA8', 'IGF2BP3', 'INTS5', 'RBFOX1', 'RBM7', 'SF3B3', 'SNU13', 'STRBP', 'TET1', 'WBP11']; ['CBX3', 'CWC27', 'DDX23', 'KHDRBS1', 'MFAP1', 'PAXBP1', 'PPP1CC', 'PRPF39', 'RBFOX1', 'SF3A3', 'SF3B4', 'SRPK2', 'SRSF7', 'SYNCRIP', 'ZC3H18']
hsa04071	['Sphingolipid signaling pathway']	21	15.73420000	0.00708669	0.41648550	0.41778450	0.41518533	0.09385906	0.36145388	0.52392969	0.94363056	1.00000000	0.99999000	['AKT3', 'CERS6', 'FYN', 'MAP3K5', 'MAPK14', 'PDPK1', 'PPP2R5C', 'PRKCA', 'PRKCB', 'PRKCE', 'SGPL1', 'SPTLC3']; ['AKT2', 'CERS2', 'CERS5', 'NFKB1', 'PPP2R3A', 'PRKCE', 'RAC1', 'RELA', 'SGMS1']
hsa00053	['Ascorbate and aldarate metabolism']	2	0.53300000	0.00317505	1.90779256	1.92487906	1.89050128	0.09817902	0.37391441	0.53286337	0.98483015	1.00000000	0.99999000	None; ['ALDH2', 'ALDH3A2']
hsa03040	['Spliceosome']	8	4.68736000	0.00547236	0.77122440	0.77458908	0.76785185	0.09830902	0.37391441	0.53286337	0.95421046	1.00000000	0.99999000	['HSPA8', 'SF3B3', 'SNU13', 'WBP11']; ['DDX23', 'SF3A3', 'SF3B4', 'SRSF7']
hsa04010	['MAPK signaling pathway']	43	35.80232000	0.00863590	0.26428358	0.26497940	0.26358743	0.10316897	0.38136486	0.54619037	0.92545075	1.00000000	0.99999000	['AKT3', 'ANGPT1', 'CACNA1B', 'CACNA1C', 'CACNA1G', 'CACNA1I', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'DUSP5', 'FGFR2', 'HSPA8', 'MAP3K5', 'MAPK14', 'MAPKAPK5', 'MEF2C', 'PAK2', 'PRKCA', 'PRKCB', 'TAB2']; ['AKT2', 'CACNA2D3', 'CACNB3', 'CHUK', 'EGFR', 'ERBB2', 'FGF7', 'FLNC', 'KITLG', 'LAMTOR3', 'MAP2K5', 'MAPK7', 'MAPKAPK5', 'NFATC3', 'NFKB1', 'NLK', 'PPP3CB', 'RAC1', 'RELA', 'RPS6KA5', 'TAB2']
hsa03050	['Proteasome']	4	1.80678000	0.00430931	1.14657915	1.15344467	1.13968081	0.10377896	0.38195225	0.54619037	0.96684033	1.00000000	0.99999000	['PSMD14', 'SHFM1']; ['PSMB7', 'PSME4']
hsa05160	['Hepatitis C']	15	10.62093000	0.00657924	0.49805240	0.49983868	0.49626391	0.10514895	0.38195225	0.54619037	0.93911061	1.00000000	0.99999000	['AKT3', 'CLDN17', 'LDLR', 'OAS2', 'RIPK1', 'RNASEL', 'SCARB1', 'STAT1']; ['AKT2', 'CDK4', 'CHUK', 'EGFR', 'NFKB1', 'RELA', 'SCARB1']
hsa03013	['RNA transport']	11	7.27175000	0.00605291	0.59712902	0.59952878	0.59472525	0.10881891	0.39285123	0.55007774	0.94114059	1.00000000	0.99999000	['SEC13']; ['AAAS', 'EIF2B1', 'EIF5B', 'NDC1', 'NUP155', 'NUP214', 'PYM1', 'SUMO1', 'XPO1', 'XPO5']
hsa04668	['TNF signaling pathway']	12	8.17124000	0.00613994	0.55440747	0.55657395	0.55223774	0.10883891	0.39285123	0.55007774	0.94116059	1.00000000	0.99999000	['AKT3', 'CREB5', 'MAP3K5', 'MAPK14', 'RIPK1', 'TAB2']; ['AKT2', 'CHUK', 'NFKB1', 'RELA', 'RPS6KA5', 'TAB2']
hsa04977	['Vitamin digestion and absorption']	4	1.91377000	0.00427529	1.06358255	1.07001405	1.05712224	0.11405886	0.40689040	0.55997440	0.96573034	1.00000000	0.99999000	['CUBN', 'RBP2', 'SCARB1']; ['SCARB1']
hsa05212	['Pancreatic cancer']	11	7.40607000	0.00600235	0.57072343	0.57306004	0.56838303	0.11480885	0.40689040	0.55997440	0.93984060	1.00000000	0.99999000	['AKT3', 'STAT1']; ['AKT2', 'CDK4', 'CHUK', 'EGFR', 'ERBB2', 'NFKB1', 'RAC1', 'RELA', 'RPS6KB1']
hsa04370	['VEGF signaling pathway']	10	6.69090000	0.00572825	0.57972781	0.58219595	0.57725544	0.11528885	0.40689040	0.55997440	0.94374056	1.00000000	0.99999000	['AKT3', 'MAPK14', 'NFATC2', 'PRKCA', 'PRKCB']; ['AKT2', 'PPP3CB', 'PXN', 'RAC1', 'SRC']
hsa04380	['Osteoclast differentiation']	14	10.03096000	0.00646717	0.48096714	0.48282622	0.47910567	0.12093879	0.41775205	0.56410352	0.93010070	1.00000000	0.99999000	['AKT3', 'FYN', 'MAPK14', 'NFATC2', 'STAT1', 'TAB2']; ['AKT2', 'BLNK', 'CHUK', 'NFKB1', 'PPP3CB', 'RAC1', 'RELA', 'TAB2']
hsa03032	['DNA replication proteins']	10	6.56199000	0.00591655	0.60779470	0.61039394	0.60519077	0.12155878	0.41775205	0.56410352	0.93634064	1.00000000	0.99999000	['CCNB2', 'DNMT3A', 'PARP1', 'RAD50', 'RFC5', 'STN1', 'TERF2']; ['BLM', 'MCM7', 'SMG6']
hsa05134	['Legionellosis']	4	1.90892000	0.00437164	1.06724336	1.07383613	1.06062032	0.12307877	0.41775205	0.56410352	0.95839042	1.00000000	0.99999000	['HSPA8']; ['IL12A', 'NFKB1', 'RELA']
hsa05017	['Spinocerebellar ataxia']	24	19.05770000	0.00735113	0.33266039	0.33377294	0.33154698	0.12349877	0.41775205	0.56410352	0.92020080	1.00000000	0.99999000	['AKT3', 'ATP2A2', 'ATXN10', 'ATXN2', 'FGF14', 'GRIN2C', 'GRIN3A', 'GRM1', 'MAP3K5', 'PRKCA', 'PRKCB', 'PSMD14', 'SHFM1']; ['AKT2', 'ATP2A1', 'ATP2A2', 'ATXN2', 'GRM1', 'ITPR2', 'PSMB7', 'PUM1', 'RBPJ', 'SP1', 'ULK2']
hsa00052	['Galactose metabolism']	4	1.92383000	0.00436463	1.05601868	1.06255002	1.04945764	0.12442876	0.41775205	0.56410352	0.95890041	1.00000000	0.99999000	['B4GALT2', 'GLB1', 'HKDC1']; ['GALM']
hsa00620	['Pyruvate metabolism']	5	2.68133000	0.00469508	0.89897931	0.90402288	0.89391804	0.12518875	0.41775205	0.56410352	0.95383046	1.00000000	0.99999000	['ACACB', 'PKLR']; ['ACYP2', 'ALDH2', 'ALDH3A2']
hsa03110	['Chaperones and folding catalysts']	16	11.80627000	0.00678314	0.43851866	0.44017548	0.43685995	0.12933871	0.41775205	0.57586519	0.92017080	1.00000000	0.99999000	['HSPA8', 'PCSK5', 'PCSK6', 'PCSK9', 'PDIA3', 'SEC63', 'TRAP1']; ['BAG3', 'CWC27', 'DNAJA2', 'DNAJB14', 'FKBP11', 'FKBP3', 'HSPB11', 'PDIA3', 'PPIB']
hsa05010	['Alzheimer disease']	33	27.29344000	0.00819173	0.27391178	0.27477753	0.27304552	0.13544865	0.42786600	0.59597404	0.90266097	1.00000000	0.99999000	['AKT3', 'APP', 'ATP2A2', 'CACNA1C', 'COX5A', 'COX6B2', 'GRIN2C', 'MAP3K5', 'PSMD14', 'RTN3', 'RTN4', 'SHFM1']; ['AKT2', 'APP', 'ATP2A1', 'ATP2A2', 'ATP5G2', 'CHUK', 'DVL2', 'ITPR2', 'KLC3', 'LRP1', 'MCU', 'NDUFB10', 'NFKB1', 'PPP3CB', 'PSMB7', 'RELA', 'TUBA1A', 'TUBA1B', 'ULK2', 'WNT1', 'WNT10B']
hsa04975	['Fat digestion and absorption']	4	2.00037000	0.00442090	0.99973313	1.00609590	0.99334216	0.13864861	0.43565442	0.60296025	0.95107049	1.00000000	0.99999000	['PLPP2', 'SCARB1']; ['PLA2G3', 'SCARB1']
hsa04218	['Cellular senescence']	17	13.05064000	0.00689402	0.38141419	0.38293760	0.37988917	0.15239848	0.47309552	0.64697151	0.90370096	1.00000000	0.99999000	['AKT3', 'CCNB2', 'HLA-A', 'MAPK14', 'NFATC2', 'RAD50']; ['AKT2', 'CDK4', 'HIPK3', 'ITPR2', 'MCU', 'NFATC3', 'NFKB1', 'PPP1CC', 'PPP3CB', 'RAD9B', 'RELA']
hsa04722	['Neurotrophin signaling pathway']	16	12.23015000	0.00674824	0.38762981	0.38922100	0.38603685	0.15251847	0.47309552	0.64697151	0.90514095	1.00000000	0.99999000	['AKT3', 'MAP3K5', 'MAPK14', 'NFKBIB', 'NTRK3', 'PDPK1', 'SH2B3']; ['AKT2', 'MAP2K5', 'MAPK7', 'NFKB1', 'RAC1', 'RELA', 'RPS6KA5', 'SH2B3', 'SHC4']
hsa04714	['Thermogenesis']	21	16.76907000	0.00718872	0.32458665	0.32582305	0.32334918	0.15395846	0.47309552	0.64697151	0.89936101	1.00000000	0.99999000	['ADCY10', 'ARID1A', 'ATP5L', 'COX5A', 'COX6B2', 'CREB5', 'DPF3', 'MAP3K5', 'MAPK14', 'PRDM16', 'PRKAA1', 'PRKG1']; ['ARID1A', 'ATP5G2', 'COX14', 'NDUFAF7', 'NDUFB10', 'PRDM16', 'PRKAA2', 'PRKAG1', 'RPS6KB1']
hsa03051	['Proteasome']	5	2.88917000	0.00483827	0.79127300	0.79609687	0.78643295	0.16277837	0.49025811	0.67643457	0.93202068	1.00000000	0.99999000	['HSPA8', 'PSMD14', 'SHFM1']; ['PSMB7', 'PSME4']
hsa04122	['Sulfur relay system']	1	0.18998000	0.00248068	2.39608055	2.43327325	2.35790358	0.17311827	0.51711703	0.70159361	0.98426016	1.00000000	0.99999000	['URM1']; None
hsa00190	['Oxidative phosphorylation']	7	4.58937000	0.00541853	0.60905880	0.61246148	0.60564808	0.17497825	0.51879228	0.70159361	0.91255087	1.00000000	0.99999000	['ATP5L', 'ATP6V0A2', 'COX5A', 'COX6B2']; ['ATP5G2', 'ATP6V1D', 'NDUFB10']
hsa05412	['Arrhythmogenic right ventricular cardiomyopathy (ARVC)']	21	17.33160000	0.00695020	0.27698448	0.27814110	0.27582694	0.17557824	0.51879228	0.70159361	0.88753112	1.00000000	0.99999000	['ACTN2', 'ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'CTNNA3', 'ITGA9', 'ITGB5', 'JUP', 'SGCD', 'SLC8A1']; ['ATP2A1', 'ATP2A2', 'CACNA2D3', 'CACNB3', 'DSC2', 'ITGB7', 'LEF1']
hsa03029	['Mitochondrial biogenesis']	29	24.36714000	0.00796883	0.25111597	0.25205928	0.25017205	0.17797822	0.51879228	0.70159361	0.87145129	1.00000000	0.99999000	['C12orf65', 'CHCHD3', 'GATC', 'HSPA8', 'MAP1LC3A', 'PARK2', 'PRKAA1', 'RTN4IP1', 'TFB1M']; ['C12orf65', 'COX14', 'DARS2', 'DNAJA2', 'GATB', 'MCU', 'MRPL37', 'MRPS16', 'MSS51', 'MTIF2', 'NAA25', 'NDUFAF7', 'PRKAA2', 'RNF41', 'SNX25', 'SP1', 'SUMO1', 'TRMT10C', 'TSFM', 'ULK2']
hsa05100	['Bacterial invasion of epithelial cells']	13	10.00302000	0.00621758	0.37807600	0.37986835	0.37628141	0.17966820	0.51879228	0.70159361	0.89614104	1.00000000	0.99999000	['CTNNA3', 'DNM3', 'DOCK1', 'SEPT2', 'SEPT8']; ['CLTC', 'PXN', 'RAC1', 'SEPT1', 'SEPT12', 'SHC4', 'SRC', 'WASF2']
hsa00232	['Caffeine metabolism']	1	0.19458000	0.00247321	2.36156467	2.39778109	2.32441563	0.18008820	0.51879228	0.70159361	0.98608014	1.00000000	0.99999000	None; ['XDH']
hsa05144	['Malaria']	4	2.23674000	0.00452004	0.83860243	0.84442153	0.83275977	0.18237818	0.51879228	0.70319008	0.92999070	1.00000000	0.99999000	['THBS3']; ['IL12A', 'ITGAL', 'LRP1']
hsa04950	['Maturity onset diabetes of the young']	2	0.79598000	0.00349231	1.32919591	1.34180017	1.31648057	0.18610814	0.51879228	0.71024943	0.95912041	1.00000000	0.99999000	['NKX2-2', 'PKLR']; None
hsa00100	['Steroid biosynthesis']	2	0.80439000	0.00352601	1.31403295	1.32662580	1.30132921	0.19132809	0.52924838	0.71971840	0.95550044	1.00000000	0.99999000	['LBR']; ['CYP51A1']
hsa03460	['Fanconi anemia pathway']	6	3.90571000	0.00516428	0.61937767	0.62318781	0.61555744	0.19243808	0.52924838	0.71971840	0.90828092	1.00000000	0.99999000	None; ['BLM', 'BRIP1', 'FANCM', 'POLH', 'RAD51C', 'REV1']
hsa05224	['Breast cancer']	16	12.70428000	0.00686244	0.33275729	0.33431504	0.33119785	0.19848802	0.53645257	0.73499522	0.87070129	1.00000000	0.99999000	['AKT3', 'NCOA3', 'NOTCH3']; ['AKT2', 'CDK4', 'DVL2', 'EGFR', 'ERBB2', 'FGF7', 'LEF1', 'NCOA3', 'RPS6KB1', 'SHC4', 'SP1', 'WNT1', 'WNT10B']
hsa03420	['Nucleotide excision repair']	4	2.32609000	0.00456482	0.78209308	0.78774441	0.77641953	0.20125799	0.54493637	0.73794595	0.92004080	1.00000000	0.99999000	['GTF2H3', 'RFC5']; ['ERCC2', 'GTF2H3']
hsa05410	['Hypertrophic cardiomyopathy (HCM)']	19	15.87567000	0.00682780	0.25918194	0.26042235	0.25794046	0.20827792	0.55205913	0.75072557	0.86427136	1.00000000	0.99999000	['ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'ITGA9', 'ITGB5', 'PRKAA1', 'SGCD', 'SLC8A1']; ['ATP2A1', 'ATP2A2', 'CACNA2D3', 'CACNB3', 'ITGB7', 'PRKAA2', 'PRKAG1']
hsa05230	['Central carbon metabolism in cancer']	8	5.73130000	0.00562614	0.48113759	0.48396726	0.47830235	0.20875791	0.55205913	0.75072557	0.88893111	1.00000000	0.99999000	['AKT3', 'FGFR2', 'HKDC1', 'NTRK3', 'PGAM1']; ['AKT2', 'EGFR', 'ERBB2']
hsa04530	['Tight junction']	24	20.36605000	0.00749186	0.23686821	0.23792924	0.23580640	0.21151788	0.55473667	0.75340656	0.85141149	1.00000000	0.99999000	['CLDN17', 'MAP3K5', 'MYH9', 'NEDD4L', 'PRKAA1', 'PRKCE', 'RUNX1', 'SCRIB']; ['AMOTL1', 'CDK4', 'DLG2', 'ERBB2', 'LLGL1', 'MPP5', 'MYH10', 'PRKAA2', 'PRKAG1', 'PRKCE', 'RAC1', 'SRC', 'SYMPK', 'TJAP1', 'TUBA1A', 'TUBA1B']
hsa05219	['Bladder cancer']	5	3.22201000	0.00489917	0.63396712	0.63834780	0.62957311	0.21404786	0.55808104	0.75522547	0.90317097	1.00000000	0.99999000	None; ['CDK4', 'EGFR', 'ERBB2', 'RPS6KA5', 'SRC']
hsa01524	['Platinum drug resistance']	7	4.93378000	0.00545258	0.50466154	0.50784681	0.50146921	0.21922781	0.56999150	0.76627290	0.88468115	1.00000000	0.99999000	['AKT3', 'MAP3K5', 'PDPK1']; ['AKT2', 'BBC3', 'ERBB2', 'POLH']
hsa04919	['Thyroid hormone signaling pathway']	17	14.03134000	0.00691187	0.27688195	0.27830260	0.27545990	0.22962770	0.59727343	0.79519223	0.84726153	1.00000000	0.99999000	['AKT3', 'ATP2A2', 'NCOA3', 'NOTCH3', 'PDPK1', 'PLCE1', 'PRKCA', 'PRKCB', 'SLC16A10', 'STAT1']; ['AKT2', 'ATP2A1', 'ATP2A2', 'MED12L', 'NCOA3', 'SIN3A', 'SRC']
hsa00670	['One carbon pool by folate']	3	1.70784000	0.00417297	0.81278968	0.81982273	0.80572217	0.23843762	0.61413936	0.81102457	0.91854081	1.00000000	0.99999000	['ATIC', 'MTHFD1L']; ['SHMT1']
hsa04979	['Cholesterol metabolism']	6	4.25719000	0.00519342	0.49506102	0.49857667	0.49153679	0.24542755	0.62546600	0.81102457	0.87856121	1.00000000	0.99999000	['LDLR', 'PCSK9', 'SCARB1']; ['LRP1', 'SCARB1', 'STARD3']
hsa00604	['Glycosphingolipid biosynthesis - ganglio series']	3	1.74803000	0.00416781	0.77923256	0.78609581	0.77233650	0.24922751	0.62810676	0.81102457	0.91527085	1.00000000	0.99999000	['GLB1', 'ST3GAL2']; ['ST8SIA1']
hsa05323	['Rheumatoid arthritis']	6	4.26370000	0.00529857	0.49285657	0.49643784	0.48926638	0.25295747	0.62810676	0.81102457	0.86845132	1.00000000	0.99999000	['ANGPT1', 'ATP6V0A2', 'TNFSF13B']; ['ATP6V1D', 'CD28', 'ITGAL']
hsa04917	['Prolactin signaling pathway']	8	6.06164000	0.00568113	0.40029183	0.40299356	0.39758503	0.25355746	0.62810676	0.81102457	0.85611144	1.00000000	0.99999000	['AKT3', 'MAPK14', 'STAT1']; ['AKT2', 'NFKB1', 'RELA', 'SHC4', 'SRC']
hsa02044	['Secretion system']	2	0.97289000	0.00369197	1.03965140	1.05055967	1.02866002	0.25389746	0.62810676	0.81102457	0.92939071	1.00000000	0.99999000	['SEC63']; ['ANXA7']
hsa00240	['Pyrimidine metabolism']	6	4.34876000	0.00513527	0.46435841	0.46776163	0.46094714	0.25420746	0.62810676	0.81102457	0.87463125	1.00000000	0.99999000	['CMPK1', 'NME7', 'TK2']; ['CTPS1', 'NT5C2', 'NT5M']
hsa05161	['Hepatitis B']	15	12.44494000	0.00678307	0.26940323	0.27097504	0.26782970	0.25487745	0.62810676	0.81102457	0.82859171	1.00000000	0.99999000	['AKT3', 'CREB5', 'MAPK14', 'NFATC2', 'PRKCA', 'PRKCB', 'STAT1', 'TAB2']; ['AKT2', 'CHUK', 'NFATC3', 'NFKB1', 'RELA', 'SRC', 'TAB2']
hsa03022	['Basal transcription factors']	4	2.58058000	0.00465806	0.63230464	0.63750352	0.62708696	0.25532745	0.62810676	0.81102457	0.88962110	1.00000000	0.99999000	['GTF2H3', 'TAF3']; ['ERCC2', 'GTF2H3']
hsa03015	['mRNA surveillance pathway']	8	6.08869000	0.00567740	0.39386814	0.39655612	0.39117514	0.25632744	0.62810676	0.81102457	0.85515145	1.00000000	0.99999000	['PPP2R5C']; ['FIP1L1', 'PAPOLG', 'PPP1CC', 'PPP2R3A', 'PYM1', 'SMG6', 'SYMPK']
hsa05332	['Graft-versus-host disease']	2	0.99292000	0.00371792	1.01025061	1.02101449	0.99940582	0.26127739	0.62810676	0.81102457	0.92556074	1.00000000	0.99999000	['HLA-A']; ['CD28']
hsa05202	['Transcriptional misregulation in cancer']	20	17.16109000	0.00731382	0.22085881	0.22208800	0.21962857	0.26283737	0.62810676	0.81102457	0.81181188	1.00000000	0.99999000	['ERG', 'JUP', 'KMT2A', 'MEF2C', 'PER2', 'RUNX1', 'WHSC1']; ['AFF1', 'ATF1', 'CCNT1', 'ITGB7', 'NFKB1', 'PBX3', 'REL', 'RELA', 'RUNX1T1', 'RUNX2', 'SIN3A', 'SP1', 'WHSC1']
hsa01007	['Amino acid related enzymes']	7	5.25123000	0.00548937	0.41469954	0.41771263	0.41168014	0.26570734	0.62810676	0.81102457	0.85433146	1.00000000	0.99999000	['FARS2', 'NARS', 'SPTLC3']; ['AARS2', 'DARS2', 'IARS', 'WARS']
hsa01522	['Endocrine resistance']	13	10.71337000	0.00647916	0.27909926	0.28084321	0.27735319	0.26665733	0.62810676	0.81102457	0.82701173	1.00000000	0.99999000	['AKT3', 'MAPK14', 'NCOA3', 'NOTCH3']; ['AKT2', 'CDK4', 'EGFR', 'ERBB2', 'NCOA3', 'RPS6KB1', 'SHC4', 'SP1', 'SRC']
hsa04144	['Endocytosis']	29	25.73968000	0.00804839	0.17205878	0.17296072	0.17115628	0.26672733	0.62810676	0.81102457	0.79694203	1.00000000	0.99999000	['ACAP2', 'AGAP1', 'DAB2', 'DNM3', 'FGFR2', 'GIT1', 'GRK4', 'HLA-A', 'HSPA8', 'LDLR', 'NEDD4L', 'RAB35', 'RABEP1', 'VPS25', 'VPS4A', 'WIPF1']; ['ARF5', 'CLTC', 'CYTH3', 'EGFR', 'GBF1', 'RAB10', 'RAB35', 'RNF41', 'SNX1', 'SRC', 'VPS29', 'VPS35', 'VPS45']
hsa04120	['Ubiquitin mediated proteolysis']	15	12.63742000	0.00671203	0.24726054	0.24879223	0.24572723	0.27128729	0.62810676	0.81823746	0.81779182	1.00000000	0.99999000	['ANAPC7', 'FBXW7', 'HERC1', 'NEDD4L', 'PARK2', 'TRIM32', 'UBE4A']; ['ANAPC7', 'BIRC6', 'FZR1', 'HERC4', 'MGRN1', 'SAE1', 'TRIP12', 'UBE2H']
hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	14	11.74861000	0.00657509	0.25293675	0.25455065	0.25132104	0.27500725	0.62810676	0.82056560	0.81772182	1.00000000	0.99999000	['AKT3', 'COL1A2', 'MAPK14', 'PLCE1', 'PRKCA', 'PRKCB', 'PRKCE', 'STAT1']; ['AKT2', 'CDK4', 'NFKB1', 'PRKCE', 'RAC1', 'RELA']
hsa04940	['Type I diabetes mellitus']	3	1.83604000	0.00428751	0.70836501	0.71508727	0.70161129	0.27644724	0.62810676	0.82056560	0.89352106	1.00000000	0.99999000	['HLA-A']; ['CD28', 'IL12A']
hsa04650	['Natural killer cell mediated cytotoxicity']	12	9.92366000	0.00637051	0.27409019	0.27594129	0.27223672	0.28000720	0.62810676	0.82163678	0.81901181	1.00000000	0.99999000	['FYN', 'HLA-A', 'NFATC2', 'PRKCA', 'PRKCB', 'SH3BP2', 'VAV2']; ['ITGAL', 'PPP3CB', 'RAC1', 'SHC4', 'VAV2']
hsa05220	['Chronic myeloid leukemia']	9	7.14102000	0.00596261	0.33379484	0.33620208	0.33138358	0.28164718	0.62810676	0.82163678	0.82617174	1.00000000	0.99999000	['AKT3', 'CTBP2', 'RUNX1']; ['AKT2', 'CDK4', 'CHUK', 'NFKB1', 'RELA', 'SHC4']
hsa00199	['Cytochrome P450']	4	2.73666000	0.00475592	0.54758379	0.55258949	0.54256067	0.29099709	0.63496248	0.82163678	0.86428136	1.00000000	0.99999000	['CYP4X1']; ['CYP19A1', 'CYP4F3', 'CYP51A1']
hsa04810	['Regulation of actin cytoskeleton']	27	24.14443000	0.00794462	0.16126900	0.16221812	0.16031926	0.29361706	0.63688546	0.82163678	0.77614224	1.00000000	0.99999000	['BAIAP2', 'CHRM2', 'DOCK1', 'FGFR2', 'GIT1', 'ITGA9', 'ITGAE', 'ITGB5', 'MYH9', 'PAK2', 'PIP4K2A', 'SCIN', 'VAV2']; ['ABI2', 'ARHGEF4', 'EGFR', 'FGF7', 'ITGAL', 'ITGB7', 'MYH10', 'MYLK3', 'PPP1CC', 'PXN', 'RAC1', 'SRC', 'VAV2', 'WASF2']
hsa04710	['Circadian rhythm']	5	3.64351000	0.00500688	0.45659914	0.46055878	0.45262861	0.29391706	0.63688546	0.82163678	0.85353146	1.00000000	0.99999000	['PER2', 'PRKAA1']; ['BHLHE41', 'PRKAA2', 'PRKAG1']
hsa03410	['Base excision repair']	2	1.08153000	0.00379674	0.88692632	0.89702017	0.87676135	0.29394706	0.63688546	0.82163678	0.90745093	1.00000000	0.99999000	['PARP1']; ['NEIL1']
hsa00601	['Glycosphingolipid biosynthesis - lacto and neolacto series']	3	1.90637000	0.00430194	0.65413435	0.66063091	0.64760840	0.29558704	0.63688546	0.82163678	0.88375116	1.00000000	0.99999000	['B4GALT2']; ['FUT5', 'ST8SIA1']
hsa04068	['FoxO signaling pathway']	13	10.96789000	0.00659335	0.24522562	0.24695913	0.24349002	0.29681703	0.63688546	0.82163678	0.79937201	1.00000000	0.99999000	['AKT3', 'CCNB2', 'GRM1', 'MAPK14', 'PDPK1', 'PRKAA1']; ['AKT2', 'CHUK', 'EGFR', 'GRM1', 'NLK', 'PRKAA2', 'PRKAG1']
hsa04910	['Insulin signaling pathway']	14	11.91092000	0.00671475	0.23314198	0.23476769	0.23151443	0.29846702	0.63688546	0.82163678	0.79610204	1.00000000	0.99999000	['ACACB', 'AKT3', 'HKDC1', 'PDPK1', 'PKLR', 'PPP1R3C', 'PRKAA1']; ['AKT2', 'PHKG2', 'PPP1CC', 'PRKAA2', 'PRKAG1', 'RPS6KB1', 'SHC4']
hsa05416	['Viral myocarditis']	7	5.48584000	0.00541788	0.35164238	0.35448921	0.34878991	0.29877701	0.63688546	0.82163678	0.83630164	1.00000000	0.99999000	['ABL2', 'FYN', 'HLA-A', 'SGCD']; ['CD28', 'ITGAL', 'RAC1']
hsa04330	['Notch signaling pathway']	5	3.69509000	0.00504886	0.43631859	0.44025572	0.43237068	0.30712693	0.63688546	0.83667537	0.84251157	1.00000000	0.99999000	['CTBP2', 'MAML3', 'NOTCH3']; ['DVL2', 'RBPJ']
hsa04152	['AMPK signaling pathway']	15	12.94022000	0.00681572	0.21310036	0.21461931	0.21157980	0.30916691	0.63688546	0.83667537	0.78784212	1.00000000	0.99999000	['ACACB', 'AKT3', 'CREB5', 'PDPK1', 'PPP2R5C', 'PRKAA1', 'SCD5', 'TBC1D1']; ['AKT2', 'PPP2R3A', 'PRKAA2', 'PRKAG1', 'RAB10', 'RAB2A', 'RPS6KB1']
