Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
hsa05164	['Influenza A']	22	14.946180	0.007912	0.557727	0.559253	0.556199	0.040570	0.217733	0.301470	0.976950	1.000000	1.000000	['IFNGR2', 'IL33', 'IRAK4', 'NFKBIB', 'STAT1']; ['AKT3', 'FDPS', 'NFKBIB', 'OAS2', 'PRKCA', 'PRKCB', 'RNASEL', 'STAT1']; ['AKT2', 'CDK4', 'CHUK', 'HNRNPUL1', 'IL12A', 'KPNA6', 'NFKB1', 'RELA', 'XPO1']
hsa04931	['Insulin resistance']	24	16.885450	0.008009	0.507254	0.508622	0.505885	0.041110	0.217834	0.301470	0.976200	1.000000	1.000000	['ACACB', 'CD36', 'CREB3L2', 'CREB5', 'GYS1', 'PDPK1', 'PRKCE']; ['ACACB', 'AKT3', 'CREB5', 'GFPT2', 'PDPK1', 'PPP1R3C', 'PRKAA1', 'PRKCB', 'PRKCE']; ['AKT2', 'NFKB1', 'PPP1CC', 'PRKAA2', 'PRKAG1', 'PRKCE', 'RELA', 'RPS6KB1']
hsa01522	['Endocrine resistance']	24	16.955490	0.008025	0.501282	0.502647	0.499916	0.044100	0.227434	0.317178	0.974370	1.000000	1.000000	['ABCB11', 'ADCY1', 'BRAF', 'DLL1', 'ESR1', 'IGF1', 'IGF1R', 'MAPK12', 'MAPK13', 'MED1', 'NCOA3']; ['AKT3', 'MAPK14', 'NCOA3', 'NOTCH3']; ['AKT2', 'CDK4', 'EGFR', 'ERBB2', 'NCOA3', 'RPS6KB1', 'SHC4', 'SP1', 'SRC']
hsa00600	['Sphingolipid metabolism']	12	7.086090	0.006574	0.759973	0.762647	0.757293	0.046600	0.235797	0.325764	0.978440	1.000000	1.000000	['CERS6', 'GBA']; ['CERS6', 'GBA', 'GLB1', 'PLPP2', 'SGPL1', 'SPTLC3']; ['CERS2', 'CERS5', 'SGMS1', 'SMPD3']
hsa00511	['Other glycan degradation']	4	1.396360	0.004444	1.518329	1.527482	1.509118	0.047050	0.235797	0.325764	0.989190	1.000000	1.000000	['GBA']; ['GBA', 'GLB1']; ['MAN2C1']
hsa03008	['Ribosome biogenesis in eukaryotes']	11	6.398890	0.006410	0.781610	0.784497	0.778717	0.049570	0.239879	0.325764	0.977970	1.000000	1.000000	['NOP10', 'UTP4']; ['MDN1', 'REXO1', 'SNU13', 'UTP4', 'WDR36']; ['GNL2', 'MDN1', 'NOP58', 'XPO1']
hsa03041	['Spliceosome']	44	34.439710	0.009595	0.353431	0.354234	0.352626	0.049860	0.239879	0.325764	0.965620	1.000000	1.000000	['DDX46', 'ELAVL2', 'IGF2BP3', 'MBNL2', 'PPP1R8', 'RBM17', 'RBM20', 'SF3A1', 'SF3B3', 'SF3B4', 'SNW1', 'XRCC6']; ['ADARB2', 'CLK2', 'FRA10AC1', 'HSPA8', 'IGF2BP3', 'INTS5', 'RBFOX1', 'RBM7', 'SF3B3', 'SNU13', 'STRBP', 'TET1', 'WBP11']; ['AAR2', 'CBX3', 'CWC27', 'DDX23', 'DHX38', 'KHDRBS1', 'MFAP1', 'PAXBP1', 'PCBP2', 'PPP1CC', 'PRPF39', 'PTBP2', 'RBFOX1', 'SF3A3', 'SF3B4', 'SRPK2', 'SRSF7', 'SYNCRIP', 'ZC3H18']
hsa00071	['Fatty acid degradation']	7	3.334420	0.005560	1.069919	1.074722	1.065100	0.050029	0.239879	0.325764	0.981560	1.000000	1.000000	['CPT1C']; ['ACADM', 'ACSBG2']; ['ALDH2', 'ALDH3A2', 'GCDH', 'HADHA']
hsa03440	['Homologous recombination']	9	4.810290	0.006051	0.903801	0.907426	0.900167	0.050519	0.239879	0.325764	0.978540	1.000000	1.000000	['MRE11', 'XRCC3']; ['RAD50', 'SHFM1']; ['BARD1', 'BLM', 'BRIP1', 'RAD51C', 'TOP3A']
hsa05321	['Inflammatory bowel disease (IBD)']	9	4.849480	0.006082	0.892095	0.895709	0.888472	0.053289	0.242130	0.337801	0.976750	1.000000	1.000000	['IFNGR2', 'IL4R', 'STAT1']; ['IL12RB1', 'IL13', 'STAT1']; ['IL12A', 'NFKB1', 'RELA']
hsa05133	['Pertussis']	9	4.966910	0.006067	0.857576	0.861096	0.854048	0.057239	0.254487	0.348661	0.975980	1.000000	1.000000	['IRAK4', 'ITGAM', 'MAPK12', 'MAPK13', 'RHOA']; ['MAPK14']; ['IL12A', 'NFKB1', 'RELA']
hsa04061	['Viral protein interaction with cytokine and cytokine receptor']	8	4.174720	0.005884	0.938321	0.942382	0.934248	0.057459	0.254487	0.348661	0.975620	1.000000	1.000000	['CCL24', 'CCR3', 'CCR9', 'CXCL9', 'IL20RA', 'TNFSF14']; ['ACKR3', 'IL34']; None
hsa04350	['TGF-beta signaling pathway']	19	13.148340	0.007574	0.531119	0.532780	0.529456	0.057799	0.254487	0.348661	0.967400	1.000000	1.000000	['ACVR1', 'BMP6', 'BMP7', 'FBN1', 'INHBA', 'LTBP1', 'NEO1', 'RHOA', 'SMAD6', 'TGIF2']; ['LEFTY2', 'LTBP1']; ['ACVR1B', 'ACVR2A', 'AMHR2', 'NEO1', 'RPS6KB1', 'SP1', 'TGIF2']
hsa00340	['Histidine metabolism']	4	1.480030	0.004551	1.434374	1.443218	1.425474	0.058749	0.254487	0.348766	0.984420	1.000000	1.000000	['CARNS1']; None; ['ALDH2', 'ALDH3A1', 'ALDH3A2']
hsa00190	['Oxidative phosphorylation']	12	7.245280	0.006721	0.727921	0.730595	0.725242	0.060299	0.256692	0.352375	0.969770	1.000000	1.000000	['ATP5A1', 'ATP6V0A2', 'ATP6V1C2', 'NDUFA9']; ['ATP5L', 'ATP6V0A2', 'COX5A', 'COX6B2']; ['ATP5G2', 'ATP6V1D', 'NDUFA11', 'NDUFB10']
hsa04934	['Cushing syndrome']	36	28.110970	0.009068	0.356864	0.357794	0.355933	0.063279	0.267038	0.361813	0.957820	1.000000	1.000000	['ADCY1', 'AIP', 'BRAF', 'CACNA1C', 'CACNA1I', 'CREB3L2', 'CREB5', 'ITPR1', 'ITPR2', 'KMT2A', 'NCEH1', 'PDE8A', 'PLCB1', 'RBBP5', 'SCARB1']; ['CACNA1C', 'CACNA1G', 'CACNA1I', 'CREB5', 'KMT2A', 'LDLR', 'MRAP', 'SCARB1']; ['CDK4', 'CRHR1', 'CYP17A1', 'DVL2', 'EGFR', 'ITPR2', 'KMT2D', 'LEF1', 'PDE8A', 'SCARB1', 'SP1', 'WNT1', 'WNT10B']
hsa04979	['Cholesterol metabolism']	11	6.695920	0.006430	0.716149	0.718917	0.713376	0.063849	0.267038	0.361813	0.970660	1.000000	1.000000	['ABCB11', 'CD36', 'LRP2', 'NCEH1', 'SCARB1']; ['LDLR', 'PCSK9', 'SCARB1']; ['LRP1', 'SCARB1', 'STARD3']
hsa04260	['Cardiac muscle contraction']	22	16.510330	0.007535	0.414135	0.415451	0.412817	0.065469	0.267038	0.365456	0.963470	1.000000	1.000000	['CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6', 'RYR2', 'SLC8A1']; ['ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'COX5A', 'COX6B2', 'MYL4', 'SLC8A1']; ['ATP2A1', 'ATP2A2', 'CACNA2D3', 'CACNB3']
hsa00360	['Phenylalanine metabolism']	3	0.993710	0.004088	1.594066	1.605888	1.582146	0.073139	0.295165	0.402266	0.984660	1.000000	1.000000	['HPD', 'IL4I1']; None; ['ALDH3A1']
hsa05135	['Yersinia infection']	27	20.545140	0.008446	0.394162	0.395348	0.392976	0.078389	0.316194	0.404472	0.949531	1.000000	1.000000	['BAIAP2', 'DOCK1', 'IRAK4', 'MAPK12', 'MAPK13', 'RHOA', 'TAB2']; ['AKT3', 'ARHGEF28', 'BAIAP2', 'DOCK1', 'MAPK14', 'NFATC2', 'TAB2', 'VAV2', 'WIPF1']; ['AKT2', 'CHUK', 'NFATC3', 'NFKB1', 'PXN', 'RAC1', 'RELA', 'SRC', 'TAB2', 'VAV2', 'WASF2']
hsa04010	['MAPK signaling pathway']	66	56.142500	0.010684	0.233373	0.233922	0.232824	0.078519	0.316194	0.404472	0.940521	1.000000	1.000000	['BRAF', 'CACNA1B', 'CACNA1C', 'CACNA1I', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6', 'EFNA5', 'IGF1', 'IGF1R', 'IRAK4', 'MAPK12', 'MAPK13', 'MAPKAPK3', 'MEF2C', 'NTRK2', 'PAK2', 'PDGFD', 'RASGRF2', 'RASGRP1', 'TAB2']; ['AKT3', 'ANGPT1', 'CACNA1B', 'CACNA1C', 'CACNA1G', 'CACNA1I', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'DUSP5', 'FGFR2', 'HSPA8', 'MAP3K5', 'MAPK14', 'MAPKAPK5', 'MEF2C', 'PAK2', 'PRKCA', 'PRKCB', 'TAB2']; ['AKT2', 'CACNA2D3', 'CACNB3', 'CHUK', 'EGFR', 'ERBB2', 'FGF7', 'FLNC', 'KITLG', 'LAMTOR3', 'MAP2K5', 'MAP3K12', 'MAPK7', 'MAPKAPK5', 'NFATC3', 'NFKB1', 'NLK', 'PPP3CB', 'RAC1', 'RELA', 'RPS6KA5', 'TAB2']
hsa00970	['Aminoacyl-tRNA biosynthesis']	10	6.167980	0.006301	0.697130	0.700074	0.694180	0.078809	0.316194	0.404472	0.963470	1.000000	1.000000	['DARS2']; ['FARS2', 'GATC', 'NARS']; ['AARS2', 'DARS2', 'FARSA', 'GATB', 'IARS', 'WARS']
hsa04052	['Cytokines and growth factors']	26	19.878020	0.008242	0.387338	0.388533	0.386141	0.079849	0.316194	0.404472	0.949501	1.000000	1.000000	['BMP6', 'BMP7', 'CCL24', 'CXCL9', 'EFNA5', 'IGF1', 'IL11', 'IL33', 'INHBA', 'LEP', 'PDGFD', 'TNFSF14']; ['ANGPT1', 'FGF14', 'IL13', 'IL31', 'IL34', 'LEFTY2', 'NRG2', 'TNFSF13B']; ['FGF7', 'GDNF', 'IL12A', 'KITLG', 'NRG2', 'PROK2']
hsa03029	['Mitochondrial biogenesis']	47	38.476390	0.009874	0.288687	0.289428	0.287947	0.080029	0.316194	0.404472	0.942141	1.000000	1.000000	['AIP', 'C12orf65', 'CPT1C', 'DAP3', 'DARS2', 'IMMP2L', 'LACE1', 'MTX1', 'MYO5B', 'NAA25', 'NSUN4', 'NUBPL', 'PARL', 'SFXN1', 'SNX25', 'TFB1M', 'TRMT10C']; ['C12orf65', 'CHCHD3', 'GATC', 'HSPA8', 'MAP1LC3A', 'PARK2', 'PRKAA1', 'RTN4IP1', 'TFB1M']; ['C12orf65', 'COX14', 'DARS2', 'DNAJA2', 'ERAL1', 'GATB', 'MCU', 'MRPL37', 'MRPS16', 'MSS51', 'MTIF2', 'NAA25', 'NDUFAF7', 'PRKAA2', 'RNF41', 'SFXN2', 'SNX25', 'SP1', 'SUMO1', 'TSFM', 'ULK2']
hsa05134	['Legionellosis']	6	3.008930	0.005413	0.995712	1.000893	0.990512	0.080029	0.316194	0.404472	0.969220	1.000000	1.000000	['ITGAM', 'NAIP']; ['HSPA8']; ['IL12A', 'NFKB1', 'RELA']
hsa05163	['Human cytomegalovirus infection']	42	34.067760	0.009566	0.301982	0.302792	0.301172	0.083339	0.316194	0.412085	0.940171	1.000000	1.000000	['ADCY1', 'CCR3', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PLCB1', 'RHOA']; ['AKT3', 'B2M', 'CREB5', 'GNG7', 'HLA-A', 'MAPK14', 'NFATC2', 'PDIA3', 'PRKCA', 'PRKCB', 'RIPK1']; ['AKAP13', 'AKT2', 'CDK4', 'CHUK', 'EGFR', 'GNAO1', 'ITPR2', 'NFATC3', 'NFKB1', 'PDIA3', 'PPP3CB', 'PTGER2', 'PTGER4', 'PXN', 'RAC1', 'RELA', 'RPS6KB1', 'SP1', 'SRC']
hsa04668	['TNF signaling pathway']	18	12.800660	0.007588	0.491779	0.493488	0.490067	0.083739	0.316194	0.412085	0.950880	1.000000	1.000000	['CREB3L2', 'CREB5', 'MAPK12', 'MAPK13', 'PGAM5', 'TAB2']; ['AKT3', 'CREB5', 'MAP3K5', 'MAPK14', 'RIPK1', 'TAB2']; ['AKT2', 'CHUK', 'NFKB1', 'RELA', 'RPS6KA5', 'TAB2']
hsa00052	['Galactose metabolism']	6	3.088380	0.005423	0.958112	0.963169	0.953037	0.085079	0.316194	0.413242	0.967600	1.000000	1.000000	['GAA', 'HK1']; ['B4GALT2', 'GLB1', 'HKDC1']; ['GALM']
hsa04917	['Prolactin signaling pathway']	14	9.598640	0.007043	0.544525	0.546641	0.542406	0.090729	0.322682	0.435034	0.949701	1.000000	1.000000	['ESR1', 'MAPK12', 'MAPK13', 'STAT1', 'TNFRSF11A']; ['AKT3', 'MAPK14', 'STAT1']; ['AKT2', 'CYP17A1', 'NFKB1', 'RELA', 'SHC4', 'SRC']
hsa03410	['Base excision repair']	4	1.730820	0.004725	1.208544	1.216400	1.200646	0.094119	0.325463	0.445576	0.970940	1.000000	1.000000	['LIG1', 'OGG1']; ['PARP1']; ['NEIL1']
hsa05221	['Acute myeloid leukemia']	14	9.722970	0.007112	0.525958	0.528067	0.523846	0.102909	0.349743	0.477192	0.943611	1.000000	1.000000	['BRAF', 'CCNA1', 'ITGAM']; ['AKT3', 'JUP', 'PER2', 'RUNX1']; ['AKT2', 'CHUK', 'LEF1', 'NFKB1', 'RELA', 'RPS6KB1', 'RUNX1T1']
hsa03016	['Transfer RNA biogenesis']	23	17.542460	0.008191	0.390783	0.392129	0.389435	0.103349	0.349743	0.477192	0.934271	1.000000	1.000000	['DARS2', 'PUS7L', 'TRUB1', 'URM1']; ['CDKAL1', 'ELP3', 'FARS2', 'NARS', 'TNPO3', 'TSEN15', 'URM1']; ['AARS2', 'AIMP2', 'ATE1', 'CDKAL1', 'DARS2', 'FARSA', 'IARS', 'LCMT2', 'PUS10', 'WARS', 'XPO1', 'XPO5']
hsa04722	['Neurotrophin signaling pathway']	25	19.347390	0.008377	0.369789	0.371038	0.368539	0.104949	0.350565	0.478670	0.930371	1.000000	1.000000	['BRAF', 'IRAK4', 'MAPK12', 'MAPK13', 'NFKBIB', 'NTRK2', 'PDPK1', 'PLCG2', 'RHOA']; ['AKT3', 'MAP3K5', 'MAPK14', 'NFKBIB', 'NTRK3', 'PDPK1', 'SH2B3']; ['AKT2', 'MAP2K5', 'MAPK7', 'NFKB1', 'RAC1', 'RELA', 'RPS6KA5', 'SH2B3', 'SHC4']
hsa00140	['Steroid hormone biosynthesis']	6	3.297470	0.005499	0.863603	0.868407	0.858783	0.108719	0.357344	0.487999	0.955600	1.000000	1.000000	['COMT', 'CYP2E1', 'SULT2B1']; ['HSD17B3']; ['CYP17A1', 'CYP19A1']
hsa04914	['Progesterone-mediated oocyte maturation']	19	14.275230	0.007716	0.412485	0.414044	0.410925	0.110489	0.358601	0.487999	0.931631	1.000000	1.000000	['ADCY1', 'BRAF', 'CCNA1', 'CDC25A', 'CPEB1', 'IGF1', 'IGF1R', 'MAD1L1', 'MAPK12', 'MAPK13']; ['AKT3', 'ANAPC7', 'CCNB2', 'CPEB3', 'MAPK14']; ['AKT2', 'ANAPC7', 'FZR1', 'KIF22']
hsa00350	['Tyrosine metabolism']	5	2.576150	0.005171	0.956711	0.962491	0.950909	0.110909	0.358601	0.487999	0.959280	1.000000	1.000000	['COMT', 'HPD', 'IL4I1', 'TYR']; None; ['ALDH3A1']
hsa03110	['Chaperones and folding catalysts']	24	18.573920	0.008396	0.369756	0.371060	0.368451	0.115959	0.375969	0.496995	0.922591	1.000000	1.000000	['CPA1', 'DNAJC11', 'ERP29', 'FKBP6', 'HSPB7', 'HTRA4', 'NKTR', 'PCSK2']; ['HSPA8', 'PCSK5', 'PCSK6', 'PCSK9', 'PDIA3', 'SEC63', 'TRAP1']; ['BAG3', 'CWC27', 'DNAJA2', 'DNAJB14', 'FKBP11', 'FKBP3', 'HSPB11', 'PDIA3', 'PPIB']
hsa04050	['Cytokine receptors']	14	9.870070	0.007219	0.504295	0.506403	0.502183	0.116559	0.375969	0.496995	0.932061	1.000000	1.000000	['CCR3', 'CCR9', 'CXCR6', 'IFNGR2', 'IL20RA', 'IL31RA', 'IL4R', 'TNFRSF11A', 'TNFRSF13B']; ['ACKR3', 'IL12RB1', 'IL17RD', 'TNFRSF13B']; ['EDAR']
hsa05161	['Hepatitis B']	25	19.596380	0.008409	0.351341	0.352579	0.350102	0.117229	0.375969	0.496995	0.922781	1.000000	1.000000	['BRAF', 'CCNA1', 'CREB3L2', 'CREB5', 'HSPG2', 'IRAK4', 'MAPK12', 'MAPK13', 'STAT1', 'TAB2']; ['AKT3', 'CREB5', 'MAPK14', 'NFATC2', 'PRKCA', 'PRKCB', 'STAT1', 'TAB2']; ['AKT2', 'CHUK', 'NFATC3', 'NFKB1', 'RELA', 'SRC', 'TAB2']
hsa00260	['Glycine, serine and threonine metabolism']	5	2.614160	0.005207	0.935581	0.941317	0.929822	0.118269	0.375969	0.496995	0.955360	1.000000	1.000000	['SARDH']; ['CTH', 'DAO', 'PGAM1']; ['SHMT1']
hsa05323	['Rheumatoid arthritis']	10	6.638060	0.006545	0.591166	0.594008	0.588319	0.125629	0.392751	0.522057	0.934071	1.000000	1.000000	['ATP6V0A2', 'ATP6V1C2', 'IL11', 'TNFRSF11A']; ['ANGPT1', 'ATP6V0A2', 'TNFSF13B']; ['ATP6V1D', 'CD28', 'CTLA4']
hsa04950	['Maturity onset diabetes of the young']	3	1.261090	0.004340	1.250291	1.260186	1.240328	0.129009	0.402367	0.525140	0.965700	1.000000	1.000000	['PKLR']; ['NKX2-2', 'PKLR']; None
hsa04218	['Cellular senescence']	26	20.713630	0.008548	0.327931	0.329122	0.326740	0.129179	0.402367	0.525140	0.911431	1.000000	1.000000	['CCNA1', 'CDC25A', 'HIPK2', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'MRE11', 'TRPM7']; ['AKT3', 'CCNB2', 'HLA-A', 'MAPK14', 'NFATC2', 'RAD50']; ['AKT2', 'CDK4', 'HIPK3', 'ITPR2', 'MCU', 'NFATC3', 'NFKB1', 'PPP1CC', 'PPP3CB', 'RAD9B', 'RELA']
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	18	13.649970	0.007740	0.399099	0.400734	0.397462	0.133679	0.407566	0.537589	0.915261	1.000000	1.000000	['CYP2E1', 'LEP', 'NDUFA9', 'PKLR']; ['AKT3', 'COX5A', 'COX6B2', 'MAP3K5', 'PKLR', 'PRKAA1']; ['AKT2', 'NDUFA11', 'NDUFB10', 'NFKB1', 'PRKAA2', 'PRKAG1', 'RAC1', 'RELA']
hsa05132	['Salmonella infection']	32	26.303870	0.009066	0.282797	0.283791	0.281802	0.137289	0.421648	0.538819	0.902111	1.000000	1.000000	['FHOD1', 'FYCO1', 'IRAK4', 'MAPK12', 'MAPK13', 'NAIP', 'RHOA', 'TAB2']; ['AHNAK2', 'AKT3', 'DYNC1H1', 'FGD4', 'FHOD1', 'FYCO1', 'MAPK14', 'MYH9', 'RIPK1', 'TAB2', 'VPS33A']; ['AKT2', 'CHUK', 'CYTH3', 'FLNC', 'KLC3', 'LEF1', 'MYH10', 'MYL9', 'NFKB1', 'RAC1', 'RELA', 'TAB2', 'VPS39']
hsa04150	['mTOR signaling pathway']	28	22.719000	0.008701	0.301527	0.302632	0.300422	0.138229	0.421648	0.538819	0.903591	1.000000	1.000000	['ATP6V1C2', 'BRAF', 'IGF1', 'IGF1R', 'PDPK1', 'RHOA', 'RPTOR', 'TBC1D7']; ['AKT3', 'DEPTOR', 'GRB10', 'MAPKAP1', 'PDPK1', 'PRKAA1', 'PRKCA', 'PRKCB', 'SEC13']; ['AKT2', 'ATP6V1D', 'CHUK', 'DVL2', 'LAMTOR1', 'LAMTOR3', 'PRKAA2', 'RPS6KB1', 'ULK2', 'WNT1', 'WNT10B']
hsa05219	['Bladder cancer']	8	5.150000	0.006096	0.635428	0.638839	0.632008	0.139319	0.421648	0.538819	0.933081	1.000000	1.000000	['BRAF', 'CDH1']; None; ['CDK4', 'DAPK2', 'EGFR', 'ERBB2', 'RPS6KA5', 'SRC']
hsa03011	['Ribosome']	8	5.112380	0.006209	0.646005	0.649505	0.642496	0.141159	0.421648	0.538819	0.927941	1.000000	1.000000	['DAP3']; ['MRPL14', 'RPL37']; ['MRPL37', 'MRPS16', 'MRPS18A', 'MRPS35', 'RPL37']
hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	23	18.408820	0.008109	0.321237	0.322507	0.319965	0.141469	0.421648	0.538819	0.908111	1.000000	1.000000	['COL4A1', 'COL4A4', 'MAPK12', 'MAPK13', 'NOX4', 'PLCB1', 'PLCG2', 'PRKCE', 'STAT1']; ['AKT3', 'COL1A2', 'MAPK14', 'PLCE1', 'PRKCA', 'PRKCB', 'PRKCE', 'STAT1']; ['AKT2', 'CDK4', 'NFKB1', 'PRKCE', 'RAC1', 'RELA']
hsa05033	['Nicotine addiction']	15	11.288770	0.007222	0.410074	0.411919	0.408227	0.142629	0.421648	0.538819	0.915001	1.000000	1.000000	['CACNA1B', 'CHRNA7', 'GABRA1', 'GABRB3', 'GRIN2A', 'GRIN2B', 'SLC17A6']; ['CACNA1B', 'GABRA4', 'GABRB1', 'GRIN2C', 'GRIN3A', 'SLC17A8']; ['GABRA5', 'GABRB3']
hsa00199	['Cytochrome P450']	7	4.397280	0.005937	0.670744	0.674634	0.666842	0.150158	0.427653	0.561593	0.926791	1.000000	1.000000	['CYP2E1', 'CYP3A43']; ['CYP4X1']; ['CYP17A1', 'CYP19A1', 'CYP4F3', 'CYP51A1']
hsa04370	['VEGF signaling pathway']	14	10.534840	0.007094	0.410258	0.412200	0.408314	0.154758	0.439743	0.573066	0.908671	1.000000	1.000000	['MAPK12', 'MAPK13', 'MAPKAPK3', 'PLCG2']; ['AKT3', 'MAPK14', 'NFATC2', 'PRKCA', 'PRKCB']; ['AKT2', 'PPP3CB', 'PXN', 'RAC1', 'SRC']
hsa00524	['Neomycin, kanamycin and gentamicin biosynthesis']	2	0.719950	0.003771	1.474031	1.489066	1.458838	0.158748	0.447930	0.582078	0.968030	1.000000	1.000000	['HK1']; ['HKDC1']; None
hsa04966	['Collecting duct acid secretion']	4	2.120270	0.004960	0.915752	0.922486	0.908987	0.161328	0.449018	0.585794	0.940661	1.000000	1.000000	['ATP6V0A2', 'ATP6V1C2']; ['ATP6V0A2']; ['ATP6V1D']
hsa04261	['Adrenergic signaling in cardiomyocytes']	39	33.743490	0.009232	0.208865	0.209654	0.208075	0.165528	0.459119	0.591698	0.879051	1.000000	1.000000	['ADCY1', 'ATP2B2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6', 'CREB3L2', 'CREB5', 'MAPK12', 'MAPK13', 'PLCB1', 'PPP2R5C', 'RYR2', 'SLC8A1']; ['AKT3', 'ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'CREB5', 'MAPK14', 'MYL4', 'PPP2R5C', 'PRKCA', 'RAPGEF3', 'SLC8A1']; ['AKT2', 'ATP2A1', 'ATP2A2', 'CACNA2D3', 'CACNB3', 'CREM', 'PPP1CC', 'PPP2R3A', 'RPS6KA5']
hsa03420	['Nucleotide excision repair']	6	3.719750	0.005673	0.689757	0.694150	0.685350	0.166118	0.459119	0.591698	0.924341	1.000000	1.000000	['LIG1']; ['GTF2H3', 'RFC5']; ['ERCC2', 'GTF2H3', 'RAD23A']
hsa05034	['Alcoholism']	23	18.791010	0.008232	0.291591	0.292855	0.290327	0.169668	0.462183	0.598641	0.883881	1.000000	1.000000	['BRAF', 'CAMKK1', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'GRIN2A', 'GRIN2B', 'HDAC9', 'NTRK2']; ['CREB5', 'GNG7', 'GRIN2C', 'GRIN3A', 'H2AFX', 'HDAC4', 'HDAC5', 'HDAC9', 'HIST1H2BD']; ['GNAO1', 'PPP1CC', 'SHC4', 'SLC29A2']
hsa04147	['Exosome']	104	95.011420	0.012479	0.130411	0.130790	0.130032	0.173338	0.465353	0.604697	0.852241	1.000000	1.000000	['ABCB11', 'ATP6V0A2', 'CA4', 'CD101', 'CD36', 'COL4A1', 'COL4A4', 'COMT', 'CUBN', 'EHD4', 'GAA', 'HPD', 'HSPG2', 'IGSF3', 'ITGAM', 'KRT24', 'LTF', 'PKLR', 'PMEL', 'RHOA', 'SCARB1', 'SCIN', 'SELENBP1', 'SEPT2', 'SLC44A5', 'SPR', 'STX2', 'TC2N', 'THBS3', 'VPS36']; ['ABCC9', 'ACAP2', 'ACTN2', 'ANXA4', 'ATIC', 'ATP6V0A2', 'B2M', 'CA4', 'CKMT1A', 'CLDN17', 'CTH', 'CUBN', 'DNM3', 'DPP4', 'DYNC1H1', 'GLB1', 'GNG7', 'H2AFX', 'HIST1H2BD', 'HLA-A', 'HSPA8', 'IGSF3', 'JUP', 'KRT9', 'MYH9', 'MYO1D', 'MYO1E', 'PARK7', 'PCBD1', 'PDIA3', 'PGAM1', 'PKLR', 'PMEL', 'RAB35', 'SCARB1', 'SCIN', 'SEPT2', 'SEPT8', 'SFN', 'SLC26A4', 'THBS3', 'VPS25']; ['ALDOC', 'ANXA7', 'ARF5', 'CD63', 'CLTC', 'COPG2', 'DSC2', 'EGFR', 'ERBB2', 'FLNC', 'GNAO1', 'HP', 'ITFG1', 'ITGB7', 'MVP', 'MYH10', 'MYL9', 'PDIA3', 'PMEL', 'RAB10', 'RAB2A', 'RAB35', 'RAC1', 'SCARB1', 'SEPT12', 'SERPINC1', 'SLC1A3', 'STX12', 'TM9SF2', 'TUBA1A', 'TUBA1B', 'XDH']
hsa05410	['Hypertrophic cardiomyopathy (HCM)']	29	24.707130	0.008416	0.231125	0.232108	0.230142	0.174618	0.465473	0.604697	0.879111	1.000000	1.000000	['CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6', 'DAG1', 'IGF1', 'RYR2', 'SGCD', 'SLC8A1']; ['ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'ITGA9', 'ITGB5', 'PRKAA1', 'SGCD', 'SLC8A1']; ['ATP2A1', 'ATP2A2', 'CACNA2D3', 'CACNB3', 'ITGB7', 'PRKAA2', 'PRKAG1']
hsa05010	['Alzheimer disease']	49	43.047760	0.010142	0.186844	0.187523	0.186164	0.178518	0.468817	0.612530	0.860521	1.000000	1.000000	['APBB1', 'ATF6', 'ATP5A1', 'BRAF', 'CACNA1C', 'CHRNA7', 'DKK2', 'GRIN2A', 'GRIN2B', 'ITPR1', 'ITPR2', 'NDUFA9', 'NOX4', 'PLCB1', 'RYR3']; ['AKT3', 'APP', 'ATP2A2', 'CACNA1C', 'COX5A', 'COX6B2', 'GRIN2C', 'MAP3K5', 'PSMD14', 'RTN3', 'RTN4', 'SHFM1']; ['AKT2', 'APP', 'ATP2A1', 'ATP2A2', 'ATP5G2', 'CHUK', 'DVL2', 'ITPR2', 'KLC3', 'LRP1', 'MCU', 'NDUFA11', 'NDUFB10', 'NFKB1', 'PPP3CB', 'PSMB7', 'RELA', 'TUBA1A', 'TUBA1B', 'ULK2', 'WNT1', 'WNT10B']
