Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa00563	['Glycosylphosphatidylinositol (GPI)-anchor biosynthesis']	1	0.483240	1.049188	0.385106	0.915901	0.855523	1.000000	1.000000	0.999800	None; ['PIGU']; None
hsa04966	['Collecting duct acid secretion']	1	0.485100	1.043646	0.385716	0.914841	0.855523	1.000000	1.000000	0.999800	['ATP6V0A2']; None; None
hsa04928	['Parathyroid hormone synthesis, secretion and action']	7	5.948430	0.234846	0.386136	0.755992	0.855523	1.000000	1.000000	0.999800	['ITPR1', 'MEF2C', 'PLCB1']; ['CREB5', 'MEF2C']; ['AKAP13', 'SP1']
hsa03021	['Transcription machinery']	8	6.902340	0.212914	0.386456	0.744873	0.855523	1.000000	1.000000	0.999800	None; ['GPN2', 'GTF2H3', 'SF3B3', 'TAF3']; ['GPN3', 'MED9', 'PPP1CC', 'SYMPK']
hsa00450	['Selenocompound metabolism']	1	0.481950	1.053045	0.386616	0.917511	0.855523	1.000000	1.000000	0.999800	None; ['CTH']; None
hsa04211	['Longevity regulating pathway']	5	4.082100	0.292617	0.387426	0.776122	0.855523	1.000000	1.000000	0.999800	['RPTOR']; ['CREB5', 'EHMT1', 'PRKAA1']; ['PRKAG1']
hsa01006	['Prenyltransferases']	1	0.488770	1.032772	0.390476	0.914821	0.855523	1.000000	1.000000	0.999800	None; ['FDPS']; None
hsa04350	['TGF-beta signaling pathway']	4	3.174070	0.333666	0.391806	0.789522	0.855523	1.000000	1.000000	0.999800	['BMP7', 'LTBP1', 'SMAD6']; None; ['SP1']
hsa04710	['Circadian rhythm']	2	1.347360	0.569865	0.392526	0.850641	0.855523	1.000000	1.000000	0.999800	None; ['PRKAA1']; ['PRKAG1']
hsa04068	['FoxO signaling pathway']	5	4.114710	0.281137	0.395256	0.768352	0.855523	1.000000	1.000000	0.999800	['GRM1', 'MAPK13']; ['GRM1', 'PRKAA1']; ['PRKAG1']
hsa00410	['beta-Alanine metabolism']	2	1.354430	0.562314	0.395356	0.850941	0.855523	1.000000	1.000000	0.999800	None; None; ['ALDH2', 'ALDH3A1']
hsa04530	['Tight junction']	9	7.956120	0.177860	0.400446	0.728143	0.855523	1.000000	1.000000	0.999800	['SCRIB']; ['PRKAA1', 'RUNX1']; ['ERBB2', 'LLGL1', 'PRKAG1', 'SYMPK', 'TJAP1', 'TUBA1A']
hsa04917	['Prolactin signaling pathway']	3	2.285730	0.392308	0.401416	0.805302	0.855523	1.000000	1.000000	0.999800	['MAPK13', 'STAT1']; ['STAT1']; None
hsa05016	['Huntington disease']	9	7.963910	0.176448	0.401886	0.723993	0.855523	1.000000	1.000000	0.999800	['ITPR1', 'PLCB1']; ['CREB5', 'PSMD14']; ['KLC3', 'NDUFA11', 'SIN3A', 'SP1', 'TUBA1A']
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	4	3.215590	0.314917	0.402306	0.780872	0.855523	1.000000	1.000000	0.999800	None; ['PKLR', 'PRKAA1']; ['NDUFA11', 'PRKAG1']
hsa00020	['Citrate cycle (TCA cycle)']	1	0.522390	0.936801	0.407486	0.902901	0.855523	1.000000	1.000000	0.999800	['ACO2']; None; None
hsa05165	['Human papillomavirus infection']	14	12.844060	0.124326	0.408776	0.695093	0.855523	1.000000	1.000000	0.999800	['ATP6V0A2', 'COL4A4', 'PPP2R5C', 'SCRIB', 'STAT1', 'THBS3']; ['CREB5', 'PPP2R5C', 'STAT1', 'THBS3', 'TNR']; ['ITGB7', 'LLGL1', 'WNT1']
hsa04110	['Cell cycle']	4	3.250250	0.299449	0.409536	0.773612	0.855523	1.000000	1.000000	0.999800	['MAD1L1']; ['SFN']; ['ANAPC7', 'PRKDC']
hsa03450	['Non-homologous end-joining']	1	0.543430	0.879834	0.422486	0.897411	0.855523	1.000000	1.000000	0.999800	None; None; ['PRKDC']
hsa00565	['Ether lipid metabolism']	2	1.475480	0.438816	0.436226	0.817802	0.871472	1.000000	1.000000	0.999800	['PLA2G1B']; ['PLPP2']; None
hsa03110	['Chaperones and folding catalysts']	5	4.334990	0.205899	0.437876	0.732653	0.871472	1.000000	1.000000	0.999800	['DNAJC11', 'PCSK2']; ['PDIA3']; ['FKBP11', 'PDIA3']
hsa01001	['Protein kinases']	29	27.887200	0.056450	0.438946	0.636484	0.871472	1.000000	1.000000	0.999800	['BRD3', 'BRDT', 'CDK14', 'DCAF1', 'EPHA6', 'GRK4', 'HIPK2', 'LRRK1', 'LYN', 'MAPK13', 'NRBP1', 'PAK2', 'SIK2', 'STK33', 'TRPM7']; ['CLK2', 'GRK4', 'PAK2', 'PRKAA1', 'SIK3', 'STK33']; ['CSNK1G1', 'DMPK', 'ERBB2', 'MAP3K12', 'MAPK7', 'MAPKAPK5', 'NEK8', 'PRKDC']
hsa00592	['alpha-Linolenic acid metabolism']	1	0.584860	0.773837	0.446416	0.884151	0.875679	1.000000	1.000000	0.999800	['PLA2G1B']; None; None
hsa04512	['ECM-receptor interaction']	6	5.371230	0.159710	0.450615	0.710373	0.875679	1.000000	1.000000	0.999800	['CD36', 'COL4A4', 'THBS3']; ['THBS3', 'TNR']; ['ITGB7']
hsa04914	['Progesterone-mediated oocyte maturation']	4	3.435840	0.219337	0.451165	0.739913	0.875679	1.000000	1.000000	0.999800	['MAD1L1', 'MAPK13']; None; ['ANAPC7', 'KIF22']
hsa00350	['Tyrosine metabolism']	1	0.597080	0.744004	0.452205	0.880631	0.875679	1.000000	1.000000	0.999800	None; None; ['ALDH3A1']
hsa04614	['Renin-angiotensin system']	1	0.595840	0.747003	0.452375	0.881491	0.875679	1.000000	1.000000	0.999800	None; ['PREP']; None
hsa05131	['Shigellosis']	9	8.335420	0.110670	0.455415	0.677753	0.875679	1.000000	1.000000	0.999800	['HK1', 'ITPR1', 'MAPK13', 'PLCB1', 'RPTOR', 'SEPT2', 'TAB2']; ['TAB2']; ['SEPT12']
hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	5	4.540440	0.139096	0.477975	0.699613	0.894744	1.000000	1.000000	0.999800	['COL4A4', 'MAPK13', 'PLCB1', 'STAT1']; ['STAT1']; None
hsa04979	['Cholesterol metabolism']	2	1.597580	0.324112	0.478745	0.786112	0.894744	1.000000	1.000000	0.999800	['CD36']; ['LDLR']; None
hsa03050	['Proteasome']	1	0.660110	0.599222	0.483815	0.857141	0.897176	1.000000	1.000000	0.999800	None; ['PSMD14']; None
hsa05034	['Alcoholism']	5	4.578490	0.127056	0.485655	0.692713	0.897176	1.000000	1.000000	0.999800	None; ['CREB5', 'GNG7', 'HDAC4', 'HDAC5']; ['PPP1CC']
hsa04640	['Hematopoietic cell lineage']	2	1.650550	0.277053	0.491905	0.771012	0.898475	1.000000	1.000000	0.999800	['CD36', 'CD4']; None; None
hsa00190	['Oxidative phosphorylation']	2	1.660700	0.268209	0.494785	0.769462	0.899538	1.000000	1.000000	0.999800	['ATP6V0A2']; None; ['NDUFA11']
hsa04121	['Ubiquitin system']	25	24.581430	0.024359	0.495305	0.588504	0.899538	1.000000	1.000000	0.999800	['COPS7B', 'DCAF1', 'HERC6', 'TRIM32', 'TRIM54', 'URM1', 'ZBTB11']; ['ABTB2', 'DCUN1D4', 'HECTD4', 'HERC1', 'MARCH10', 'NACC2', 'PSMD14', 'TRIM46']; ['ANAPC7', 'BIRC6', 'BRAP', 'FBXL18', 'FBXW10', 'KCTD13', 'RC3H1', 'UCHL5', 'USP34', 'USP42']
hsa00591	['Linoleic acid metabolism']	1	0.675680	0.565588	0.495345	0.853811	0.899538	1.000000	1.000000	0.999800	['PLA2G1B']; None; None
hsa04940	['Type I diabetes mellitus']	1	0.679730	0.556966	0.495865	0.851961	0.899538	1.000000	1.000000	0.999800	None; None; ['CD28']
hsa04064	['NF-kappa B signaling pathway']	3	2.689780	0.157474	0.506795	0.717543	0.908223	1.000000	1.000000	0.999800	['LYN', 'TAB2']; ['TAB2']; None
hsa00980	['Metabolism of xenobiotics by cytochrome P450']	1	0.721550	0.470829	0.506935	0.835012	0.908223	1.000000	1.000000	0.999800	None; None; ['ALDH3A1']
hsa04972	['Pancreatic secretion']	5	4.697760	0.089955	0.511465	0.672243	0.909657	1.000000	1.000000	0.999800	['ITPR1', 'PLA2G1B', 'PLCB1', 'RYR2']; None; ['ATP2A2']
hsa00564	['Glycerophospholipid metabolism']	4	3.718360	0.105334	0.513535	0.685993	0.909657	1.000000	1.000000	0.999800	['PLA2G1B']; ['DGKA', 'PLPP2']; ['PEMT']
hsa00240	['Pyrimidine metabolism']	2	1.696020	0.237847	0.513675	0.760262	0.909657	1.000000	1.000000	0.999800	['CAD']; ['CMPK1']; None
hsa04213	['Longevity regulating pathway - multiple species']	3	2.713940	0.144574	0.515125	0.714353	0.909657	1.000000	1.000000	0.999800	['RPTOR']; ['PRKAA1']; ['PRKAG1']
hsa04929	['GnRH secretion']	5	4.733100	0.079143	0.517035	0.664003	0.909657	1.000000	1.000000	0.999800	['CACNA1I', 'ITPR1', 'PLCB1']; ['CACNA1I', 'KCNN3']; None
hsa04540	['Gap junction']	6	5.744420	0.062801	0.518775	0.649534	0.909657	1.000000	1.000000	0.999800	['GRM1', 'ITPR1', 'PLCB1']; ['GRM1']; ['MAPK7', 'TUBA1A']
hsa04977	['Vitamin digestion and absorption']	1	0.716990	0.479975	0.518935	0.840852	0.909657	1.000000	1.000000	0.999800	None; ['CUBN']; None
hsa05224	['Breast cancer']	5	4.760420	0.070839	0.519395	0.657723	0.909657	1.000000	1.000000	0.999800	None; ['NCOA3']; ['ERBB2', 'FGF7', 'SP1', 'WNT1']
hsa00790	['Folate biosynthesis']	1	0.719030	0.475876	0.519805	0.839212	0.909657	1.000000	1.000000	0.999800	None; None; ['GPHN']
hsa04935	['Growth hormone synthesis, secretion and action']	7	6.799560	0.041914	0.524375	0.630684	0.909657	1.000000	1.000000	0.999800	['ITPR1', 'MAPK13', 'PLCB1', 'STAT1']; ['CREB5', 'GHRL', 'STAT1']; None
hsa05212	['Pancreatic cancer']	3	2.760760	0.119897	0.525345	0.701393	0.909657	1.000000	1.000000	0.999800	['STAT1']; ['STAT1']; ['ERBB2']
hsa05152	['Tuberculosis']	4	3.797010	0.075136	0.527375	0.669413	0.909657	1.000000	1.000000	0.999800	['ATP6V0A2', 'MAPK13', 'STAT1']; ['STAT1']; None
hsa00982	['Drug metabolism - cytochrome P450']	1	0.758960	0.397904	0.531025	0.824102	0.909657	1.000000	1.000000	0.999800	None; None; ['ALDH3A1']
hsa03010	['Ribosome']	1	0.752510	0.410217	0.531375	0.826992	0.909657	1.000000	1.000000	0.999800	None; ['RPL37']; None
hsa00561	['Glycerolipid metabolism']	3	2.782280	0.108695	0.533385	0.698333	0.909657	1.000000	1.000000	0.999800	None; ['DGKA', 'PLPP2']; ['ALDH2']
hsa00140	['Steroid hormone biosynthesis']	1	0.760770	0.394468	0.536895	0.824532	0.909657	1.000000	1.000000	0.999800	['SULT2B1']; None; None
hsa01524	['Platinum drug resistance']	2	1.826330	0.131053	0.548245	0.725693	0.909657	1.000000	1.000000	0.999800	None; None; ['ERBB2', 'POLH']
hsa05135	['Yersinia infection']	5	4.946650	0.015476	0.555064	0.626334	0.909657	1.000000	1.000000	0.999800	['BAIAP2', 'MAPK13', 'TAB2']; ['TAB2', 'WIPF1']; None
hsa05160	['Hepatitis C']	4	3.945040	0.019960	0.558214	0.640044	0.909657	1.000000	1.000000	0.999800	['STAT1']; ['LDLR', 'OAS2', 'STAT1']; None
hsa00531	['Glycosaminoglycan degradation']	1	0.820600	0.285249	0.571364	0.803512	0.914431	1.000000	1.000000	0.999800	None; None; ['HPSE2']
hsa04925	['Aldosterone synthesis and secretion']	6	6.092770	-0.022136	0.575334	0.590734	0.914431	1.000000	1.000000	0.999800	['CACNA1I', 'ITPR1', 'PLCB1']; ['CACNA1I', 'CREB5', 'LDLR']; None
hsa04130	['SNARE interactions in vesicular transport']	1	0.844100	0.244514	0.579394	0.795292	0.918008	1.000000	1.000000	0.999800	['STX2']; None; None
hsa04215	['Apoptosis - multiple species']	1	0.850650	0.233362	0.579554	0.792002	0.918008	1.000000	1.000000	0.999800	None; None; ['BIRC6']
hsa05012	['Parkinson disease']	6	6.157760	-0.037443	0.586324	0.581164	0.924399	1.000000	1.000000	0.999800	['ITPR1']; ['PSMD14']; ['KLC3', 'MCU', 'NDUFA11', 'TUBA1A']
hsa01522	['Endocrine resistance']	4	4.100450	-0.035782	0.591874	0.609644	0.931276	1.000000	1.000000	0.999800	['MAPK13']; ['NCOA3']; ['ERBB2', 'SP1']
hsa05010	['Alzheimer disease']	10	10.378980	-0.053665	0.591974	0.536395	0.931276	1.000000	1.000000	0.999800	['CHRNA7', 'ITPR1', 'PLCB1']; ['PSMD14']; ['ATP2A2', 'KLC3', 'MCU', 'NDUFA11', 'TUBA1A', 'WNT1']
hsa04918	['Thyroid hormone synthesis']	4	4.112340	-0.039960	0.594424	0.606734	0.931375	1.000000	1.000000	0.999800	['ITPR1', 'PLCB1']; ['CREB5', 'SLC26A4']; None
hsa00250	['Alanine, aspartate and glutamate metabolism']	1	0.895300	0.159557	0.595384	0.776112	0.931375	1.000000	1.000000	0.999800	['CAD']; None; None
hsa04973	['Carbohydrate digestion and absorption']	2	1.985210	0.010708	0.597604	0.680053	0.931375	1.000000	1.000000	0.999800	['HK1', 'PLCB1']; None; None
hsa05150	['Staphylococcus aureus infection']	1	0.914800	0.128472	0.599454	0.766062	0.931375	1.000000	1.000000	0.999800	['KRT24']; None; None
hsa05166	['Human T-cell leukemia virus 1 infection']	6	6.283870	-0.066691	0.600834	0.559024	0.931375	1.000000	1.000000	0.999800	['CD4', 'MAD1L1']; ['CREB5', 'FDPS']; ['ANAPC7', 'XPO1']
hsa04728	['Dopaminergic synapse']	8	8.349260	-0.061648	0.601794	0.541655	0.931375	1.000000	1.000000	0.999800	['ITPR1', 'MAPK13', 'PLCB1', 'PPP2R5C']; ['CREB5', 'GNG7', 'PPP2R5C']; ['PPP1CC']
hsa04720	['Long-term potentiation']	5	5.251320	-0.070752	0.612024	0.569084	0.931375	1.000000	1.000000	0.999800	['GRM1', 'ITPR1', 'PLCB1']; ['GRM1']; ['PPP1CC']
hsa00630	['Glyoxylate and dicarboxylate metabolism']	1	0.939470	0.090081	0.616084	0.757662	0.931375	1.000000	1.000000	0.999800	['ACO2']; None; None
hsa04742	['Taste transduction']	3	3.174560	-0.081594	0.622474	0.608104	0.935488	1.000000	1.000000	0.999800	['GRM1']; ['GABRA4', 'GRM1']; None
hsa00380	['Tryptophan metabolism']	1	0.986470	0.019653	0.630764	0.741293	0.949401	1.000000	1.000000	0.999800	None; None; ['ALDH2']
hsa04151	['PI3K-Akt signaling pathway']	15	15.901390	-0.084190	0.631774	0.472245	0.949401	1.000000	1.000000	0.999800	['COL4A4', 'GYS1', 'MAGI2', 'PPP2R5C', 'RPTOR', 'THBS3']; ['CREB5', 'GNG7', 'PPP2R5C', 'PRKAA1', 'THBS3', 'TNR']; ['ERBB2', 'FGF7', 'ITGB7']
hsa05230	['Central carbon metabolism in cancer']	2	2.141650	-0.098723	0.636104	0.637774	0.949401	1.000000	1.000000	0.999800	['HK1']; None; ['ERBB2']
hsa00270	['Cysteine and methionine metabolism']	1	1.015230	-0.021807	0.639944	0.730333	0.953570	1.000000	1.000000	0.999800	None; ['CTH']; None
hsa05030	['Cocaine addiction']	2	2.152270	-0.105859	0.640704	0.634204	0.953570	1.000000	1.000000	0.999800	['GRM2']; ['CREB5']; None
hsa05416	['Viral myocarditis']	2	2.152090	-0.105738	0.644254	0.633764	0.953570	1.000000	1.000000	0.999800	['SGCD']; None; ['CD28']
hsa04611	['Platelet activation']	6	6.543230	-0.125040	0.646174	0.515425	0.953570	1.000000	1.000000	0.999800	['ITPR1', 'LYN', 'MAPK13', 'PLCB1', 'RASGRP1']; None; ['PPP1CC']
hsa00514	['Other types of O-glycan biosynthesis']	3	3.281350	-0.129327	0.650573	0.581754	0.956336	1.000000	1.000000	0.999800	['COLGALT2']; ['GALNT15', 'GALNTL5']; None
hsa04340	['Hedgehog signaling pathway']	2	2.223380	-0.152755	0.657733	0.615354	0.959356	1.000000	1.000000	0.999800	['EVC2']; None; ['CSNK1G1']
hsa04054	['Pattern recognition receptors']	1	1.068430	-0.095492	0.659853	0.709863	0.959356	1.000000	1.000000	0.999800	None; ['NLRP14']; None
hsa04630	['Jak-STAT signaling pathway']	3	3.382690	-0.173208	0.660723	0.561094	0.959356	1.000000	1.000000	0.999800	['IL20RA', 'STAT1']; ['STAT1']; None
hsa05032	['Morphine addiction']	6	6.719380	-0.163366	0.668113	0.487895	0.959356	1.000000	1.000000	0.999800	['GABRB3', 'GRK4', 'PDE3A']; ['GABRA4', 'GNG7', 'GRK4']; None
hsa04072	['Phospholipase D signaling pathway']	8	8.873610	-0.149521	0.670023	0.469125	0.959356	1.000000	1.000000	0.999800	['GRM1', 'GRM2', 'PLCB1']; ['DGKA', 'GRM1', 'GRM7', 'PLPP2']; ['CYTH3']
hsa00515	['Mannose type O-glycan biosynthesis']	1	1.064270	-0.089864	0.670913	0.711623	0.959356	1.000000	1.000000	0.999800	None; ['LARGE1']; None
hsa04031	['GTP-binding proteins']	4	4.552880	-0.186779	0.671103	0.520065	0.959356	1.000000	1.000000	0.999800	None; ['GNG7']; ['RAB34', 'RAB35', 'RHEBL1']
hsa04926	['Relaxin signaling pathway']	5	5.655950	-0.177841	0.672543	0.500435	0.959356	1.000000	1.000000	0.999800	['COL4A4', 'MAPK13', 'PLCB1']; ['CREB5', 'GNG7']; None
hsa03440	['Homologous recombination']	1	1.109900	-0.150430	0.672663	0.695033	0.959356	1.000000	1.000000	0.999800	None; None; ['TOP3A']
hsa05221	['Acute myeloid leukemia']	2	2.293990	-0.197859	0.674413	0.595684	0.959356	1.000000	1.000000	0.999800	None; ['JUP', 'RUNX1']; None
hsa00537	['Glycosylphosphatidylinositol (GPI)-anchored proteins']	3	3.379550	-0.171869	0.682383	0.556684	0.959356	1.000000	1.000000	0.999800	['NCAM2']; ['CA4', 'CPM']; None
hsa03011	['Ribosome']	1	1.160550	-0.214809	0.687393	0.678093	0.959356	1.000000	1.000000	0.999800	None; ['RPL37']; None
hsa04022	['cGMP-PKG signaling pathway']	8	9.030860	-0.174863	0.690653	0.444836	0.959356	1.000000	1.000000	0.999800	['ITPR1', 'MEF2C', 'PDE3A', 'PLCB1']; ['CREB5', 'MEF2C']; ['ATP2A2', 'PPP1CC']
hsa04730	['Long-term depression']	5	5.734340	-0.197699	0.690913	0.483535	0.959356	1.000000	1.000000	0.999800	['GRM1', 'ITPR1', 'LYN', 'PLCB1']; ['GRM1']; None
hsa05133	['Pertussis']	1	1.158500	-0.212258	0.691973	0.678583	0.959356	1.000000	1.000000	0.999800	['MAPK13']; None; None
hsa03032	['DNA replication proteins']	2	2.415820	-0.272513	0.698263	0.564494	0.959356	1.000000	1.000000	0.999800	None; None; ['PRKDC', 'TOP3A']
hsa04721	['Synaptic vesicle cycle']	3	3.555020	-0.244895	0.698613	0.521085	0.959356	1.000000	1.000000	0.999800	['ATP6V0A2', 'SLC17A6', 'STX2']; None; None
hsa04810	['Regulation of actin cytoskeleton']	8	9.134000	-0.191247	0.699503	0.433926	0.959356	1.000000	1.000000	0.999800	['BAIAP2', 'PAK2']; ['GIT1', 'PAK2']; ['ARHGEF4', 'FGF7', 'ITGB7', 'PPP1CC']
hsa05219	['Bladder cancer']	1	1.204620	-0.268578	0.705803	0.659643	0.959356	1.000000	1.000000	0.999800	None; None; ['ERBB2']
hsa05211	['Renal cell carcinoma']	2	2.464500	-0.301295	0.710063	0.550134	0.959356	1.000000	1.000000	0.999800	['PAK2']; ['PAK2']; None
hsa04020	['Calcium signaling pathway']	11	12.458580	-0.179636	0.710883	0.403316	0.959356	1.000000	1.000000	0.999800	['CACNA1I', 'CHRNA7', 'GRM1', 'ITPR1', 'PLCB1', 'RYR2']; ['CACNA1I', 'GRM1']; ['ATP2A2', 'ERBB2', 'MCU']
hsa00590	['Arachidonic acid metabolism']	1	1.236390	-0.306134	0.714923	0.649274	0.959356	1.000000	1.000000	0.999800	['PLA2G1B']; None; None
hsa04978	['Mineral absorption']	1	1.234800	-0.304277	0.715483	0.649174	0.959356	1.000000	1.000000	0.999800	['TRPM7']; None; None
hsa01002	['Peptidases and inhibitors']	21	23.334620	-0.152083	0.723473	0.357156	0.959356	0.985375	1.000000	0.999800	['AMZ1', 'CAD', 'DPP9', 'FETUB', 'NAALADL2', 'PCSK2', 'SERPINF1', 'TIMP2']; ['ADAMTS16', 'ADGRL2', 'CPM', 'PREP', 'PSMD14', 'TMPRSS11F']; ['BIRC6', 'FETUB', 'QPCTL', 'SERPINC1', 'UCHL5', 'USP34', 'USP42']
hsa00532	['Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate']	1	1.247770	-0.319352	0.725823	0.643044	0.959356	1.000000	1.000000	0.999800	['CHST11']; None; None
hsa04550	['Signaling pathways regulating pluripotency of stem cells']	3	3.867650	-0.366495	0.746413	0.456855	0.959356	1.000000	1.000000	0.999800	['MAPK13']; None; ['WNT1', 'ZFHX3']
hsa04930	['Type II diabetes mellitus']	2	2.613320	-0.385884	0.747353	0.510125	0.959356	1.000000	1.000000	0.999800	['HK1']; ['PKLR']; None
hsa04136	['Autophagy - other']	1	1.363340	-0.447145	0.754002	0.601664	0.963054	1.000000	1.000000	0.999800	['RPTOR']; None; None
hsa04120	['Ubiquitin mediated proteolysis']	4	5.056860	-0.338242	0.754862	0.423986	0.963054	1.000000	1.000000	0.999800	['TRIM32']; ['HERC1']; ['ANAPC7', 'BIRC6']
hsa03012	['Translation factors']	1	1.398300	-0.483674	0.756902	0.591664	0.963054	1.000000	1.000000	0.999800	None; None; ['EIF5B']
hsa05020	['Prion diseases']	1	1.359850	-0.443448	0.757062	0.601424	0.963054	1.000000	1.000000	0.999800	['NCAM2']; None; None
hsa04330	['Notch signaling pathway']	1	1.396760	-0.482084	0.758802	0.590124	0.963054	1.000000	1.000000	0.999800	['NCOR2']; None; None
hsa05231	['Choline metabolism in cancer']	4	5.097240	-0.349716	0.759582	0.415646	0.963054	1.000000	1.000000	0.999800	['SLC44A5']; ['DGKA', 'PLPP2']; ['SP1']
hsa00512	['Mucin type O-glycan biosynthesis']	2	2.624040	-0.391790	0.759892	0.501395	0.963054	1.000000	1.000000	0.999800	None; ['GALNT15', 'GALNTL5']; None
hsa04140	['Autophagy - animal']	4	5.179330	-0.372765	0.764502	0.405946	0.963054	1.000000	1.000000	0.999800	['ITPR1', 'RPTOR']; ['PRKAA1', 'TANK']; None
hsa05322	['Systemic lupus erythematosus']	1	1.449940	-0.535993	0.768782	0.572884	0.963054	1.000000	1.000000	0.999800	None; None; ['CD28']
hsa05206	['MicroRNAs in cancer']	6	7.537100	-0.329047	0.772302	0.365936	0.963054	0.985375	1.000000	0.999800	['RPTOR']; ['HDAC4', 'HDAC5', 'TNR']; ['ERBB2', 'MAPK7']
hsa04040	['Ion channels']	17	19.734860	-0.215212	0.773662	0.307987	0.963054	0.985375	1.000000	0.999800	['CACNA1I', 'CACNB1', 'CACNG6', 'CHRNA7', 'GABRB3', 'ITPR1', 'RYR2', 'TRPM7']; ['CACNA1I', 'CATSPER2', 'GABRA4', 'KCNN3', 'KCNT2', 'NALCN']; ['CACNA2D3', 'CACNB3', 'KCNH3']
hsa04962	['Vasopressin-regulated water reabsorption']	1	1.453980	-0.540007	0.775042	0.569554	0.963054	1.000000	1.000000	0.999800	None; ['CREB5']; None
hsa04912	['GnRH signaling pathway']	4	5.218530	-0.383643	0.777122	0.397306	0.963054	1.000000	1.000000	0.999800	['ITPR1', 'MAPK13', 'PLCB1']; None; ['MAPK7']
hsa00970	['Aminoacyl-tRNA biosynthesis']	1	1.487890	-0.573268	0.780942	0.559804	0.963054	1.000000	1.000000	0.999800	None; None; ['DARS2']
hsa04115	['p53 signaling pathway']	1	1.507380	-0.592043	0.782432	0.553634	0.963054	1.000000	1.000000	0.999800	None; ['SFN']; None
hsa04724	['Glutamatergic synapse']	8	9.887060	-0.305542	0.783752	0.334667	0.963054	0.985375	1.000000	0.999800	['GRM1', 'GRM2', 'ITPR1', 'PLCB1', 'SLC17A6']; ['GNG7', 'GRM1', 'GRM7']; None
hsa05215	['Prostate cancer']	3	4.124380	-0.459215	0.786122	0.406506	0.963054	1.000000	1.000000	0.999800	['ERG']; ['CREB5']; ['ERBB2']
hsa04924	['Renin secretion']	3	4.163420	-0.472807	0.796562	0.396476	0.963587	1.000000	1.000000	0.999800	['ITPR1', 'PDE3A', 'PLCB1']; None; None
hsa04150	['mTOR signaling pathway']	4	5.441740	-0.444068	0.798392	0.360616	0.963587	0.985375	1.000000	0.999800	['RPTOR', 'TBC1D7']; ['PRKAA1']; ['WNT1']
hsa04911	['Insulin secretion']	4	5.410570	-0.435781	0.800432	0.361416	0.963587	0.985375	1.000000	0.999800	['PLCB1', 'RYR2']; ['CREB5', 'KCNN3']; None
hsa04976	['Bile secretion']	2	3.007530	-0.588579	0.808742	0.416726	0.963587	1.000000	1.000000	0.999800	None; ['LDLR', 'NR0B2']; None
hsa00562	['Inositol phosphate metabolism']	3	4.293130	-0.517067	0.808892	0.372236	0.963587	0.985375	1.000000	0.999800	['PI4K2A', 'PLCB1']; None; ['SYNJ1']
hsa05226	['Gastric cancer']	4	5.536480	-0.468969	0.809342	0.346077	0.963587	0.985375	1.000000	0.999800	None; ['JUP']; ['ERBB2', 'FGF7', 'WNT1']
hsa04070	['Phosphatidylinositol signaling system']	5	6.748150	-0.432564	0.813032	0.325427	0.963587	0.985375	1.000000	0.999800	['ITPR1', 'PI4K2A', 'PLCB1']; ['DGKA']; ['SYNJ1']
hsa04610	['Complement and coagulation cascades']	1	1.652600	-0.724738	0.813572	0.507265	0.963587	1.000000	1.000000	0.999800	None; None; ['SERPINC1']
hsa03018	['RNA degradation']	1	1.660460	-0.731583	0.814432	0.502565	0.963587	1.000000	1.000000	0.999800	None; ['EXOSC1']; None
hsa05143	['African trypanosomiasis']	1	1.627030	-0.702241	0.815582	0.508785	0.963587	1.000000	1.000000	0.999800	['PLCB1']; None; None
hsa01009	['Protein phosphatases and associated proteins']	21	24.772770	-0.238366	0.818672	0.246418	0.963587	0.985375	1.000000	0.999800	['GRM1', 'ITPR1', 'PDP2', 'PPM1G', 'PPP2R5C', 'PTPRA', 'PTPRD', 'PTPRJ', 'TMEM132D', 'VPS54']; ['DUSP5', 'GRM1', 'GRM7', 'PPP2R5C', 'TMEM132D']; ['CABIN1', 'MTMR11', 'PPP1CC', 'PPTC7', 'PTP4A2', 'UBN1']
hsa00983	['Drug metabolism - other enzymes']	1	1.649280	-0.721836	0.819792	0.503495	0.963587	1.000000	1.000000	0.999800	None; ['CMPK1']; None
hsa04514	['Cell adhesion molecules (CAMs)']	5	6.792470	-0.442008	0.820282	0.318077	0.963587	0.985375	1.000000	0.999800	['CD4', 'NCAM2']; None; ['CD28', 'CTLA4', 'ITGB7']
hsa04750	['Inflammatory mediator regulation of TRP channels']	4	5.632080	-0.493668	0.823082	0.327907	0.963587	0.985375	1.000000	0.999800	['ITPR1', 'MAPK13', 'PLCB1']; None; ['PPP1CC']
hsa05217	['Basal cell carcinoma']	1	1.726370	-0.787742	0.824802	0.481675	0.963587	1.000000	1.000000	0.999800	None; None; ['WNT1']
hsa04727	['GABAergic synapse']	4	5.690450	-0.508543	0.826222	0.320657	0.963587	0.985375	1.000000	0.999800	['GABRB3']; ['GABRA4', 'GNG7']; ['GPHN']
