chr	start	end
13	36074114	36074114
13	36074132	36074132
13	36074163	36074163
13	36074238	36074238
13	36074261	36074261
13	36074281	36074281
13	37016598	37016598
13	37016618	37016618
13	37016657	37016657
13	37016821	37016821
13	37016881	37016881
13	37016970	37016970
13	37017213	37017213
13	37017329	37017329
13	37017737	37017737
13	37017786	37017786
13	37017880	37017880
13	37408009	37408009
13	46446519	46446519
13	47974096	47974096
13	47975709	47975709
13	47977236	47977236
13	47979039	47979039
13	50456151	50456151
13	52135932	52135932
13	52145708	52145708
13	52769735	52769735
13	53541224	53541224
13	54537691	54537691
13	54653904	54653904
13	55163415	55163415
13	55168789	55168789
13	57400954	57400954
13	57405096	57405096
13	57405678	57405678
13	57412242	57412242
13	57544798	57544798
13	62763063	62763063
13	62763999	62763999
13	63480834	63480834
13	63484473	63484473
13	63496383	63496383
13	63500936	63500936
13	63501119	63501119
13	66309400	66309400
13	68965088	68965088
13	68970125	68970125
13	69510624	69510624
13	72879831	72879831
13	72887851	72887851
13	72892257	72892257
13	72893014	72893014
13	72895529	72895529
13	76290375	76290375
13	77957917	77957917
13	79035692	79035692
13	81384016	81384016
13	86127484	86127484
13	90582401	90582401
13	90608738	90608738
13	92062954	92062954
13	92095436	92095436
13	92726951	92726951
13	92735636	92735636
13	92783900	92783900
13	94025180	94025180
13	95305177	95305177
13	96537142	96537142
13	97515354	97515354
13	99627020	99627020
13	100888464	100888464
13	103338362	103338362
13	103339554	103339554
13	103339843	103339843
13	103374094	103374094
13	103374595	103374595
13	103375447	103375447
13	103376958	103376958
13	103378930	103378930
13	103441698	103441698
13	103443036	103443036
13	103444965	103444965
13	103444988	103444988
13	104455604	104455604
13	106454719	106454719
13	107082474	107082474
13	107300796	107300796
13	107984612	107984612
13	108468706	108468706
13	108469733	108469733
13	108758826	108758826
13	110223511	110223511
13	110658276	110658276
13	111778412	111778412
13	114083152	114083152
14	18793748	18793748
14	19014954	19014954
14	19018925	19018925
14	19019483	19019483
14	19355750	19355750
14	19443048	19443048
14	20361528	20361528
14	20429609	20429609
14	21285061	21285061
14	23275558	23275558
14	23290667	23290667
14	24896023	24896023
14	24897045	24897045
14	29315443	29315443
14	30450105	30450105
14	30450268	30450268
14	30450513	30450513
14	35111780	35111780
14	35168132	35168132
14	37495120	37495120
14	38389202	38389202
14	40252400	40252400
14	40382233	40382233
14	41108431	41108431
14	41114801	41114801
14	41115130	41115130
14	41119340	41119340
14	41121513	41121513
14	41125095	41125095
14	41129535	41129535
14	41472193	41472193
14	41514604	41514604
14	41532495	41532495
14	48957994	48957994
14	51096100	51096100
14	55434415	55434415
14	55566429	55566429
14	58149759	58149759
14	58150215	58150215
14	58150700	58150700
14	58157355	58157355
14	58590122	58590122
14	58590560	58590560
14	61002002	61002002
14	61002420	61002420
14	61125787	61125787
14	61125819	61125819
14	62087877	62087877
14	62640224	62640224
14	65016400	65016400
14	65017665	65017665
14	65033118	65033118
14	69813393	69813393
14	69816504	69816504
14	69820415	69820415
14	69820799	69820799
14	69821770	69821770
14	71566005	71566005
14	72197863	72197863
14	73477356	73477356
14	73477815	73477815
14	77012361	77012361
14	77016393	77016393
14	77017056	77017056
14	77017447	77017447
14	77020115	77020115
14	77025868	77025868
14	77042041	77042041
14	77045160	77045160
14	77045318	77045318
14	77045647	77045647
14	77046227	77046227
14	77048863	77048863
14	77051610	77051610
14	77058752	77058752
14	77059430	77059430
14	77061165	77061165
14	78633123	78633123
14	82335162	82335162
14	86595862	86595862
14	88604629	88604629
14	89027138	89027138
14	89152786	89152786
14	90607689	90607689
14	90608063	90608063
14	91393571	91393571
14	91428162	91428162
14	91428707	91428707
14	91428906	91428906
14	91445392	91445392
14	91445899	91445899
14	91734417	91734417
14	91735119	91735119
14	92256942	92256942
14	93286911	93286911
14	93420130	93420130
14	94766934	94766934
14	94768056	94768056
14	94770699	94770699
14	95143672	95143672
14	96815333	96815333
14	97795036	97795036
14	97801329	97801329
14	97870380	97870380
14	97897695	97897695
14	97898813	97898813
14	97901105	97901105
14	97910268	97910268
14	98001686	98001686
14	99009739	99009739
14	99642827	99642827
14	99644830	99644830
14	99644853	99644853
14	99674589	99674589
14	100981036	100981036
14	100981042	100981042
14	100981048	100981048
14	100981146	100981146
14	100981152	100981152
14	100986544	100986544
14	101057198	101057198
14	101602820	101602820
14	102054397	102054397
14	102703430	102703430
14	102970719	102970719
14	103429144	103429144
14	103436243	103436243
14	103986202	103986202
14	104782815	104782815
14	104981378	104981378
14	104981765	104981765
14	104982438	104982438
14	105062118	105062118
14	105063097	105063097
14	105089683	105089683
14	105093086	105093086
15	20476422	20476422
15	22404735	22404735
15	23235736	23235736
15	23248786	23248786
15	23715004	23715004
15	23948013	23948013
15	24229761	24229761
15	24524701	24524701
15	25108111	25108111
15	25136033	25136033
15	25474372	25474372
15	28890962	28890962
15	28900685	28900685
15	28901630	28901630
15	29483956	29483956
15	29668246	29668246
15	30172499	30172499
15	30623611	30623611
15	31144087	31144087
15	32083954	32083954
15	32084741	32084741
15	32087033	32087033
15	32087442	32087442
15	33895452	33895452
15	34122586	34122586
15	35362365	35362365
15	35365949	35365949
15	36203233	36203233
15	38104796	38104796
15	38125712	38125712
15	38203652	38203652
15	38365430	38365430
15	38416722	38416722
15	38527598	38527598
15	38528643	38528643
15	38528809	38528809
15	38531044	38531044
15	38531577	38531577
15	38533153	38533153
15	38537881	38537881
15	38543144	38543144
15	38545287	38545287
15	38547585	38547585
15	38552689	38552689
15	38554086	38554086
15	38560751	38560751
15	38562427	38562427
15	38562676	38562676
15	38563722	38563722
15	38563809	38563809
15	38564089	38564089
15	38565016	38565016
15	38576143	38576143
15	38576406	38576406
15	38577845	38577845
15	38578079	38578079
15	38598167	38598167
15	38634282	38634282
15	38661480	38661480
15	38681777	38681777
15	38689183	38689183
15	38694684	38694684
15	38700555	38700555
15	38700689	38700689
15	38705346	38705346
15	38712422	38712422
15	38713978	38713978
15	38715628	38715628
15	38716401	38716401
15	38718572	38718572
15	38724262	38724262
15	38730585	38730585
15	38832310	38832310
15	38838730	38838730
15	39463157	39463157
15	39479157	39479157
15	39481604	39481604
15	39484589	39484589
15	39515270	39515270
15	39576269	39576269
15	41608579	41608579
15	42114375	42114375
15	42115814	42115814
15	42116704	42116704
15	42126840	42126840
15	42130694	42130694
15	42133622	42133622
15	42134204	42134204
15	42145645	42145645
15	42151397	42151397
15	42171652	42171652
15	42177201	42177201
15	42184375	42184375
15	42195960	42195960
15	42198419	42198419
15	42200303	42200303
15	42204582	42204582
15	42205828	42205828
15	42206250	42206250
15	42214237	42214237
15	42216415	42216415
15	42216911	42216911
15	42225294	42225294
15	42228566	42228566
15	42230269	42230269
15	42235090	42235090
15	42242682	42242682
15	44536143	44536143
15	45495197	45495197
15	45495552	45495552
15	45668047	45668047
15	45710133	45710133
15	46166888	46166888
15	46167115	46167115
15	46168502	46168502
15	46168705	46168705
15	46168784	46168784
15	46169095	46169095
15	46169430	46169430
15	46169521	46169521
15	46192988	46192988
15	46197097	46197097
15	46198166	46198166
15	46198695	46198695
15	46202932	46202932
15	46208159	46208159
15	46208288	46208288
15	46216201	46216201
15	46216523	46216523
15	46217459	46217459
15	46226905	46226905
15	46228730	46228730
15	46236136	46236136
15	46236631	46236631
15	46240154	46240154
15	46244349	46244349
15	46247608	46247608
15	46248380	46248380
15	46300042	46300042
15	46388491	46388491
15	46388802	46388802
15	46391033	46391033
15	46394993	46394993
15	46395193	46395193
15	46399114	46399114
15	46401782	46401782
15	46403993	46403993
15	46404168	46404168
15	46406750	46406750
15	46408501	46408501
15	46408824	46408824
15	46412987	46412987
15	46416870	46416870
15	46417727	46417727
15	46417761	46417761
15	46418181	46418181
15	46420326	46420326
15	46420644	46420644
15	46421092	46421092
15	46421731	46421731
15	46422696	46422696
15	46423871	46423871
15	46425418	46425418
15	46425867	46425867
15	46428390	46428390
15	46428987	46428987
15	46429174	46429174
15	46430786	46430786
15	46456936	46456936
15	46487899	46487899
15	46490668	46490668
15	46540145	46540145
15	46698779	46698779
15	46945846	46945846
15	46947311	46947311
15	46947446	46947446
15	46948367	46948367
15	46949045	46949045
15	46949174	46949174
15	46950171	46950171
15	46964017	46964017
15	46972508	46972508
15	46975071	46975071
15	46975180	46975180
15	46977930	46977930
15	46979470	46979470
15	46979861	46979861
15	46980770	46980770
15	46981435	46981435
15	47872717	47872717
15	47877284	47877284
15	47877541	47877541
15	47886344	47886344
15	47886775	47886775
15	47887256	47887256
15	51880750	51880750
15	51880980	51880980
15	51886142	51886142
15	51887314	51887314
15	51888279	51888279
15	52057761	52057761
15	55620848	55620848
15	57194125	57194125
15	58061109	58061109
15	60908330	60908330
15	60980387	60980387
15	62854964	62854964
15	62855548	62855548
15	64191793	64191793
15	64201386	64201386
15	64336386	64336386
15	66604645	66604645
15	67538632	67538632
15	67544520	67544520
15	67593138	67593138
15	67598510	67598510
15	67661177	67661177
15	67905681	67905681
15	70621548	70621548
15	70627459	70627459
15	70631152	70631152
15	70632981	70632981
15	70746149	70746149
15	70753770	70753770
15	70754206	70754206
15	72118566	72118566
15	72134316	72134316
15	72141822	72141822
15	72145579	72145579
15	72382571	72382571
15	72383401	72383401
15	78109414	78109414
15	78848882	78848882
15	79704279	79704279
15	80109535	80109535
15	80121935	80121935
15	80127231	80127231
15	80131369	80131369
15	80134468	80134468
15	80145521	80145521
15	80145988	80145988
15	80201645	80201645
15	80211117	80211117
15	80266481	80266481
15	80270268	80270268
15	80288250	80288250
15	82416981	82416981
15	84932199	84932199
15	84932366	84932366
15	85980215	85980215
15	89174392	89174392
15	89620086	89620086
15	91066676	91066676
15	91111749	91111749
15	91163079	91163079
15	91834039	91834039
15	91834497	91834497
15	93376552	93376552
15	94723604	94723604
15	96083450	96083450
15	96284248	96284248
15	96488003	96488003
15	96496078	96496078
15	97730791	97730791
15	97824286	97824286
15	98080970	98080970
15	98511264	98511264
15	98686496	98686496
15	98687124	98687124
15	98687210	98687210
15	98770330	98770330
15	99056689	99056689
16	67860	67860
16	182443	182443
16	182808	182808
16	182831	182831
16	187950	187950
16	192126	192126
16	192589	192589
16	513497	513497
16	1288940	1288940
16	1313104	1313104
16	1314563	1314563
16	1314737	1314737
16	1316346	1316346
16	1316801	1316801
16	1324500	1324500
16	2640381	2640381
16	3933117	3933117
16	5108009	5108009
16	6034539	6034539
16	6254846	6254846
16	7898633	7898633
16	7990028	7990028
16	8430972	8430972
16	8738179	8738179
16	8738847	8738847
16	8739042	8739042
16	8739763	8739763
16	8887688	8887688
16	8922201	8922201
16	8925559	8925559
16	8929528	8929528
16	8929715	8929715
16	8931088	8931088
16	8935041	8935041
16	8939530	8939530
16	8942677	8942677
16	9184064	9184064
16	9189948	9189948
16	9210990	9210990
16	9222397	9222397
16	9223079	9223079
16	9578073	9578073
16	9964475	9964475
16	10526165	10526165
16	10895871	10895871
16	10968706	10968706
16	16660686	16660686
16	16770179	16770179
16	19766118	19766118
16	19767117	19767117
16	19767297	19767297
16	19767536	19767536
16	22951525	22951525
16	24792407	24792407
16	25019982	25019982
16	26319409	26319409
16	26319486	26319486
16	26903800	26903800
16	27243136	27243136
16	27573586	27573586
16	27889967	27889967
16	28468154	28468154
16	30317136	30317136
16	30319226	30319226
16	31457031	31457031
16	45405564	45405564
16	45405688	45405688
16	45409086	45409086
16	45410278	45410278
16	45410830	45410830
16	45463373	45463373
16	45512172	45512172
16	45515256	45515256
16	46744409	46744409
16	46948905	46948905
16	46957921	46957921
16	48608529	48608529
16	48613659	48613659
16	48614071	48614071
16	48619030	48619030
16	48628115	48628115
16	50362498	50362498
16	50363617	50363617
16	50731631	50731631
16	51443036	51443036
16	52882585	52882585
16	52882757	52882757
16	52915022	52915022
16	52929916	52929916
16	57574113	57574113
16	57976984	57976984
16	58094035	58094035
16	61291021	61291021
16	61291360	61291360
16	61291413	61291413
16	61291581	61291581
16	61292663	61292663
16	61293112	61293112
16	61295199	61295199
16	61295336	61295336
16	61295480	61295480
16	61295505	61295505
16	61295610	61295610
16	61295855	61295855
16	61295906	61295906
16	61295956	61295956
16	61296434	61296434
16	64451569	64451569
16	64902011	64902011
16	65150697	65150697
16	65464777	65464777
16	66074376	66074376
16	66085653	66085653
16	66088313	66088313
16	66116428	66116428
16	66117011	66117011
16	66209982	66209982
16	66213038	66213038
16	66307602	66307602
16	66314754	66314754
16	66323955	66323955
16	66327794	66327794
16	66328742	66328742
16	66336416	66336416
16	66338376	66338376
16	66340405	66340405
16	66349084	66349084
16	66350052	66350052
16	66353837	66353837
16	66360122	66360122
16	66372010	66372010
16	67285079	67285079
16	67943325	67943325
16	67975950	67975950
16	67979272	67979272
16	67984685	67984685
16	67996140	67996140
16	67996926	67996926
16	67999751	67999751
16	68002098	68002098
16	68002846	68002846
16	68002891	68002891
16	68060441	68060441
16	68110381	68110381
16	68296824	68296824
16	68421663	68421663
16	68435780	68435780
16	68442678	68442678
16	68443912	68443912
16	68445759	68445759
16	68445845	68445845
16	68446735	68446735
16	68454825	68454825
16	68458565	68458565
16	68462626	68462626
16	68462646	68462646
16	68462851	68462851
16	68470343	68470343
16	68478120	68478120
16	68481057	68481057
16	68482356	68482356
16	68483249	68483249
16	68486058	68486058
16	68486362	68486362
16	68504135	68504135
16	68509595	68509595
16	68519360	68519360
16	68523624	68523624
16	68554562	68554562
16	68562902	68562902
16	68583127	68583127
16	68584258	68584258
16	68584560	68584560
16	68597286	68597286
16	68600102	68600102
16	68604511	68604511
16	68627138	68627138
16	68638094	68638094
16	68640632	68640632
16	68641518	68641518
16	68646767	68646767
16	68647486	68647486
16	68648486	68648486
16	68649102	68649102
16	69783673	69783673
16	69791993	69791993
16	69797232	69797232
16	69821564	69821564
16	69874478	69874478
16	69876545	69876545
16	69882080	69882080
16	69882491	69882491
16	69883082	69883082
16	69884016	69884016
16	69905587	69905587
16	70079072	70079072
16	71587909	71587909
16	72281413	72281413
16	72669379	72669379
16	72671506	72671506
16	72673661	72673661
16	72674048	72674048
16	72674654	72674654
16	72676022	72676022
16	72691893	72691893
16	72692524	72692524
16	73463994	73463994
16	73485560	73485560
16	74978486	74978486
16	75278324	75278324
16	77275251	77275251
16	77811000	77811000
16	78669933	78669933
16	80381739	80381739
16	80864004	80864004
16	81486250	81486250
16	82586639	82586639
16	84482225	84482225
16	85290862	85290862
16	86607180	86607180
16	86960217	86960217
16	86968099	86968099
16	87097057	87097057
16	87114861	87114861
16	87119652	87119652
16	87131387	87131387
16	87131429	87131429
16	87625476	87625476
16	87626546	87626546
16	87626582	87626582
16	87626650	87626650
16	87640858	87640858
16	87792519	87792519
16	87864593	87864593
16	89257432	89257432
17	217912	217912
17	503021	503021
17	620704	620704
17	1705547	1705547
17	2759191	2759191
17	3879223	3879223
17	3879391	3879391
17	3879579	3879579
17	3879613	3879613
17	4251006	4251006
17	4251832	4251832
17	4380118	4380118
17	6169125	6169125
17	7155353	7155353
17	7218558	7218558
17	7764661	7764661
17	12063039	12063039
17	12063291	12063291
17	12067280	12067280
17	16065319	16065319
17	16065568	16065568
17	16669268	16669268
17	16671388	16671388
17	16671514	16671514
17	16702651	16702651
17	17504197	17504197
17	17820757	17820757
17	17821520	17821520
17	17856783	17856783
17	17870581	17870581
17	17875342	17875342
17	17886308	17886308
17	17889334	17889334
17	17896021	17896021
17	17901175	17901175
17	17902752	17902752
17	17908239	17908239
17	17908983	17908983
17	17919430	17919430
17	17926137	17926137
17	17931259	17931259
17	17933430	17933430
17	17943456	17943456
17	17958229	17958229
17	17967210	17967210
17	17984686	17984686
17	18001495	18001495
17	18001736	18001736
17	18005290	18005290
17	18207251	18207251
17	20796255	20796255
17	22301016	22301016
17	22458877	22458877
17	24561860	24561860
17	24562267	24562267
17	28452495	28452495
17	29347450	29347450
17	29389424	29389424
17	29392334	29392334
17	29397426	29397426
17	29400078	29400078
17	29400635	29400635
17	29402155	29402155
17	38522962	38522962
17	38975729	38975729
17	38978479	38978479
17	38987356	38987356
17	39004528	39004528
17	39050847	39050847
17	39062367	39062367
17	39078791	39078791
17	39120008	39120008
17	44345394	44345394
17	44345602	44345602
17	44345633	44345633
17	44345719	44345719
17	44346883	44346883
17	44391190	44391190
17	44393614	44393614
17	44397751	44397751
17	44397990	44397990
17	44430002	44430002
17	44431274	44431274
17	44431694	44431694
17	47314252	47314252
17	47805556	47805556
17	47808305	47808305
17	47811431	47811431
17	47813850	47813850
17	47820826	47820826
17	47823982	47823982
17	47826777	47826777
17	50053221	50053221
17	50688117	50688117
17	50688530	50688530
17	50688955	50688955
17	52787045	52787045
17	55968464	55968464
17	56665421	56665421
17	58238593	58238593
17	58870898	58870898
17	58876278	58876278
17	59750359	59750359
17	62971002	62971002
17	63454349	63454349
17	63974793	63974793
17	63975367	63975367
17	66255477	66255477
17	67116584	67116584
17	67124521	67124521
17	67237413	67237413
17	69302635	69302635
17	70088268	70088268
17	70088344	70088344
17	71168345	71168345
17	71792233	71792233
17	71792256	71792256
17	72441322	72441322
17	72820338	72820338
17	76382735	76382735
17	76508570	76508570
17	76512950	76512950
17	76514383	76514383
17	76517743	76517743
17	77872451	77872451
17	79299903	79299903
17	79674587	79674587
17	80193621	80193621
17	80424339	80424339
17	80567436	80567436
17	80567794	80567794
17	80569440	80569440
17	80571554	80571554
17	80573447	80573447
17	80575057	80575057
17	80643082	80643082
17	80830240	80830240
17	81302485	81302485
17	81430095	81430095
17	82415501	82415501
17	82417479	82417479
17	82417762	82417762
17	82418513	82418513
17	82485279	82485279
18	8170676	8170676
18	10989636	10989636
18	11693383	11693383
18	11693437	11693437
18	11695682	11695682
18	11701118	11701118
18	11714154	11714154
18	14658837	14658837
18	15019908	15019908
18	16357330	16357330
18	16403820	16403820
18	16865022	16865022
18	16869186	16869186
18	16874084	16874084
18	18259340	18259340
18	18776969	18776969
18	18779373	18779373
18	19471422	19471422
18	19472497	19472497
18	19474184	19474184
18	19496686	19496686
18	19935057	19935057
18	19960566	19960566
18	20135433	20135433
18	20280076	20280076
18	20398066	20398066
18	20402050	20402050
18	21580710	21580710
18	24236698	24236698
18	30517208	30517208
18	30518026	30518026
18	30520086	30520086
18	30523668	30523668
18	30550726	30550726
18	30551913	30551913
18	30555496	30555496
18	30558104	30558104
18	30558910	30558910
18	30560817	30560817
18	30562127	30562127
18	30565485	30565485
18	30568947	30568947
18	30569476	30569476
18	30572013	30572013
18	30807689	30807689
18	30809917	30809917
18	30812089	30812089
18	30973501	30973501
18	31315815	31315815
18	31587101	31587101
18	34372886	34372886
18	36947488	36947488
18	36948081	36948081
18	38210311	38210311
18	38211216	38211216
18	39751401	39751401
18	39752697	39752697
18	41715502	41715502
18	41718396	41718396
18	42008299	42008299
18	42030624	42030624
18	42541479	42541479
18	42567643	42567643
18	42570748	42570748
18	42572789	42572789
18	42575583	42575583
18	42601243	42601243
18	42602483	42602483
18	42603938	42603938
18	42606694	42606694
18	42610186	42610186
18	42611256	42611256
18	42611585	42611585
18	42611655	42611655
18	42612484	42612484
18	42612747	42612747
18	42612779	42612779
18	42612978	42612978
18	42613244	42613244
18	42613735	42613735
18	42614003	42614003
18	42614219	42614219
18	42733501	42733501
18	42766097	42766097
18	42908845	42908845
18	42952736	42952736
18	43073509	43073509
18	43077223	43077223
18	43078031	43078031
18	43078917	43078917
18	43082819	43082819
18	43083691	43083691
18	43084253	43084253
18	43086816	43086816
18	43088936	43088936
18	43094111	43094111
18	43095720	43095720
18	43098200	43098200
18	43101031	43101031
18	43101108	43101108
18	43104284	43104284
18	43112083	43112083
18	43112512	43112512
18	43114312	43114312
18	43326552	43326552
18	43510511	43510511
18	43511167	43511167
18	43520320	43520320
18	43522276	43522276
18	43528438	43528438
18	43529162	43529162
18	43879334	43879334
18	43918116	43918116
18	43918411	43918411
18	43919042	43919042
18	44483412	44483412
18	44492157	44492157
18	44493163	44493163
18	44493473	44493473
18	44690378	44690378
18	44692677	44692677
18	44693184	44693184
18	44693198	44693198
18	44693528	44693528
18	44693649	44693649
18	44693755	44693755
18	44694576	44694576
18	44695333	44695333
18	44696127	44696127
18	44697233	44697233
18	44697853	44697853
18	44729486	44729486
18	45932781	45932781
18	45937244	45937244
18	45941043	45941043
18	45950065	45950065
18	45951816	45951816
18	45955577	45955577
18	45955798	45955798
18	45959453	45959453
18	45959503	45959503
18	45960334	45960334
18	45962003	45962003
18	45968588	45968588
18	45977506	45977506
18	45981565	45981565
18	45984008	45984008
18	45984883	45984883
18	45988696	45988696
18	46154759	46154759
18	46160487	46160487
18	46162363	46162363
18	46163019	46163019
18	46167587	46167587
18	46168070	46168070
18	46168227	46168227
18	46168878	46168878
18	46188367	46188367
18	46191182	46191182
18	46197067	46197067
18	46270180	46270180
18	46272250	46272250
18	46273487	46273487
18	46274576	46274576
18	49257993	49257993
18	49258088	49258088
18	49258413	49258413
18	49258876	49258876
18	49690299	49690299
18	50436859	50436859
18	50436898	50436898
18	50439480	50439480
18	50440769	50440769
18	50441613	50441613
18	50443522	50443522
18	50443557	50443557
18	50446028	50446028
18	50452570	50452570
18	50460583	50460583
18	50462698	50462698
18	50465004	50465004
18	50467894	50467894
18	50468944	50468944
18	50472828	50472828
18	50474559	50474559
18	50476247	50476247
18	50493124	50493124
18	50493528	50493528
18	50495398	50495398
18	50498077	50498077
18	50500950	50500950
18	50505811	50505811
18	50508821	50508821
18	50508878	50508878
18	50513047	50513047
18	50515005	50515005
18	50519685	50519685
18	50519889	50519889
18	50526821	50526821
18	50583007	50583007
18	50583514	50583514
18	50584746	50584746
18	50588046	50588046
18	50590162	50590162
18	50590430	50590430
18	50594636	50594636
18	50596541	50596541
18	50600117	50600117
18	50603128	50603128
18	50604255	50604255
18	50620286	50620286
18	51025124	51025124
18	51051420	51051420
18	51052845	51052845
18	51056440	51056440
18	51237217	51237217
18	51238741	51238741
18	51300077	51300077
18	51811952	51811952
18	51813841	51813841
18	51830865	51830865
18	51831405	51831405
18	51831500	51831500
18	51842337	51842337
18	51843301	51843301
18	51844937	51844937
18	51886990	51886990
18	52091824	52091824
18	52093840	52093840
18	52102284	52102284
18	52102525	52102525
18	52106551	52106551
18	52149492	52149492
18	52154800	52154800
18	52224626	52224626
18	52543786	52543786
18	53842475	53842475
18	53843340	53843340
18	53844211	53844211
18	53844276	53844276
18	53844432	53844432
18	53844486	53844486
18	53844574	53844574
18	53844598	53844598
18	53844697	53844697
18	53844894	53844894
18	53844963	53844963
18	53844971	53844971
18	53845003	53845003
18	53845177	53845177
18	53845356	53845356
18	53845394	53845394
18	53845399	53845399
18	53845656	53845656
18	53845665	53845665
18	53845837	53845837
18	53845921	53845921
18	53845939	53845939
18	53846028	53846028
18	53846060	53846060
18	53846065	53846065
18	53846195	53846195
18	53846408	53846408
18	53846525	53846525
18	53846537	53846537
18	53846790	53846790
18	53846838	53846838
18	53846872	53846872
18	53846939	53846939
18	53846958	53846958
18	53846998	53846998
18	53847054	53847054
18	53847139	53847139
18	53847291	53847291
18	53847302	53847302
18	53850419	53850419
18	55845767	55845767
18	55845773	55845773
18	55846145	55846145
18	55849153	55849153
18	55855696	55855696
18	55867499	55867499
18	58457068	58457068
18	58525530	58525530
18	59870762	59870762
18	60380777	60380777
18	62680308	62680308
18	67394348	67394348
18	67582268	67582268
18	67783424	67783424
18	68279477	68279477
18	68280773	68280773
18	68280849	68280849
18	68774143	68774143
18	69109261	69109261
18	69741933	69741933
18	74321563	74321563
18	74322626	74322626
18	74820454	74820454
18	75724903	75724903
19	754633	754633
19	1136009	1136009
19	2467193	2467193
19	2467235	2467235
19	2697763	2697763
19	3385450	3385450
19	4263225	4263225
19	4703522	4703522
19	5182260	5182260
19	6712860	6712860
19	6712883	6712883
19	6712969	6712969
19	6713041	6713041
19	6713182	6713182
19	6713223	6713223
19	6714318	6714318
19	6773544	6773544
19	6816372	6816372
19	7559893	7559893
19	7768594	7768594
19	11615573	11615573
19	11630529	11630529
19	12610466	12610466
19	12614861	12614861
19	12707097	12707097
19	15807273	15807273
19	16311224	16311224
19	16313049	16313049
19	18292264	18292264
19	18293508	18293508
19	18296353	18296353
19	18296927	18296927
19	18297692	18297692
19	18298956	18298956
19	18301517	18301517
19	18301712	18301712
19	18308556	18308556
19	18316636	18316636
19	22559062	22559062
19	23604186	23604186
19	35765941	35765941
19	35979209	35979209
19	36584008	36584008
19	37508973	37508973
19	37510819	37510819
19	37838585	37838585
19	39998306	39998306
19	44126167	44126167
19	44126441	44126441
19	44126587	44126587
19	44127303	44127303
19	47409200	47409200
19	51973906	51973906
19	51974034	51974034
19	51976906	51976906
19	51978433	51978433
19	51979554	51979554
19	51983900	51983900
19	53057903	53057903
19	53569973	53569973
19	53959317	53959317
19	54716988	54716988
19	54717226	54717226
19	54718761	54718761
19	54899072	54899072
19	57637526	57637526
19	57945509	57945509
19	58923419	58923419
19	59272928	59272928
19	59968163	59968163
19	60282533	60282533
19	60359838	60359838
19	60362204	60362204
19	60364761	60364761
19	60367903	60367903
19	60368555	60368555
19	60378014	60378014
19	61941738	61941738
19	61943212	61943212
19	62130477	62130477
19	62277703	62277703
19	62277719	62277719
19	62277829	62277829
19	62278250	62278250
19	62278333	62278333
19	62278344	62278344
19	62278361	62278361
19	62278386	62278386
19	62278535	62278535
19	62278621	62278621
19	62278817	62278817
19	62982784	62982784
19	62982790	62982790
20	691084	691084
20	847070	847070
20	849049	849049
20	1723548	1723548
20	1736210	1736210
20	1736798	1736798
20	2436433	2436433
20	2555580	2555580
20	2822380	2822380
20	2836913	2836913
20	2839268	2839268
20	2839689	2839689
20	2848665	2848665
20	2850506	2850506
20	2854704	2854704
20	3067286	3067286
20	4773267	4773267
20	4957066	4957066
20	4962143	4962143
20	4963290	4963290
20	6671538	6671538
20	6955006	6955006
20	8599842	8599842
20	11566497	11566497
20	13228746	13228746
20	15321850	15321850
20	15668108	15668108
20	17477926	17477926
20	17481561	17481561
20	17483663	17483663
20	17487141	17487141
20	17491115	17491115
20	17496329	17496329
20	19546742	19546742
20	23261781	23261781
20	23631420	23631420
20	23636662	23636662
20	29179816	29179816
20	30085891	30085891
20	30088088	30088088
20	30091929	30091929
20	30095359	30095359
20	30096382	30096382
20	31604233	31604233
20	31645396	31645396
20	31690750	31690750
20	31696440	31696440
20	31700953	31700953
20	32416514	32416514
20	32417750	32417750
20	32418058	32418058
20	32418653	32418653
20	32431390	32431390
20	32431714	32431714
20	32433926	32433926
20	32439099	32439099
20	32476653	32476653
20	33018250	33018250
20	33039549	33039549
20	33039997	33039997
20	33458474	33458474
20	33459696	33459696
20	33463480	33463480
20	33497290	33497290
20	35183234	35183234
20	35286352	35286352
20	35818292	35818292
20	37352739	37352739
20	38468544	38468544
20	38468797	38468797
20	38471608	38471608
20	38477293	38477293
20	38477346	38477346
20	38478337	38478337
20	38483264	38483264
20	38483533	38483533
20	38484076	38484076
20	38485443	38485443
20	38487698	38487698
20	38488995	38488995
20	38490545	38490545
20	38495393	38495393
20	38499938	38499938
20	38502262	38502262
20	38503990	38503990
20	38505463	38505463
20	38506224	38506224
20	38506699	38506699
20	38507037	38507037
20	38516782	38516782
20	38517637	38517637
20	38539975	38539975
20	41616691	41616691
20	41799147	41799147
20	42318177	42318177
20	42575335	42575335
20	42577684	42577684
20	44643049	44643049
20	44643159	44643159
20	45252960	45252960
20	46820894	46820894
20	48785024	48785024
20	49205343	49205343
20	49205658	49205658
20	49359880	49359880
20	50141002	50141002
20	50340752	50340752
20	50372706	50372706
20	50621255	50621255
20	50821400	50821400
20	51187963	51187963
20	51782046	51782046
20	52239172	52239172
20	52239177	52239177
20	52239192	52239192
20	52239224	52239224
20	52336631	52336631
20	52336722	52336722
20	53274286	53274286
20	53472660	53472660
20	53473233	53473233
20	53506609	53506609
20	53506722	53506722
20	53506955	53506955
20	53507335	53507335
20	53507349	53507349
20	53507388	53507388
