chr	start	end
12	1017082	1017082
12	1017101	1017101
12	1020018	1020018
12	1020495	1020495
12	1022407	1022407
12	1024629	1024629
12	1024695	1024695
12	1026527	1026527
12	1029131	1029131
12	1649678	1649678
12	1649975	1649975
12	2531752	2531752
12	2684918	2684918
12	3048689	3048689
12	3895816	3895816
12	6293117	6293117
12	7359451	7359451
12	7365947	7365947
12	7942732	7942732
12	8125440	8125440
12	8363656	8363656
12	12343107	12343107
12	13261501	13261501
12	13743797	13743797
12	13743855	13743855
12	14948224	14948224
12	14965260	14965260
12	15084150	15084150
12	20234112	20234112
12	21531100	21531100
12	21531785	21531785
12	21532153	21532153
12	21534132	21534132
12	22018597	22018597
12	23217359	23217359
12	23222101	23222101
12	23226173	23226173
12	24207993	24207993
12	25216689	25216689
12	25217818	25217818
12	25218913	25218913
12	25228173	25228173
12	30190280	30190280
12	30193820	30193820
12	30194079	30194079
12	30194924	30194924
12	30196003	30196003
12	30197901	30197901
12	30199915	30199915
12	30200390	30200390
12	30205909	30205909
12	30206265	30206265
12	30206677	30206677
12	30228694	30228694
12	30401800	30401800
12	30402320	30402320
12	30628258	30628258
12	30628353	30628353
12	30629820	30629820
12	30630305	30630305
12	30916521	30916521
12	31023607	31023607
12	32779991	32779991
12	32817033	32817033
12	33411538	33411538
12	36404866	36404866
12	41612661	41612661
12	41642738	41642738
12	41643132	41643132
12	41644758	41644758
12	41646045	41646045
12	41852522	41852522
12	42431233	42431233
12	42431404	42431404
12	42433806	42433806
12	42470844	42470844
12	42476407	42476407
12	42482279	42482279
12	42483868	42483868
12	42484232	42484232
12	42546556	42546556
12	48393812	48393812
12	55289797	55289797
12	55864992	55864992
12	55886425	55886425
12	55907608	55907608
12	55913219	55913219
12	55913742	55913742
12	55913953	55913953
12	55913993	55913993
12	55914328	55914328
12	55917652	55917652
12	55918190	55918190
12	55918278	55918278
12	55922592	55922592
12	55926526	55926526
12	55928883	55928883
12	55930215	55930215
12	55930411	55930411
12	55933857	55933857
12	55934448	55934448
12	55934537	55934537
12	55934668	55934668
12	55935390	55935390
12	55935487	55935487
12	55935713	55935713
12	55938741	55938741
12	55940818	55940818
12	55941497	55941497
12	55941903	55941903
12	55942229	55942229
12	55942606	55942606
12	55942931	55942931
12	55947533	55947533
12	55947922	55947922
12	55950769	55950769
12	55953505	55953505
12	55953531	55953531
12	55954706	55954706
12	55962710	55962710
12	55963091	55963091
12	55963227	55963227
12	55963923	55963923
12	55971150	55971150
12	55971744	55971744
12	55972558	55972558
12	55973591	55973591
12	55975707	55975707
12	55979330	55979330
12	55979651	55979651
12	55981824	55981824
12	55982068	55982068
12	55983199	55983199
12	55983909	55983909
12	55984545	55984545
12	55986589	55986589
12	55988301	55988301
12	55989322	55989322
12	55993026	55993026
12	55994211	55994211
12	55995689	55995689
12	55996115	55996115
12	55996297	55996297
12	55996983	55996983
12	55999358	55999358
12	56007625	56007625
12	56008777	56008777
12	56008846	56008846
12	56010020	56010020
12	56015007	56015007
12	56017516	56017516
12	56021313	56021313
12	56041100	56041100
12	56050664	56050664
12	60845498	60845498
12	60848119	60848119
12	60990601	60990601
12	62771072	62771072
12	62771376	62771376
12	62780429	62780429
12	62828473	62828473
12	63414152	63414152
12	63414719	63414719
12	64194039	64194039
12	65024728	65024728
12	66642918	66642918
12	68263923	68263923
12	68273133	68273133
12	68273262	68273262
12	68273878	68273878
12	68274652	68274652
12	68274962	68274962
12	68288038	68288038
12	68288051	68288051
12	68288858	68288858
12	68515556	68515556
12	68619206	68619206
12	68626690	68626690
12	68628516	68628516
12	68850235	68850235
12	68850334	68850334
12	68850752	68850752
12	68853946	68853946
12	68863227	68863227
12	68872240	68872240
12	68873975	68873975
12	69059857	69059857
12	69907235	69907235
12	69907293	69907293
12	73875077	73875077
12	74430099	74430099
12	75144418	75144418
12	75144518	75144518
12	75144750	75144750
12	75146462	75146462
12	77555210	77555210
12	77555346	77555346
12	80632939	80632939
12	80637711	80637711
12	82168163	82168163
12	82889638	82889638
12	84579141	84579141
12	84579207	84579207
12	84579544	84579544
12	86231749	86231749
12	86286601	86286601
12	86287443	86287443
12	86292612	86292612
12	86292684	86292684
12	86427843	86427843
12	86432279	86432279
12	86433198	86433198
12	86470700	86470700
12	88077501	88077501
12	93211096	93211096
12	93365872	93365872
12	94043909	94043909
12	94046901	94046901
12	94047836	94047836
12	94301162	94301162
12	97557115	97557115
12	97587438	97587438
12	100705110	100705110
12	100708135	100708135
12	100708373	100708373
12	101592188	101592188
12	102091025	102091025
12	103612825	103612825
12	106014469	106014469
12	106019555	106019555
12	106020644	106020644
12	106080845	106080845
12	108236582	108236582
12	108236715	108236715
12	109272696	109272696
12	109553619	109553619
12	109644556	109644556
12	110447752	110447752
12	110735991	110735991
12	110743537	110743537
12	110746082	110746082
12	110746977	110746977
12	110750799	110750799
12	110750836	110750836
12	110764823	110764823
12	110767374	110767374
12	110769493	110769493
12	110778663	110778663
12	110778767	110778767
12	110784202	110784202
12	110784775	110784775
12	110784872	110784872
12	110785285	110785285
12	110789855	110789855
12	110791658	110791658
12	110793035	110793035
12	110796042	110796042
12	110807293	110807293
12	110813419	110813419
12	110816969	110816969
12	110819279	110819279
12	110821278	110821278
12	110825891	110825891
12	110826857	110826857
12	110828870	110828870
12	110829577	110829577
12	110829905	110829905
12	110831755	110831755
12	110834061	110834061
12	110834199	110834199
12	110835832	110835832
12	110838073	110838073
12	110838122	110838122
12	110838568	110838568
12	110840359	110840359
12	110842687	110842687
12	110844177	110844177
12	110847420	110847420
12	111521496	111521496
12	111521921	111521921
12	111536306	111536306
12	111545244	111545244
12	111546664	111546664
12	111546794	111546794
12	111587363	111587363
12	111782666	111782666
12	111784087	111784087
12	111793588	111793588
12	111812108	111812108
12	111816762	111816762
12	111824583	111824583
12	111824600	111824600
12	111828645	111828645
12	111832543	111832543
12	111832694	111832694
12	111845040	111845040
12	111849687	111849687
12	111850218	111850218
12	111858899	111858899
12	111862874	111862874
12	111865620	111865620
12	111873053	111873053
12	111873082	111873082
12	111879561	111879561
12	111881127	111881127
12	111890462	111890462
12	111896085	111896085
12	111903702	111903702
12	111917307	111917307
12	111921444	111921444
12	111922073	111922073
12	111923828	111923828
12	111929003	111929003
12	111930299	111930299
12	111930636	111930636
12	111950734	111950734
12	111951386	111951386
12	111952791	111952791
12	111956758	111956758
12	111970459	111970459
12	111971751	111971751
12	111978095	111978095
12	111984348	111984348
12	111987393	111987393
12	111993194	111993194
12	111995217	111995217
12	111996686	111996686
12	111998543	111998543
12	111999211	111999211
12	112000038	112000038
12	112006417	112006417
12	112007586	112007586
12	112008338	112008338
12	112009709	112009709
12	112011865	112011865
12	112013636	112013636
12	112015315	112015315
12	112016735	112016735
12	112018193	112018193
12	112021886	112021886
12	112026719	112026719
12	112031267	112031267
12	112032527	112032527
12	112036737	112036737
12	112044235	112044235
12	112044408	112044408
12	112052475	112052475
12	112055267	112055267
12	112055959	112055959
12	112056479	112056479
12	112059618	112059618
12	112063898	112063898
12	112080088	112080088
12	112081736	112081736
12	112083603	112083603
12	112086343	112086343
12	112087782	112087782
12	112089520	112089520
12	112089894	112089894
12	112090978	112090978
12	112091482	112091482
12	112093245	112093245
12	112093683	112093683
12	112097842	112097842
12	112099543	112099543
12	112102481	112102481
12	112106032	112106032
12	112108295	112108295
12	112108487	112108487
12	112109094	112109094
12	112117894	112117894
12	112119244	112119244
12	112119672	112119672
12	112126692	112126692
12	112126715	112126715
12	112135883	112135883
12	112136802	112136802
12	112138607	112138607
12	112143169	112143169
12	112143413	112143413
12	112143525	112143525
12	112144481	112144481
12	112145956	112145956
12	112146046	112146046
12	112147790	112147790
12	112149254	112149254
12	112149330	112149330
12	112149339	112149339
12	112149957	112149957
12	112151232	112151232
12	112154492	112154492
12	112157158	112157158
12	112158850	112158850
12	112161090	112161090
12	112165021	112165021
12	112166542	112166542
12	112170245	112170245
12	112176600	112176600
12	112177344	112177344
12	112179421	112179421
12	112179619	112179619
12	112184768	112184768
12	112185927	112185927
12	112186314	112186314
12	112191666	112191666
12	112191726	112191726
12	112193337	112193337
12	112198172	112198172
12	112198231	112198231
12	112199094	112199094
12	112202578	112202578
12	112203030	112203030
12	112203800	112203800
12	112308319	112308319
12	112326381	112326381
12	112330522	112330522
12	112340579	112340579
12	112364671	112364671
12	112369547	112369547
12	112396425	112396425
12	112397196	112397196
12	112398201	112398201
12	112399722	112399722
12	112403194	112403194
12	112406050	112406050
12	112410083	112410083
12	112411735	112411735
12	112414928	112414928
12	112441667	112441667
12	112452205	112452205
12	112457383	112457383
12	112474125	112474125
12	112779673	112779673
12	113466834	113466834
12	113469752	113469752
12	113470137	113470137
12	113470818	113470818
12	113475124	113475124
12	113475219	113475219
12	113475779	113475779
12	113476609	113476609
12	113478546	113478546
12	113481898	113481898
12	113484605	113484605
12	113486972	113486972
12	113489690	113489690
12	113491075	113491075
12	113494763	113494763
12	113494911	113494911
12	113497003	113497003
12	113517776	113517776
12	113967070	113967070
12	113967691	113967691
12	113976446	113976446
12	113977197	113977197
12	113977379	113977379
12	113978228	113978228
12	114330117	114330117
12	114331108	114331108
12	114333930	114333930
12	114334279	114334279
12	114334664	114334664
12	114343535	114343535
12	114350608	114350608
12	114442825	114442825
12	114454740	114454740
12	115984086	115984086
12	115984119	115984119
12	116238740	116238740
12	118576187	118576187
12	119507545	119507545
12	120711499	120711499
12	120714083	120714083
12	120715590	120715590
12	120716906	120716906
12	120729225	120729225
12	120761480	120761480
12	120763583	120763583
12	121057005	121057005
12	122189380	122189380
12	123006659	123006659
12	123085847	123085847
12	123097959	123097959
12	124074838	124074838
12	124075857	124075857
12	124075945	124075945
12	124078312	124078312
12	124081569	124081569
12	124085186	124085186
12	124085854	124085854
12	124092300	124092300
12	124095981	124095981
12	124097682	124097682
12	124123242	124123242
12	124128141	124128141
12	124142244	124142244
12	124162115	124162115
12	124164448	124164448
12	124170320	124170320
12	124170951	124170951
12	124183126	124183126
12	124183148	124183148
12	124184744	124184744
12	124185411	124185411
12	124189014	124189014
12	124194194	124194194
12	124208146	124208146
12	124211491	124211491
12	124218439	124218439
12	124220449	124220449
12	124221623	124221623
12	124228314	124228314
12	124239469	124239469
12	124493583	124493583
12	124494358	124494358
12	124494701	124494701
12	124497165	124497165
12	124498222	124498222
12	124498849	124498849
12	124499589	124499589
12	124500635	124500635
12	124501608	124501608
12	124503394	124503394
12	124503849	124503849
12	124509097	124509097
12	124514591	124514591
12	124585533	124585533
12	124586568	124586568
12	125078094	125078094
12	125655020	125655020
12	126866623	126866623
12	127116721	127116721
12	128455881	128455881
12	128654678	128654678
12	128655261	128655261
12	128914848	128914848
12	130342851	130342851
12	130478784	130478784
12	131192689	131192689
12	132534747	132534747
13	19571192	19571192
13	19572996	19572996
13	19573093	19573093
13	19573684	19573684
13	19582733	19582733
13	19587774	19587774
13	19599679	19599679
13	19606363	19606363
13	22590843	22590843
13	26722705	26722705
13	26927220	26927220
13	27470643	27470643
13	28113154	28113154
13	29908499	29908499
13	31829845	31829845
13	31831427	31831427
13	31831432	31831432
13	32227756	32227756
13	32227991	32227991
13	32441185	32441185
13	34051942	34051942
13	34052489	34052489
13	34085146	34085146
13	35431044	35431044
13	36659487	36659487
13	36997236	36997236
13	37019200	37019200
13	49611320	49611320
13	49857711	49857711
13	49858349	49858349
13	49859051	49859051
13	49861162	49861162
13	49864615	49864615
13	49867547	49867547
13	49867923	49867923
13	49870643	49870643
13	49871680	49871680
13	50255465	50255465
13	50449837	50449837
13	50449858	50449858
13	54411618	54411618
13	55352080	55352080
13	55356330	55356330
13	55357107	55357107
13	55358528	55358528
13	55358636	55358636
13	56028970	56028970
13	56029142	56029142
13	56029190	56029190
13	56029490	56029490
13	56030057	56030057
13	56030436	56030436
13	56030521	56030521
13	56030644	56030644
13	56032233	56032233
13	56032891	56032891
13	56034125	56034125
13	56034190	56034190
13	56036307	56036307
13	56036563	56036563
13	56036597	56036597
13	56041917	56041917
13	56043922	56043922
13	56044395	56044395
13	56044702	56044702
13	58480103	58480103
13	62069923	62069923
13	62072737	62072737
13	62074473	62074473
13	62074845	62074845
13	62082113	62082113
13	62082319	62082319
13	62083940	62083940
13	62085365	62085365
13	62086381	62086381
13	62123367	62123367
13	62749981	62749981
13	62901695	62901695
13	64671795	64671795
13	69483460	69483460
13	70110995	70110995
13	71651366	71651366
13	71651561	71651561
13	71652994	71652994
13	71653004	71653004
13	71653223	71653223
13	71657286	71657286
13	71660005	71660005
13	71660611	71660611
13	71661576	71661576
13	71661853	71661853
13	71667987	71667987
13	71700589	71700589
13	71701158	71701158
13	71704579	71704579
13	71704887	71704887
13	71705012	71705012
13	71710609	71710609
13	71710678	71710678
13	71766766	71766766
13	72189484	72189484
13	72430075	72430075
13	72442060	72442060
13	72448458	72448458
13	72448747	72448747
13	79828931	79828931
13	79987889	79987889
13	79989642	79989642
13	79993954	79993954
13	79996624	79996624
13	79998271	79998271
13	80000849	80000849
13	85644287	85644287
13	89429238	89429238
13	89430096	89430096
13	89992999	89992999
13	94440391	94440391
13	98869560	98869560
13	98875120	98875120
13	98887217	98887217
13	99368117	99368117
13	101399126	101399126
13	102372128	102372128
13	104813674	104813674
13	104813833	104813833
13	104813932	104813932
13	104814672	104814672
13	104814931	104814931
13	104815488	104815488
13	105413212	105413212
13	107082485	107082485
13	107551929	107551929
13	108649991	108649991
13	108721990	108721990
13	108722018	108722018
13	109554187	109554187
13	109559897	109559897
13	112739376	112739376
13	112745409	112745409
13	113421565	113421565
14	19985221	19985221
14	19990479	19990479
14	19994022	19994022
14	19995251	19995251
14	21466345	21466345
14	21466694	21466694
14	21466956	21466956
14	22112007	22112007
14	23918756	23918756
14	34469147	34469147
14	34889132	34889132
14	34891025	34891025
14	34895298	34895298
14	34895964	34895964
14	34898845	34898845
14	35304168	35304168
14	35368357	35368357
14	35394967	35394967
14	35397928	35397928
14	35417916	35417916
14	35427061	35427061
14	35440367	35440367
14	35447876	35447876
14	35519178	35519178
14	38283271	38283271
14	40745862	40745862
14	40746338	40746338
14	41151598	41151598
14	41160624	41160624
14	41472237	41472237
14	41472597	41472597
14	45212298	45212298
14	45585198	45585198
14	45950915	45950915
14	45952435	45952435
14	46932696	46932696
14	48100587	48100587
14	49191927	49191927
14	49197737	49197737
14	49260461	49260461
14	49358753	49358753
14	49415744	49415744
14	49450667	49450667
14	49829806	49829806
14	50517993	50517993
14	50518808	50518808
14	50519375	50519375
14	50521566	50521566
14	50523347	50523347
14	50524926	50524926
14	50563916	50563916
14	50569360	50569360
14	52008536	52008536
14	52018845	52018845
14	52115703	52115703
14	52117217	52117217
14	52118849	52118849
14	52119695	52119695
14	52121655	52121655
14	54056077	54056077
14	54066764	54066764
14	54074689	54074689
14	54184157	54184157
14	54194344	54194344
14	54198054	54198054
14	54199004	54199004
14	55594392	55594392
14	56355292	56355292
14	56413649	56413649
14	58174327	58174327
14	58496829	58496829
14	58499525	58499525
14	58499698	58499698
14	58510436	58510436
14	58510740	58510740
14	58516331	58516331
14	58517138	58517138
14	58519899	58519899
14	58520615	58520615
14	58524052	58524052
14	58529397	58529397
14	58532545	58532545
14	58533779	58533779
14	58551933	58551933
14	58556400	58556400
14	58561451	58561451
14	58565474	58565474
14	58566498	58566498
14	58574214	58574214
14	58576582	58576582
14	58579921	58579921
14	58583559	58583559
14	58592882	58592882
14	58599076	58599076
14	58602693	58602693
14	58603597	58603597
14	58605244	58605244
14	58605672	58605672
14	58607018	58607018
14	58607432	58607432
14	58609634	58609634
14	58609859	58609859
14	58610092	58610092
14	58611633	58611633
14	58611710	58611710
14	58616291	58616291
14	58621764	58621764
14	58622393	58622393
14	58625249	58625249
14	58625402	58625402
14	58693866	58693866
14	58694506	58694506
14	58704494	58704494
14	58789141	58789141
14	58804102	58804102
14	58807710	58807710
14	58838305	58838305
14	59994899	59994899
14	60037303	60037303
14	60058231	60058231
14	60066473	60066473
14	60073638	60073638
14	60085707	60085707
14	60085955	60085955
14	60086066	60086066
14	60086808	60086808
14	60086845	60086845
14	60086948	60086948
14	60089328	60089328
14	60093884	60093884
14	60094862	60094862
14	60098162	60098162
14	60099469	60099469
14	60100689	60100689
14	60103145	60103145
14	60104885	60104885
14	60106098	60106098
14	60114023	60114023
14	60116821	60116821
14	60117605	60117605
14	60121278	60121278
14	60124697	60124697
14	60129491	60129491
14	60130909	60130909
14	60138330	60138330
14	60143175	60143175
14	60166015	60166015
14	60170501	60170501
14	60181018	60181018
14	60181955	60181955
14	61470011	61470011
14	72138254	72138254
14	72138259	72138259
14	82342359	82342359
14	82354790	82354790
14	82498059	82498059
14	82501168	82501168
14	82501559	82501559
14	84671841	84671841
14	86039920	86039920
14	87331825	87331825
14	88655208	88655208
14	88972172	88972172
14	89161419	89161419
14	89369351	89369351
14	89370214	89370214
14	89370523	89370523
14	93713514	93713514
14	93713918	93713918
14	96887104	96887104
14	96995318	96995318
14	97884552	97884552
14	97932878	97932878
14	99660858	99660858
14	99667006	99667006
14	99683614	99683614
14	101489239	101489239
14	101634851	101634851
14	101653758	101653758
14	101655617	101655617
14	101667744	101667744
14	101670044	101670044
14	103745932	103745932
14	103750591	103750591
14	103750714	103750714
14	104061572	104061572
14	104715355	104715355
14	105413488	105413488
14	105535866	105535866
14	105536702	105536702
15	21075078	21075078
15	21463043	21463043
15	21464351	21464351
15	21464382	21464382
15	21464982	21464982
15	23199133	23199133
15	23652428	23652428
15	23939414	23939414
15	23947998	23947998
15	25125533	25125533
15	25452081	25452081
15	27423326	27423326
15	31285334	31285334
15	31556908	31556908
15	32676676	32676676
15	32676825	32676825
15	33362244	33362244
15	37276166	37276166
15	37334980	37334980
15	37337820	37337820
15	37778565	37778565
15	37854905	37854905
15	37858334	37858334
15	37867488	37867488
15	38186674	38186674
15	38214575	38214575
15	38217846	38217846
15	38219757	38219757
15	38220909	38220909
15	38221075	38221075
15	38223619	38223619
15	38226929	38226929
15	38229597	38229597
15	38232857	38232857
15	38235246	38235246
15	38239175	38239175
15	38241134	38241134
15	38247213	38247213
15	38726767	38726767
15	38807780	38807780
15	39905209	39905209
15	40537325	40537325
15	40606203	40606203
15	40606741	40606741
15	40680882	40680882
15	40711165	40711165
15	40863557	40863557
15	41357506	41357506
15	41360558	41360558
15	41363082	41363082
15	41364455	41364455
15	41368865	41368865
15	41369198	41369198
15	41372541	41372541
15	41373234	41373234
15	41374438	41374438
15	41376315	41376315
15	41383784	41383784
15	41385070	41385070
15	41385807	41385807
15	41386938	41386938
15	41388064	41388064
15	41388632	41388632
15	41390071	41390071
15	41390225	41390225
15	41392253	41392253
15	41405734	41405734
15	41420955	41420955
15	41425819	41425819
15	41430756	41430756
15	41433327	41433327
15	41440692	41440692
15	41441431	41441431
15	41441488	41441488
15	41446255	41446255
15	41446543	41446543
15	41454601	41454601
15	41460833	41460833
15	41461645	41461645
15	41462313	41462313
15	41463765	41463765
15	41464291	41464291
15	41465655	41465655
15	41466076	41466076
15	41467162	41467162
15	41467396	41467396
15	41471110	41471110
15	41474253	41474253
15	41478390	41478390
15	41479345	41479345
15	41485658	41485658
15	41490121	41490121
15	41491180	41491180
15	41493392	41493392
15	41494491	41494491
15	41498358	41498358
15	41508605	41508605
15	41509761	41509761
15	41513963	41513963
15	41514585	41514585
15	41518722	41518722
15	41519668	41519668
15	41520735	41520735
15	41523295	41523295
15	41524454	41524454
15	41524976	41524976
15	41526921	41526921
15	41532510	41532510
15	41535140	41535140
15	41538130	41538130
15	41538896	41538896
15	41544240	41544240
15	41547794	41547794
15	41552477	41552477
15	41561142	41561142
15	41563339	41563339
15	41565216	41565216
15	41567397	41567397
15	41579323	41579323
15	41583825	41583825
15	41584587	41584587
15	41585088	41585088
15	41594683	41594683
15	41595478	41595478
15	41606730	41606730
15	41607681	41607681
15	41607708	41607708
15	41608338	41608338
15	41610410	41610410
15	41611846	41611846
15	41613575	41613575
15	41616772	41616772
15	41618541	41618541
15	41619130	41619130
15	41620192	41620192
15	41627888	41627888
15	41630858	41630858
15	41631240	41631240
15	41635761	41635761
15	41647907	41647907
15	41655204	41655204
15	41658923	41658923
15	41664278	41664278
15	41667606	41667606
15	41672024	41672024
15	41672052	41672052
15	41686197	41686197
15	41690084	41690084
15	41690984	41690984
15	41692083	41692083
15	41696314	41696314
15	41699564	41699564
15	41706256	41706256
15	41712313	41712313
15	41715328	41715328
15	41716183	41716183
15	41718238	41718238
15	41721330	41721330
15	41723514	41723514
15	41724704	41724704
15	41725102	41725102
15	41733202	41733202
15	41735356	41735356
15	41740104	41740104
15	41745564	41745564
15	41754700	41754700
15	41756292	41756292
15	41759235	41759235
15	41762572	41762572
15	41762768	41762768
15	41764458	41764458
15	41766094	41766094
15	41766924	41766924
15	41768539	41768539
15	41769335	41769335
15	41771396	41771396
15	41779537	41779537
15	41787749	41787749
15	41788020	41788020
15	41790095	41790095
15	41790773	41790773
15	41799160	41799160
15	41800828	41800828
15	41803458	41803458
15	41803917	41803917
15	41804879	41804879
15	41818265	41818265
15	41831104	41831104
15	41832235	41832235
15	41832243	41832243
15	41833769	41833769
15	41836242	41836242
15	41838088	41838088
15	41839742	41839742
15	41840976	41840976
15	42112966	42112966
15	42126713	42126713
15	42130276	42130276
15	42148428	42148428
15	42151012	42151012
15	42151465	42151465
15	42158521	42158521
15	42159388	42159388
15	42160902	42160902
15	42165352	42165352
15	42167958	42167958
15	42174219	42174219
15	42175407	42175407
15	42182664	42182664
15	42183238	42183238
15	42188713	42188713
15	42196587	42196587
15	42197657	42197657
15	42206491	42206491
15	42209735	42209735
15	42289223	42289223
15	42289595	42289595
15	42296559	42296559
15	42299142	42299142
15	42299471	42299471
15	42301499	42301499
15	42301607	42301607
15	42302589	42302589
15	42304692	42304692
15	42305017	42305017
15	42305879	42305879
15	42308812	42308812
15	42309401	42309401
15	42309864	42309864
15	42312535	42312535
15	42315255	42315255
15	42316753	42316753
15	42319949	42319949
15	42321460	42321460
15	42322836	42322836
15	42322887	42322887
15	42323179	42323179
15	42326190	42326190
15	42326295	42326295
15	42326871	42326871
15	42328957	42328957
15	42329247	42329247
15	42329557	42329557
15	42332709	42332709
15	42334456	42334456
15	42335760	42335760
15	42335981	42335981
15	42337564	42337564
15	42339028	42339028
15	42339663	42339663
15	42342075	42342075
15	42343418	42343418
15	42344745	42344745
15	43559889	43559889
15	45551670	45551670
15	52199107	52199107
15	52202976	52202976
15	52224705	52224705
15	54576661	54576661
15	55064689	55064689
15	56333289	56333289
15	56373736	56373736
15	56398667	56398667
15	56469598	56469598
15	56469783	56469783
15	56503198	56503198
15	57511169	57511169
15	57523229	57523229
15	57529808	57529808
15	58134424	58134424
15	58528375	58528375
15	61005385	61005385
15	61021230	61021230
15	61022369	61022369
15	61023137	61023137
15	61023603	61023603
15	61025479	61025479
15	61036156	61036156
15	61047131	61047131
15	61047506	61047506
15	61049363	61049363
15	61051088	61051088
15	61051485	61051485
15	61055458	61055458
15	61057114	61057114
15	61058806	61058806
15	61059381	61059381
15	61061099	61061099
15	61061588	61061588
15	61069929	61069929
15	61070567	61070567
15	61073170	61073170
15	61074507	61074507
15	61075186	61075186
15	61077632	61077632
15	61078954	61078954
15	61079096	61079096
15	61079262	61079262
15	61082717	61082717
15	61085815	61085815
15	61089157	61089157
15	61090662	61090662
15	61092516	61092516
15	61093253	61093253
15	61094011	61094011
15	61094975	61094975
15	61097566	61097566
15	61099478	61099478
15	61100313	61100313
15	61101197	61101197
15	61101202	61101202
15	61101416	61101416
15	61102833	61102833
15	61102867	61102867
15	61107175	61107175
15	61107966	61107966
15	61109710	61109710
15	61110040	61110040
15	61110792	61110792
15	61111135	61111135
15	61111289	61111289
15	61112865	61112865
15	61113513	61113513
15	61113785	61113785
15	61114092	61114092
15	61114359	61114359
15	61122350	61122350
15	61126875	61126875
15	61128564	61128564
15	61130341	61130341
15	61130879	61130879
15	61132326	61132326
15	61133574	61133574
15	61134129	61134129
15	61134344	61134344
15	61134945	61134945
15	61135074	61135074
15	61135513	61135513
15	61135957	61135957
15	61136301	61136301
15	61136350	61136350
15	61138201	61138201
15	61138396	61138396
15	61138867	61138867
15	61148156	61148156
15	61150337	61150337
15	61152973	61152973
15	61154425	61154425
15	61155172	61155172
15	61156654	61156654
15	61157342	61157342
15	61158898	61158898
15	61163280	61163280
15	61164689	61164689
15	61165482	61165482
15	61165793	61165793
15	61165920	61165920
15	61168542	61168542
15	61170462	61170462
15	61171729	61171729
15	61177559	61177559
15	61179379	61179379
15	61180961	61180961
15	61189566	61189566
15	61193215	61193215
15	61193699	61193699
15	61194734	61194734
15	61194747	61194747
15	61195021	61195021
15	61195358	61195358
15	61196718	61196718
15	61197872	61197872
15	61197894	61197894
15	61199995	61199995
15	61201289	61201289
15	61204977	61204977
15	61206947	61206947
15	61210631	61210631
15	61211115	61211115
15	61211458	61211458
15	61211682	61211682
15	61212104	61212104
15	61215878	61215878
15	61220895	61220895
15	61221564	61221564
15	61224044	61224044
15	61224121	61224121
15	61226151	61226151
15	61226598	61226598
15	61244167	61244167
15	61246798	61246798
15	61247801	61247801
15	61248167	61248167
15	61248172	61248172
15	61250377	61250377
15	61252155	61252155
15	61253077	61253077
15	61254181	61254181
15	61255162	61255162
15	61255974	61255974
15	61256044	61256044
15	61256161	61256161
15	62383119	62383119
15	62742679	62742679
15	62760269	62760269
15	63516611	63516611
15	70939278	70939278
15	71399029	71399029
15	72328542	72328542
15	72331429	72331429
15	72454230	72454230
15	72456412	72456412
15	72457965	72457965
15	72461104	72461104
15	72461641	72461641
15	72466918	72466918
15	72500209	72500209
15	72514639	72514639
15	76722442	76722442
15	76722574	76722574
15	76725196	76725196
15	77188731	77188731
15	78493965	78493965
15	79683483	79683483
15	79684141	79684141
15	79685316	79685316
15	79700588	79700588
15	80888119	80888119
15	84317485	84317485
15	84585260	84585260
15	84585329	84585329
15	84672335	84672335
15	85198513	85198513
15	85449320	85449320
15	85588402	85588402
15	85593659	85593659
15	85593868	85593868
15	85595248	85595248
15	87116486	87116486
15	87122686	87122686
15	87924637	87924637
15	89450317	89450317
15	89594218	89594218
15	89594881	89594881
15	91670820	91670820
15	92087452	92087452
15	95795637	95795637
15	97434327	97434327
15	98160001	98160001
15	98917076	98917076
16	1200639	1200639
16	1965981	1965981
16	1972581	1972581
16	1978265	1978265
16	2663140	2663140
16	3144748	3144748
16	3149240	3149240
16	3152743	3152743
16	3156209	3156209
16	3160914	3160914
16	3161504	3161504
16	3162327	3162327
16	3166689	3166689
16	3166901	3166901
16	3170667	3170667
16	3171387	3171387
16	3171695	3171695
16	3172308	3172308
16	3173352	3173352
16	3173721	3173721
16	3173882	3173882
16	3177169	3177169
16	3177399	3177399
16	3177589	3177589
16	3178066	3178066
16	3178243	3178243
16	3179081	3179081
16	3179489	3179489
16	3179674	3179674
16	3180566	3180566
16	3181195	3181195
16	3183122	3183122
16	3188748	3188748
16	3190137	3190137
16	3190747	3190747
16	3192212	3192212
16	3193773	3193773
16	3196150	3196150
16	3206569	3206569
16	3210235	3210235
16	3212453	3212453
16	3722981	3722981
16	3913969	3913969
16	3933496	3933496
16	4659684	4659684
16	4858812	4858812
16	6243230	6243230
16	6882178	6882178
16	7064378	7064378
16	11641004	11641004
16	17380449	17380449
16	17390447	17390447
16	17390756	17390756
16	19240284	19240284
16	19240343	19240343
16	19240481	19240481
16	19240506	19240506
16	19240555	19240555
16	19240605	19240605
16	19240638	19240638
16	19240714	19240714
16	19240942	19240942
16	19240962	19240962
16	19241097	19241097
16	19241109	19241109
16	19241187	19241187
16	19241194	19241194
16	19241269	19241269
16	19241391	19241391
16	19241432	19241432
16	20786882	20786882
16	20828587	20828587
16	20854226	20854226
16	20855931	20855931
16	20861862	20861862
16	20922155	20922155
16	20946430	20946430
16	21069532	21069532
16	21070421	21070421
