chr	start	end
14	29942600	29942600
14	29945700	29945700
14	29950400	29950400
14	29954100	29954100
14	29955200	29955200
14	29959000	29959000
14	35408300	35408300
14	37471100	37471100
14	37522900	37522900
14	37747000	37747000
14	37831000	37831000
14	39207100	39207100
14	39249800	39249800
14	39266900	39266900
14	39279900	39279900
14	39305700	39305700
14	39450400	39450400
14	39892100	39892100
14	43702400	43702400
14	43729400	43729400
14	43732300	43732300
14	43734400	43734400
14	43739000	43739000
14	43745000	43745000
14	43846400	43846400
14	43864500	43864500
14	43931300	43931300
14	43953700	43953700
14	43964200	43964200
14	43966100	43966100
14	43987700	43987700
14	43991900	43991900
14	43997400	43997400
14	44006900	44006900
14	44023700	44023700
14	44027400	44027400
14	44065100	44065100
14	44084300	44084300
14	44093500	44093500
14	44109300	44109300
14	44129300	44129300
14	44155500	44155500
14	44157800	44157800
14	46799300	46799300
14	47413800	47413800
14	50656300	50656300
14	50662100	50662100
14	51217900	51217900
14	51266600	51266600
14	58587700	58587700
14	58612500	58612500
14	59426900	59426900
14	59544500	59544500
14	65472100	65472100
14	65508100	65508100
14	65536500	65536500
14	65568800	65568800
14	65613900	65613900
14	65616600	65616600
14	65664800	65664800
14	65674100	65674100
14	65679600	65679600
14	65689400	65689400
14	65733800	65733800
14	65784100	65784100
14	65790900	65790900
14	65809300	65809300
14	65825100	65825100
14	65870800	65870800
14	65882800	65882800
14	65886800	65886800
14	65892800	65892800
14	65895300	65895300
14	65897800	65897800
14	65899700	65899700
14	65903800	65903800
14	65908000	65908000
14	65911800	65911800
14	65915300	65915300
14	65918300	65918300
14	65919900	65919900
14	65922600	65922600
14	65928600	65928600
14	65932800	65932800
14	65935700	65935700
14	65939900	65939900
14	65943800	65943800
14	65947000	65947000
14	65951300	65951300
14	65956800	65956800
14	65963200	65963200
14	65966400	65966400
14	65973500	65973500
14	65978000	65978000
14	65983100	65983100
14	65988100	65988100
14	65990400	65990400
14	65993900	65993900
14	65997400	65997400
14	65999500	65999500
14	66005000	66005000
14	66007300	66007300
14	66015800	66015800
14	66019100	66019100
14	66020400	66020400
14	66022700	66022700
14	66026300	66026300
14	66030000	66030000
14	66031800	66031800
14	66044000	66044000
14	66047200	66047200
14	66055400	66055400
14	66407000	66407000
14	66415100	66415100
14	66420800	66420800
14	66429800	66429800
14	66442900	66442900
14	66446300	66446300
14	66462000	66462000
14	66480700	66480700
14	66552100	66552100
14	67065400	67065400
14	67111000	67111000
14	67121000	67121000
14	67127600	67127600
14	67138000	67138000
14	67177000	67177000
14	67193300	67193300
14	67196500	67196500
14	67322000	67322000
14	72161900	72161900
14	72181300	72181300
14	72193900	72193900
14	77890500	77890500
14	90492200	90492200
14	90519100	90519100
14	90533300	90533300
14	91016200	91016200
14	91039400	91039400
14	91733800	91733800
14	91742800	91742800
14	93369600	93369600
14	93772000	93772000
14	93774900	93774900
14	93819500	93819500
14	93876200	93876200
14	93891100	93891100
14	93926400	93926400
14	94691400	94691400
14	100001000	100001000
14	100054000	100054000
14	100062000	100062000
15	24368900	24368900
15	24482900	24482900
15	39103600	39103600
15	39270200	39270200
15	39286100	39286100
15	39304600	39304600
15	39322200	39322200
15	39338900	39338900
15	39471200	39471200
15	39521100	39521100
15	39552300	39552300
15	39607900	39607900
15	39635200	39635200
15	39659200	39659200
15	39671800	39671800
15	39693800	39693800
15	39720000	39720000
15	39756700	39756700
15	39783200	39783200
15	39801500	39801500
15	39819300	39819300
15	39831300	39831300
15	39839500	39839500
15	39857900	39857900
15	39890100	39890100
15	40344600	40344600
15	40350200	40350200
15	40859600	40859600
15	40868800	40868800
15	40880200	40880200
15	40891300	40891300
15	40902800	40902800
15	40911500	40911500
15	40921100	40921100
15	40927400	40927400
15	40941400	40941400
15	40948300	40948300
15	40963700	40963700
15	40981400	40981400
15	40986500	40986500
15	40999300	40999300
15	41005600	41005600
15	41015800	41015800
15	41020700	41020700
15	41088000	41088000
15	41088500	41088500
15	41124000	41124000
15	41149600	41149600
15	41164900	41164900
15	41173700	41173700
15	41215000	41215000
15	41223400	41223400
15	41230500	41230500
15	41247400	41247400
15	41254400	41254400
15	41265200	41265200
15	41274700	41274700
15	41280800	41280800
15	41284100	41284100
15	41287800	41287800
15	41294400	41294400
15	41299800	41299800
15	41305100	41305100
15	41313900	41313900
15	41322100	41322100
15	41330300	41330300
15	41338500	41338500
15	41343700	41343700
15	41358900	41358900
15	41365500	41365500
15	41385600	41385600
15	41404100	41404100
15	41415300	41415300
15	41432600	41432600
15	41439500	41439500
15	41463700	41463700
15	41506300	41506300
15	41525500	41525500
15	41530400	41530400
15	41538300	41538300
15	41561900	41561900
15	41565400	41565400
15	41580800	41580800
15	41608000	41608000
15	41612600	41612600
15	41616300	41616300
15	41620200	41620200
15	41699000	41699000
15	41714400	41714400
15	41772200	41772200
15	41782600	41782600
15	42432800	42432800
15	42550100	42550100
15	42736700	42736700
15	46130400	46130400
15	46272800	46272800
15	46284500	46284500
15	46322900	46322900
15	46341500	46341500
15	46349700	46349700
15	46355900	46355900
15	46383200	46383200
15	46397800	46397800
15	46404600	46404600
15	46412000	46412000
15	46437600	46437600
15	46457700	46457700
15	46463700	46463700
15	46472400	46472400
15	46481100	46481100
15	46492100	46492100
15	46497000	46497000
15	46501200	46501200
15	46508000	46508000
15	46516000	46516000
15	46524300	46524300
15	46539300	46539300
15	46546800	46546800
15	46551800	46551800
15	46568300	46568300
15	46576800	46576800
15	46586300	46586300
15	46603300	46603300
15	46610800	46610800
15	46620300	46620300
15	46624300	46624300
15	46638800	46638800
15	46660800	46660800
15	46672000	46672000
15	46719800	46719800
15	48375200	48375200
15	48397100	48397100
15	48420100	48420100
15	48445600	48445600
15	48490600	48490600
15	48522200	48522200
15	48636200	48636200
15	48655300	48655300
15	48675400	48675400
15	48739500	48739500
15	48752400	48752400
15	48782900	48782900
15	48797700	48797700
15	48817700	48817700
15	48835100	48835100
15	48844700	48844700
15	49173700	49173700
15	52858600	52858600
15	52862600	52862600
15	60915100	60915100
15	61440000	61440000
15	61457800	61457800
15	61460700	61460700
15	61464100	61464100
15	61520200	61520200
15	61525200	61525200
15	61527100	61527100
15	61538700	61538700
15	61543400	61543400
15	61550300	61550300
15	61554800	61554800
15	61559400	61559400
15	61568900	61568900
15	61571100	61571100
15	61575900	61575900
15	61581200	61581200
15	61585700	61585700
15	61606600	61606600
15	61612600	61612600
15	61618400	61618400
15	61633200	61633200
15	61637200	61637200
15	61644700	61644700
15	61670000	61670000
15	61673700	61673700
15	61679900	61679900
15	61685200	61685200
15	61694100	61694100
15	61700700	61700700
15	61711300	61711300
15	61714400	61714400
15	61720700	61720700
15	61735100	61735100
15	61740200	61740200
15	61747000	61747000
15	61770500	61770500
15	61777700	61777700
15	61792200	61792200
15	61803200	61803200
15	61807700	61807700
15	61813600	61813600
15	61821400	61821400
15	61841500	61841500
15	61848700	61848700
15	61855300	61855300
15	61862500	61862500
15	61868700	61868700
15	61874900	61874900
15	61884500	61884500
15	61889700	61889700
15	61899600	61899600
15	61902800	61902800
15	61907100	61907100
15	61917400	61917400
15	61920500	61920500
15	61927600	61927600
15	61936000	61936000
15	61940900	61940900
15	61944300	61944300
15	61962900	61962900
15	61976300	61976300
15	62035900	62035900
15	62723300	62723300
15	64201400	64201400
15	65093400	65093400
15	66143600	66143600
15	66150300	66150300
15	66160800	66160800
15	66654000	66654000
15	66823600	66823600
15	66830800	66830800
15	70085200	70085200
15	70665800	70665800
15	70673600	70673600
15	70675600	70675600
15	70688000	70688000
15	70695700	70695700
15	70716900	70716900
15	70723000	70723000
15	72870100	72870100
15	72881800	72881800
15	72886000	72886000
15	72909200	72909200
15	72914700	72914700
15	72924100	72924100
15	72961700	72961700
15	72973400	72973400
15	72975800	72975800
15	72996800	72996800
15	73001600	73001600
15	73004700	73004700
15	73015800	73015800
15	73054400	73054400
15	73065500	73065500
15	73077000	73077000
15	73084600	73084600
15	76498900	76498900
15	82177400	82177400
15	82186500	82186500
15	82194100	82194100
15	82283400	82283400
15	82335800	82335800
15	82672100	82672100
15	82676100	82676100
15	82683200	82683200
15	82825200	82825200
15	82827900	82827900
15	82834400	82834400
15	82838800	82838800
15	82848800	82848800
15	82851700	82851700
15	82855900	82855900
15	82860000	82860000
15	82869500	82869500
15	82872900	82872900
15	82875500	82875500
15	82879800	82879800
15	82887200	82887200
15	82892000	82892000
15	82895300	82895300
15	82903100	82903100
15	82912700	82912700
15	82923600	82923600
15	82938700	82938700
15	82946500	82946500
15	82953600	82953600
15	82967800	82967800
15	82973100	82973100
15	82983000	82983000
15	83010000	83010000
15	83014900	83014900
15	83924700	83924700
15	88163000	88163000
15	88482000	88482000
15	88484400	88484400
15	88490800	88490800
15	88492700	88492700
15	88500300	88500300
15	88511300	88511300
15	88518700	88518700
15	95077000	95077000
15	95154800	95154800
15	95156700	95156700
15	95211300	95211300
15	96731600	96731600
16	1558910	1558910
16	1588200	1588200
16	1595720	1595720
16	1611780	1611780
16	1622040	1622040
16	1633910	1633910
16	1658630	1658630
16	1670540	1670540
16	1678070	1678070
16	1686120	1686120
16	1694110	1694110
16	1701970	1701970
16	2016750	2016750
16	2023280	2023280
16	2779840	2779840
16	2786760	2786760
16	2805410	2805410
16	2812470	2812470
16	3262680	3262680
16	4227470	4227470
16	4295980	4295980
16	4724750	4724750
16	4732620	4732620
16	4735520	4735520
16	4741440	4741440
16	4750970	4750970
16	4759070	4759070
16	4761850	4761850
16	4764760	4764760
16	4782210	4782210
16	4786200	4786200
16	4789540	4789540
16	4818870	4818870
16	4837000	4837000
16	4845640	4845640
16	4854620	4854620
16	4857860	4857860
16	4866230	4866230
16	4875120	4875120
16	4887770	4887770
16	4900090	4900090
16	4925600	4925600
16	4928280	4928280
16	4931770	4931770
16	4935220	4935220
16	4939560	4939560
16	4943380	4943380
16	4944880	4944880
16	4951660	4951660
16	4954320	4954320
16	4959820	4959820
16	4964710	4964710
16	4968040	4968040
16	4986080	4986080
16	4993440	4993440
16	5003900	5003900
16	5010500	5010500
16	5056420	5056420
16	5064280	5064280
16	5068750	5068750
16	6702900	6702900
16	6711990	6711990
16	11400300	11400300
16	19649600	19649600
16	19651200	19651200
16	19657000	19657000
16	19658200	19658200
16	19902900	19902900
16	28823000	28823000
16	29035100	29035100
16	29925600	29925600
16	29947000	29947000
16	29966900	29966900
16	29975100	29975100
16	29984200	29984200
16	29988500	29988500
16	29992000	29992000
16	29997000	29997000
16	29999500	29999500
16	30004300	30004300
16	30018600	30018600
16	30022700	30022700
16	30030600	30030600
16	30037200	30037200
16	30045000	30045000
16	30050900	30050900
16	30057500	30057500
16	30500400	30500400
16	30518200	30518200
16	30541500	30541500
16	30575500	30575500
16	30597700	30597700
16	30617800	30617800
16	30641800	30641800
16	30654100	30654100
16	30689400	30689400
16	30725800	30725800
16	30752300	30752300
16	30774800	30774800
16	30808100	30808100
16	30825500	30825500
16	30855600	30855600
16	30863700	30863700
16	30882200	30882200
16	30900500	30900500
16	30910700	30910700
16	45438600	45438600
16	45440200	45440200
16	45445200	45445200
16	45449500	45449500
16	45453500	45453500
16	45467700	45467700
16	45469300	45469300
16	45472100	45472100
16	45484600	45484600
16	45494200	45494200
16	45496800	45496800
16	45499500	45499500
16	45508100	45508100
16	45520600	45520600
16	45538400	45538400
16	45550000	45550000
16	45563200	45563200
16	45572500	45572500
16	45585600	45585600
16	45598600	45598600
16	45616000	45616000
16	45621200	45621200
16	45636000	45636000
16	45644200	45644200
16	45666000	45666000
16	45677000	45677000
16	45685900	45685900
16	45691100	45691100
16	45709000	45709000
16	45715000	45715000
16	45720300	45720300
16	45741800	45741800
16	45748700	45748700
16	45775700	45775700
16	45803800	45803800
16	45823400	45823400
16	45846200	45846200
16	45898400	45898400
16	45907300	45907300
16	45915200	45915200
16	45919200	45919200
16	45937600	45937600
16	45950500	45950500
16	45968400	45968400
16	45976200	45976200
16	45984400	45984400
16	45994900	45994900
16	46007300	46007300
16	46012800	46012800
16	46016900	46016900
16	46034700	46034700
16	46075000	46075000
16	46155500	46155500
16	46159700	46159700
16	46191000	46191000
16	46198900	46198900
16	46204600	46204600
16	46210100	46210100
16	46215400	46215400
16	46217800	46217800
16	46220900	46220900
16	46225100	46225100
16	46227400	46227400
16	46233100	46233100
16	46236600	46236600
16	46239600	46239600
16	46246300	46246300
16	46254800	46254800
16	48187500	48187500
16	48219900	48219900
16	48245800	48245800
16	48434300	48434300
16	48465700	48465700
16	48468900	48468900
16	48706300	48706300
16	48711700	48711700
16	48722600	48722600
16	48725900	48725900
16	48751700	48751700
16	55249700	55249700
16	55278700	55278700
16	55305700	55305700
16	66821200	66821200
16	66825800	66825800
16	66829100	66829100
16	66833300	66833300
16	66847600	66847600
16	66851400	66851400
16	66859200	66859200
16	66863300	66863300
16	66868800	66868800
16	66873100	66873100
16	66882400	66882400
16	66885900	66885900
16	66895500	66895500
16	66906500	66906500
16	66912100	66912100
16	66920100	66920100
16	66930900	66930900
16	66944800	66944800
16	66948800	66948800
16	66960000	66960000
16	66968400	66968400
16	67000500	67000500
16	67283400	67283400
16	67411000	67411000
16	67423600	67423600
16	67442600	67442600
16	67447100	67447100
16	67476000	67476000
16	67492900	67492900
16	67499300	67499300
16	67508400	67508400
16	67515500	67515500
16	67537200	67537200
16	67556300	67556300
16	67577200	67577200
16	67589700	67589700
16	67601100	67601100
16	67611600	67611600
16	67621500	67621500
16	67634000	67634000
16	67636700	67636700
16	67644900	67644900
16	67649800	67649800
16	67652800	67652800
16	67664400	67664400
16	67669700	67669700
16	67676500	67676500
16	67679500	67679500
16	67695300	67695300
16	71336000	71336000
16	71340600	71340600
16	71344400	71344400
16	71349100	71349100
16	71352000	71352000
16	71365500	71365500
16	71413900	71413900
16	71416600	71416600
16	71450000	71450000
16	71459800	71459800
16	71468200	71468200
16	71476500	71476500
16	71497400	71497400
16	71518800	71518800
16	71578200	71578200
16	71587000	71587000
16	71596400	71596400
16	71604500	71604500
16	71649700	71649700
16	71667200	71667200
16	71674400	71674400
16	71685000	71685000
16	71694800	71694800
16	71703100	71703100
16	71715900	71715900
16	71726000	71726000
16	71735000	71735000
16	71739800	71739800
16	71748000	71748000
16	71752400	71752400
16	71757500	71757500
16	71765100	71765100
16	71771700	71771700
16	71781100	71781100
16	71794700	71794700
16	71801400	71801400
16	71809300	71809300
16	71815700	71815700
16	71820500	71820500
16	71827200	71827200
16	71840200	71840200
16	71850800	71850800
16	71857400	71857400
16	71863700	71863700
16	71871800	71871800
16	71875100	71875100
16	71881100	71881100
16	71887800	71887800
16	71895900	71895900
16	71902100	71902100
16	71910700	71910700
16	71916800	71916800
16	71922600	71922600
16	71930500	71930500
16	71935200	71935200
16	71943300	71943300
16	71953900	71953900
16	71962500	71962500
16	71971900	71971900
16	71979200	71979200
16	71986300	71986300
16	71992000	71992000
16	72001600	72001600
16	72009300	72009300
16	72016600	72016600
16	72020400	72020400
16	72027400	72027400
16	72036700	72036700
16	72052300	72052300
16	72066600	72066600
16	72084800	72084800
16	72097200	72097200
16	72115300	72115300
16	72122800	72122800
16	72138500	72138500
16	72154600	72154600
16	72162600	72162600
16	72168700	72168700
16	72175400	72175400
16	72184300	72184300
16	72192700	72192700
16	72241000	72241000
16	77180000	77180000
16	77307300	77307300
16	79311700	79311700
16	87140900	87140900
16	88298400	88298400
16	88315200	88315200
17	1998520	1998520
17	2030060	2030060
17	2036620	2036620
17	2055810	2055810
17	2061880	2061880
17	2091460	2091460
17	2150410	2150410
17	7324160	7324160
17	7368480	7368480
17	7942060	7942060
17	11475900	11475900
17	11480300	11480300
17	11485800	11485800
17	11487000	11487000
17	11489900	11489900
17	11493000	11493000
17	11495800	11495800
17	11498500	11498500
17	11654700	11654700
17	11658700	11658700
17	11670900	11670900
17	17660000	17660000
17	17661700	17661700
17	17665500	17665500
17	17668800	17668800
17	17672600	17672600
17	17675500	17675500
17	17678400	17678400
17	17683000	17683000
17	17689100	17689100
17	17699000	17699000
17	17708600	17708600
17	17714500	17714500
17	17725300	17725300
17	17741100	17741100
17	17749500	17749500
17	17779300	17779300
17	17795500	17795500
17	17843200	17843200
17	17978900	17978900
17	17993900	17993900
17	18036500	18036500
17	18051000	18051000
17	18162200	18162200
17	28196500	28196500
17	28204400	28204400
17	28210600	28210600
17	28217100	28217100
17	28220000	28220000
17	28226000	28226000
17	28233900	28233900
17	28260200	28260200
17	28266400	28266400
17	28272300	28272300
17	28285400	28285400
17	28293700	28293700
17	28305800	28305800
17	28312600	28312600
17	28321600	28321600
17	28325400	28325400
17	28336300	28336300
17	28351000	28351000
17	28367100	28367100
17	28376100	28376100
17	28431500	28431500
17	28440500	28440500
17	28448200	28448200
17	28460800	28460800
17	28499900	28499900
17	28507100	28507100
17	28536500	28536500
17	28565400	28565400
17	28569800	28569800
17	28586500	28586500
17	28593900	28593900
17	28898400	28898400
17	28909100	28909100
17	28917900	28917900
17	28933900	28933900
17	28951200	28951200
17	29041300	29041300
17	29049200	29049200
17	29059700	29059700
17	34584900	34584900
17	35979500	35979500
17	35985200	35985200
17	36119500	36119500
17	36131400	36131400
17	36242100	36242100
17	36246900	36246900
17	36252600	36252600
17	36256200	36256200
17	36260300	36260300
17	36317200	36317200
17	36338500	36338500
17	36357400	36357400
17	36369600	36369600
17	36400400	36400400
17	36406100	36406100
17	36440500	36440500
17	36449600	36449600
17	36462000	36462000
17	36569800	36569800
17	36595100	36595100
17	36620800	36620800
17	36647900	36647900
17	36664200	36664200
17	36673300	36673300
17	36678500	36678500
17	36704500	36704500
17	36721000	36721000
17	36730400	36730400
17	36740100	36740100
17	36755500	36755500
17	36770000	36770000
17	36778800	36778800
17	36802700	36802700
17	36853600	36853600
17	36859800	36859800
17	36872400	36872400
17	36879400	36879400
17	36887200	36887200
17	36892500	36892500
17	36896700	36896700
17	36903400	36903400
17	36909900	36909900
17	36916500	36916500
17	36924500	36924500
17	36930400	36930400
17	36939900	36939900
17	36944300	36944300
17	36947400	36947400
17	36951500	36951500
17	36956000	36956000
17	36959500	36959500
17	36961300	36961300
17	36964400	36964400
17	36967100	36967100
17	36970200	36970200
17	36973100	36973100
17	36976300	36976300
17	36980600	36980600
17	36984800	36984800
17	36989700	36989700
17	36993300	36993300
17	36995200	36995200
17	37000600	37000600
17	37005200	37005200
17	37008900	37008900
17	37013900	37013900
17	37018900	37018900
17	37022500	37022500
17	37115500	37115500
17	37561900	37561900
17	37569600	37569600
17	37577100	37577100
17	37584500	37584500
17	37590300	37590300
17	37616900	37616900
17	37623100	37623100
17	37632100	37632100
17	37638700	37638700
17	37644800	37644800
17	37650300	37650300
17	37667100	37667100
17	37676000	37676000
17	37683700	37683700
17	37700800	37700800
17	37813600	37813600
17	37828700	37828700
17	37889600	37889600
17	37961900	37961900
17	37988800	37988800
17	37995300	37995300
17	38006200	38006200
17	38028900	38028900
17	38034900	38034900
17	38068400	38068400
17	38083500	38083500
17	38090300	38090300
17	38116200	38116200
17	38140700	38140700
17	38150800	38150800
17	38166500	38166500
17	38176400	38176400
17	38181600	38181600
17	38194800	38194800
17	38203000	38203000
17	38208800	38208800
17	38230300	38230300
17	38252300	38252300
17	38257400	38257400
17	38261700	38261700
17	38265500	38265500
17	38284300	38284300
17	38290500	38290500
17	38298900	38298900
17	38304000	38304000
17	38315500	38315500
17	38330200	38330200
17	38334000	38334000
17	38339500	38339500
17	38349100	38349100
17	38355800	38355800
17	38362900	38362900
17	38379100	38379100
17	38387000	38387000
17	38399200	38399200
17	38403700	38403700
17	38419300	38419300
17	38453900	38453900
17	38471400	38471400
17	38473400	38473400
17	38478800	38478800
17	38485900	38485900
17	38489900	38489900
17	38496500	38496500
17	38508200	38508200
17	38521900	38521900
17	38576800	38576800
17	38580700	38580700
17	38590700	38590700
17	38630500	38630500
17	38645800	38645800
17	38669300	38669300
17	38712600	38712600
17	38752200	38752200
17	38826100	38826100
17	38834900	38834900
17	38873000	38873000
17	38881400	38881400
17	38888200	38888200
17	38899400	38899400
17	38922100	38922100
17	38928500	38928500
17	38938800	38938800
17	38945800	38945800
17	38962500	38962500
17	47514400	47514400
17	47723900	47723900
17	47778800	47778800
17	47785200	47785200
17	47939800	47939800
17	47949400	47949400
17	47964100	47964100
17	48132900	48132900
17	48140300	48140300
17	48158800	48158800
17	48174600	48174600
17	48183000	48183000
17	57298200	57298200
17	57377700	57377700
17	57386400	57386400
17	57416800	57416800
17	57425900	57425900
17	57472500	57472500
17	57529300	57529300
17	57663300	57663300
17	58378800	58378800
17	58458600	58458600
17	58478000	58478000
17	58510400	58510400
17	58565100	58565100
17	58584200	58584200
17	58596000	58596000
17	58610800	58610800
17	58613600	58613600
17	60460000	60460000
17	61242700	61242700
17	61279600	61279600
17	61289500	61289500
17	61301900	61301900
17	61821400	61821400
17	61840600	61840600
17	61849000	61849000
17	61958300	61958300
17	61999800	61999800
17	65737800	65737800
17	65827000	65827000
17	66250800	66250800
17	66466100	66466100
17	66467900	66467900
17	66470900	66470900
17	66477900	66477900
17	66481600	66481600
17	66487300	66487300
17	66492600	66492600
17	66511900	66511900
17	66523400	66523400
17	66527300	66527300
17	66534400	66534400
17	66541900	66541900
17	66548900	66548900
17	66577900	66577900
17	66581500	66581500
17	66584400	66584400
17	66589000	66589000
17	66595000	66595000
17	66598000	66598000
17	66605200	66605200
17	66607900	66607900
17	66615100	66615100
17	66620400	66620400
17	66627900	66627900
17	66631000	66631000
17	66651700	66651700
17	66660600	66660600
17	66666500	66666500
17	66679800	66679800
17	66682600	66682600
17	66685100	66685100
17	66689500	66689500
17	66693500	66693500
17	66696500	66696500
17	69024000	69024000
17	82076800	82076800
18	3980700	3980700
18	6063060	6063060
18	26806600	26806600
18	26960800	26960800
18	26967700	26967700
18	28373500	28373500
18	28426700	28426700
18	28432200	28432200
18	44882000	44882000
18	44893400	44893400
18	51390500	51390500
18	64707900	64707900
18	64986700	64986700
18	66540000	66540000
18	68349000	68349000
19	3517010	3517010
19	3522480	3522480
19	3526580	3526580
19	3532200	3532200
19	3539850	3539850
19	5888190	5888190
19	5892320	5892320
19	5909650	5909650
19	5918390	5918390
19	5923560	5923560
19	5939480	5939480
19	5951730	5951730
19	5954870	5954870
19	5956580	5956580
19	5963430	5963430
19	5965810	5965810
19	5972430	5972430
19	5977180	5977180
19	5982170	5982170
19	5985010	5985010
19	5992230	5992230
19	6013750	6013750
19	6016440	6016440
19	6028520	6028520
19	11448300	11448300
19	13113300	13113300
19	13129700	13129700
19	13151300	13151300
19	13170600	13170600
19	13185700	13185700
19	13198500	13198500
19	13206700	13206700
19	13227200	13227200
19	13241500	13241500
19	13296900	13296900
19	13308200	13308200
19	14115600	14115600
19	14127300	14127300
19	15628300	15628300
19	15638200	15638200
19	15694200	15694200
19	15698900	15698900
19	15701600	15701600
19	15704600	15704600
19	15707700	15707700
19	15711300	15711300
19	15713100	15713100
19	15714700	15714700
19	15716800	15716800
19	15722000	15722000
19	15730200	15730200
19	15748700	15748700
19	15937800	15937800
19	16328900	16328900
19	16332400	16332400
19	23887700	23887700
19	41311200	41311200
19	41337200	41337200
19	42971500	42971500
19	45429900	45429900
19	45441500	45441500
19	45452600	45452600
19	45469300	45469300
19	45481100	45481100
19	46456100	46456100
19	50502700	50502700
19	50533600	50533600
19	50549000	50549000
19	50562500	50562500
19	50574500	50574500
19	50587900	50587900
19	50644500	50644500
19	50660400	50660400
19	50680100	50680100
19	50707000	50707000
19	50730200	50730200
19	50752600	50752600
19	50768700	50768700
19	50782100	50782100
19	50790500	50790500
19	50801400	50801400
19	50815700	50815700
19	50852200	50852200
19	50863100	50863100
19	52072000	52072000
19	52075500	52075500
19	52079200	52079200
19	52126400	52126400
19	52145800	52145800
19	52149700	52149700
19	52159100	52159100
19	52179700	52179700
19	52528200	52528200
19	52532900	52532900
19	52538000	52538000
19	52604200	52604200
19	52607800	52607800
19	52611200	52611200
19	53320300	53320300
19	53393900	53393900
19	62352400	62352400
20	2839270	2839270
20	5764500	5764500
20	10418400	10418400
20	18197300	18197300
20	18268400	18268400
20	32242900	32242900
20	32246200	32246200
20	32257400	32257400
20	32703700	32703700
20	32708600	32708600
20	32778900	32778900
20	33068700	33068700
20	33077600	33077600
20	33089900	33089900
20	33131500	33131500
20	33141700	33141700
20	33186900	33186900
20	33191500	33191500
20	33194100	33194100
20	33198000	33198000
20	33207900	33207900
20	33216100	33216100
20	33227600	33227600
20	33234500	33234500
20	33242000	33242000
20	33413700	33413700
20	33436000	33436000
20	33442400	33442400
20	33448200	33448200
20	33451600	33451600
20	33464000	33464000
20	33544100	33544100
20	33582900	33582900
20	34273500	34273500
20	37262800	37262800
20	37344300	37344300
20	44519600	44519600
20	44566300	44566300
20	44588300	44588300
20	44612600	44612600
20	44622700	44622700
20	44630000	44630000
20	44641700	44641700
20	47043400	47043400
20	56299300	56299300
20	56308300	56308300
20	56315000	56315000
20	56326000	56326000
20	56331600	56331600
20	56337300	56337300
20	56338800	56338800
20	56348200	56348200
20	56352100	56352100
20	56359500	56359500
20	56361900	56361900
20	56369300	56369300
20	56375800	56375800
20	56396100	56396100
20	56400300	56400300
20	56401400	56401400
20	58192800	58192800
20	58195300	58195300
20	58211500	58211500
20	58213700	58213700
20	58215800	58215800
20	58218000	58218000
20	58251000	58251000
20	58254300	58254300
20	58256500	58256500
20	58258700	58258700
20	58260700	58260700
20	58262500	58262500
20	58264000	58264000
20	58265100	58265100
20	58268700	58268700
20	58273400	58273400
20	58284500	58284500
20	58287700	58287700
20	60296800	60296800
20	60312900	60312900
20	60347100	60347100
21	802697	802697
21	870225	870225
21	6404580	6404580
21	6436880	6436880
21	12208500	12208500
21	12326100	12326100
21	12327500	12327500
21	13982600	13982600
21	18798100	18798100
21	18859300	18859300
21	18892100	18892100
21	22307100	22307100
21	32470900	32470900
22	18340800	18340800
22	18532700	18532700
22	21662300	21662300
22	22523000	22523000
22	22534000	22534000
22	22538100	22538100
22	22544000	22544000
22	22565900	22565900
22	22572100	22572100
22	22579300	22579300
22	22608800	22608800
22	22643400	22643400
22	22657600	22657600
22	22678700	22678700
22	22689800	22689800
22	23889500	23889500
22	23900800	23900800
22	23912000	23912000
22	24461700	24461700
22	29768200	29768200
22	29781500	29781500
22	29789600	29789600
22	29803100	29803100
22	29828400	29828400
22	29831100	29831100
22	29869700	29869700
22	29879000	29879000
22	29887800	29887800
22	29894700	29894700
22	29922400	29922400
22	29975900	29975900
22	37982800	37982800
22	37989500	37989500
22	48376500	48376500
2A	1722890	1722890
2A	1732140	1732140
2A	1789720	1789720
2A	1798830	1798830
2A	1805250	1805250
2A	1807810	1807810
2A	1819560	1819560
2A	1823220	1823220
2A	1861180	1861180
2A	1866560	1866560
2A	5451540	5451540
2A	5458300	5458300
2A	5461740	5461740
2A	5465550	5465550
2A	5486960	5486960
2A	5496940	5496940
2A	11462500	11462500
2A	25301000	25301000
2A	25306000	25306000
2A	25510800	25510800
2A	26141600	26141600
2A	26160800	26160800
2A	26190600	26190600
2A	26213400	26213400
2A	26236500	26236500
2A	26249700	26249700
2A	26276800	26276800
2A	26297800	26297800
2A	26308000	26308000
2A	26317100	26317100
2A	26328000	26328000
2A	26338800	26338800
2A	26364800	26364800
2A	26377500	26377500
2A	26393800	26393800
2A	26401900	26401900
2A	26416900	26416900
2A	26435500	26435500
2A	26440700	26440700
2A	26467600	26467600
2A	26574700	26574700
2A	31863100	31863100
2A	31875900	31875900
2A	31884000	31884000
2A	31961000	31961000
2A	31968400	31968400
2A	31984200	31984200
2A	31999900	31999900
2A	32011500	32011500
2A	32013800	32013800
2A	32053800	32053800
2A	32056300	32056300
2A	32774300	32774300
2A	32784300	32784300
2A	32803600	32803600
2A	32826500	32826500
2A	32842400	32842400
2A	32874900	32874900
2A	32886900	32886900
2A	32897000	32897000
2A	32909700	32909700
